# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[14, 0]",1719,2,1,0
1,"[14, 1]",1717,0,0,0
2,"[14, 2]",3519,158,64,0
3,"[14, 3]",16184,156,64,0
4,"[38, 0]",17277,0,0,-1
5,"[38, 1]",17276,158,64,1
6,"[38, 2]",17274,0,0,-1
7,"[38, 3]",17273,0,0,5
8,"[38, 4]",20527,0,0,0
9,"[38, 5]",20522,57,26,5
10,"[38, 6]",20500,158,64,16
11,"[38, 7]",35151,158,64,15
12,"[98, 0]",3114,158,64,-1
13,"[199, 44]",4895,158,64,-1
14,"[199, 45]",4894,0,0,-1
15,"[199, 46]",5650,158,64,-1
16,"[199, 84]",14463,158,64,-1
17,"[199, 85]",14462,0,0,-1
18,"[199, 94]",23198,0,0,-1
19,"[199, 95]",25081,158,64,-1
20,"[199, 96]",25080,2,1,-1
21,"[202, 0]",3587,55,26,25
22,"[246, 0]",38,158,64,-1
23,"[246, 1]",37,0,0,-1
24,"[246, 2]",35,0,0,-1
25,"[246, 3]",34,0,0,-1
26,"[246, 4]",32,158,64,-1
27,"[246, 5]",31,0,0,-1
28,"[246, 6]",30,0,0,-1
29,"[246, 7]",29,0,0,4
30,"[246, 8]",275,0,0,0
31,"[246, 9]",269,0,0,-1
32,"[246, 10]",268,0,0,-1
33,"[246, 11]",267,0,0,-1
34,"[246, 12]",261,158,64,-1
35,"[246, 13]",260,0,0,-1
36,"[246, 14]",246,0,0,-1
37,"[246, 15]",240,158,64,4
38,"[246, 16]",233,158,64,-1
39,"[246, 17]",1247,156,64,-1
40,"[246, 18]",1210,158,64,-1
41,"[246, 19]",1207,0,0,-1
42,"[246, 20]",1204,158,64,-1
43,"[246, 21]",1161,0,0,-1
44,"[246, 22]",1160,0,0,-1
45,"[246, 23]",3191,2,1,-1
46,"[246, 24]",3190,158,64,-1
47,"[246, 25]",3183,158,64,-1
48,"[319, 0]",19,158,64,-1
49,"[319, 1]",17,0,0,-1
50,"[319, 2]",15,0,0,-1
51,"[319, 3]",14,0,0,-1
52,"[319, 4]",12,0,0,-1
53,"[319, 5]",11,0,0,-1
54,"[319, 6]",10,0,0,-1
55,"[319, 7]",134,156,64,-1
56,"[319, 8]",133,158,64,-1
57,"[319, 9]",131,0,0,-1
58,"[319, 13]",117,156,64,-1
59,"[319, 14]",116,0,0,-1
60,"[319, 15]",111,156,64,-1
61,"[319, 16]",109,0,0,-1
62,"[319, 17]",105,158,64,-1
63,"[319, 19]",555,158,64,-1
64,"[319, 20]",500,0,0,-1
65,"[319, 23]",456,0,0,-1
66,"[319, 24]",423,158,64,-1
67,"[319, 25]",414,0,0,-1
68,"[319, 26]",1851,158,64,-1
69,"[319, 27]",1850,158,64,-1
70,"[319, 28]",1799,0,0,-1
71,"[319, 29]",1771,0,0,-1
72,"[319, 32]",1688,156,64,-1
73,"[319, 33]",2373,158,64,-1
74,"[319, 34]",2269,156,64,-1
75,"[366, 0]",4021,158,64,-1
76,"[384, 0]",16,158,64,-1
77,"[384, 1]",12,0,0,-1
78,"[384, 2]",129,156,64,-1
79,"[384, 3]",127,158,64,-1
80,"[411, 0]",7545,2,1,-1
81,"[532, 0]",3997,2,1,0
82,"[532, 1]",3996,158,64,0
83,"[548, 0]",6468,0,0,-1
84,"[548, 1]",6467,0,0,-1
85,"[548, 2]",7858,158,64,-1
86,"[548, 3]",7851,0,0,-1
87,"[548, 4]",8910,158,64,-1
88,"[596, 0]",22818,158,64,0
89,"[596, 1]",22816,0,0,0
90,"[596, 2]",9285,158,64,0
91,"[596, 3]",9284,0,0,0
92,"[596, 4]",9282,0,0,0
93,"[596, 5]",9281,0,0,0
94,"[596, 6]",9280,0,0,0
95,"[596, 7]",38705,0,0,0
96,"[596, 8]",38700,158,64,0
97,"[596, 9]",38697,0,0,0
98,"[596, 10]",38694,2,1,0
99,"[596, 11]",26730,0,0,0
100,"[596, 12]",150864,156,64,0
101,"[596, 13]",148557,0,0,0
102,"[596, 14]",148555,0,0,0
103,"[596, 15]",140162,0,0,26
104,"[596, 16]",135575,0,0,0
105,"[596, 17]",130109,156,64,0
106,"[596, 18]",129297,2,1,0
107,"[596, 19]",129295,158,64,0
108,"[596, 20]",129294,0,0,0
109,"[596, 21]",128260,158,64,0
110,"[596, 22]",128259,2,1,0
111,"[596, 23]",126153,158,64,0
112,"[596, 24]",126151,0,0,0
113,"[596, 25]",126150,0,0,0
114,"[596, 26]",114073,41,18,0
115,"[596, 27]",114071,0,0,0
116,"[596, 28]",109190,41,18,0
117,"[596, 29]",109189,0,0,0
118,"[596, 30]",107146,2,1,0
119,"[596, 31]",107145,41,18,0
120,"[596, 32]",107144,0,0,0
121,"[596, 33]",107143,0,0,0
122,"[596, 34]",105827,0,0,0
123,"[596, 35]",105825,0,0,0
124,"[596, 36]",105822,0,0,0
125,"[596, 37]",105820,0,0,0
126,"[596, 38]",105816,0,0,0
127,"[596, 39]",105815,0,0,0
128,"[596, 40]",101597,55,26,0
129,"[596, 41]",101595,0,0,0
130,"[596, 42]",101594,0,0,0
131,"[596, 43]",101593,0,0,0
132,"[596, 44]",101592,0,0,0
133,"[596, 45]",101590,0,0,0
134,"[596, 46]",101586,0,0,0
135,"[596, 47]",96783,57,26,0
136,"[596, 48]",96781,0,0,0
137,"[596, 49]",83442,0,0,0
138,"[596, 50]",81511,158,64,0
139,"[596, 51]",81510,0,0,0
140,"[596, 52]",76125,41,18,0
141,"[596, 53]",76124,2,1,0
142,"[596, 54]",74968,156,64,0
143,"[596, 55]",70455,2,1,0
144,"[596, 56]",70454,0,0,0
145,"[596, 57]",68852,41,18,0
146,"[596, 58]",68851,41,18,0
147,"[596, 59]",68593,0,0,0
148,"[596, 60]",68592,0,0,0
149,"[596, 61]",57262,41,18,0
150,"[596, 62]",57201,158,64,0
151,"[596, 63]",48211,0,0,0
152,"[596, 64]",189999,41,18,0
153,"[596, 65]",183574,156,64,0
154,"[596, 66]",183573,2,1,0
155,"[596, 67]",183571,0,0,0
156,"[596, 68]",183567,0,0,0
157,"[596, 69]",183566,0,0,0
158,"[596, 70]",183565,0,0,0
159,"[596, 71]",183564,0,0,0
160,"[596, 72]",183562,0,0,0
161,"[596, 73]",183557,0,0,0
162,"[596, 74]",183554,0,0,0
163,"[596, 75]",183552,0,0,0
164,"[596, 76]",182947,158,64,0
165,"[596, 77]",178073,2,1,0
166,"[596, 78]",177294,41,18,0
167,"[596, 79]",170600,0,0,0
168,"[596, 80]",168500,0,0,0
169,"[596, 81]",168499,0,0,0
170,"[596, 82]",168498,0,0,0
171,"[596, 83]",168496,0,0,0
172,"[596, 84]",168495,0,0,0
173,"[596, 85]",168493,0,0,0
174,"[596, 86]",168492,0,0,0
175,"[596, 87]",168488,0,0,0
176,"[596, 88]",168481,0,0,0
177,"[596, 89]",168480,0,0,0
178,"[596, 90]",168479,0,0,0
179,"[596, 91]",168467,0,0,0
180,"[596, 92]",168466,0,0,0
181,"[596, 93]",168457,158,64,0
182,"[596, 94]",168451,41,18,0
183,"[596, 95]",168445,158,64,0
184,"[596, 96]",168440,0,0,0
185,"[596, 97]",168437,158,64,4
186,"[596, 98]",166211,158,64,0
187,"[596, 99]",166210,0,0,0
188,"[596, 100]",166209,0,0,0
189,"[596, 101]",166207,0,0,0
190,"[596, 102]",166204,2,1,0
191,"[596, 103]",166203,0,0,0
192,"[596, 104]",166200,158,64,0
193,"[596, 105]",166199,2,1,0
194,"[596, 106]",166196,0,0,0
195,"[596, 107]",166193,158,64,0
196,"[596, 108]",166185,156,64,0
197,"[596, 109]",166183,0,0,0
198,"[596, 110]",166177,0,0,0
199,"[596, 111]",166172,156,64,0
200,"[596, 112]",166165,66,29,0
201,"[596, 113]",165890,41,18,0
202,"[596, 114]",165882,2,1,0
203,"[596, 115]",164890,156,64,0
204,"[596, 116]",163956,2,1,0
205,"[596, 117]",161647,41,18,0
206,"[596, 118]",161645,0,0,0
207,"[596, 119]",161644,0,0,0
208,"[596, 120]",161642,156,64,0
209,"[596, 121]",161638,0,0,0
210,"[596, 122]",161637,0,0,0
211,"[596, 123]",160633,0,0,0
212,"[596, 124]",159033,2,1,0
213,"[596, 125]",157179,158,64,4
214,"[596, 126]",153388,2,1,0
215,"[596, 127]",153374,158,64,0
216,"[596, 128]",426458,0,0,0
217,"[596, 129]",426457,0,0,0
218,"[596, 130]",416958,158,64,0
219,"[596, 131]",416957,0,0,0
220,"[596, 132]",405467,2,1,0
221,"[596, 133]",405466,158,64,0
222,"[596, 134]",398690,158,64,0
223,"[596, 135]",398689,0,0,0
224,"[596, 136]",394239,158,64,0
225,"[596, 137]",394235,0,0,0
226,"[596, 138]",391302,0,0,0
227,"[596, 139]",380857,158,64,0
228,"[596, 140]",375261,41,18,0
229,"[596, 141]",375260,0,0,0
230,"[596, 142]",374135,158,64,0
231,"[596, 143]",374134,158,64,0
232,"[596, 144]",374126,158,64,0
233,"[596, 145]",374084,2,1,0
234,"[596, 146]",374082,0,0,0
235,"[596, 147]",374081,0,0,0
236,"[596, 148]",374076,2,1,0
237,"[596, 149]",374075,55,26,0
238,"[596, 150]",357909,41,18,0
239,"[596, 151]",357908,0,0,0
240,"[596, 152]",351679,0,0,0
241,"[596, 153]",346897,158,64,1
242,"[596, 154]",346861,0,0,0
243,"[596, 155]",346860,158,64,0
244,"[596, 156]",346792,158,64,0
245,"[596, 157]",346790,158,64,0
246,"[596, 158]",346789,0,0,0
247,"[596, 159]",346788,0,0,0
248,"[596, 160]",346787,0,0,0
249,"[596, 161]",346785,0,0,0
250,"[596, 162]",346783,0,0,0
251,"[596, 163]",346781,0,0,0
252,"[596, 164]",346776,2,1,0
253,"[596, 165]",346738,41,18,0
254,"[596, 166]",346737,0,0,0
255,"[596, 167]",346718,0,0,0
256,"[596, 168]",346704,59,28,0
257,"[596, 169]",346701,158,64,0
258,"[596, 170]",331203,158,64,0
259,"[596, 171]",331041,158,64,0
260,"[596, 172]",331039,0,0,0
261,"[596, 173]",331038,0,0,0
262,"[596, 174]",331033,0,0,0
263,"[596, 175]",330977,158,64,-1
264,"[596, 176]",330975,158,64,-1
265,"[596, 177]",330969,0,0,0
266,"[596, 178]",330962,156,64,0
267,"[596, 179]",330896,64,29,0
268,"[596, 180]",330894,0,0,0
269,"[596, 181]",330891,0,0,0
270,"[596, 182]",330890,0,0,0
271,"[596, 183]",330889,0,0,0
272,"[596, 184]",330886,37,18,0
273,"[596, 185]",330885,57,26,0
274,"[596, 186]",330884,0,0,0
275,"[596, 187]",330878,0,0,0
276,"[596, 188]",330872,0,0,-1
277,"[596, 189]",330871,0,0,-1
278,"[596, 190]",330868,158,64,-1
279,"[596, 191]",330864,41,18,0
280,"[596, 192]",330863,57,26,0
281,"[596, 193]",330859,59,28,0
282,"[596, 194]",330854,57,26,0
283,"[596, 195]",324638,0,0,0
284,"[596, 196]",324636,0,0,0
285,"[596, 197]",323822,158,64,0
286,"[596, 198]",323821,41,18,0
287,"[596, 199]",319648,57,26,0
288,"[596, 200]",319645,0,0,0
289,"[596, 201]",318227,158,64,0
290,"[596, 202]",318226,0,0,0
291,"[596, 203]",317003,41,18,0
292,"[596, 204]",314123,156,64,0
293,"[596, 205]",313912,0,0,0
294,"[596, 206]",309697,57,26,0
295,"[596, 207]",309695,41,18,0
296,"[596, 208]",305952,158,64,0
297,"[596, 209]",305950,41,18,0
298,"[596, 210]",305387,2,1,0
299,"[596, 211]",305385,0,0,0
300,"[596, 212]",300289,2,1,0
301,"[596, 213]",300287,2,1,0
302,"[596, 214]",299112,57,26,0
303,"[596, 215]",299110,158,64,0
304,"[596, 216]",280487,0,0,0
305,"[596, 217]",270105,57,26,0
306,"[596, 218]",262148,158,64,0
307,"[596, 219]",262147,158,64,0
308,"[596, 220]",262146,0,0,0
309,"[596, 221]",262144,0,0,0
310,"[596, 222]",262143,0,0,0
311,"[596, 223]",254831,41,18,0
312,"[596, 224]",251583,41,18,0
313,"[596, 225]",251582,0,0,0
314,"[596, 226]",243988,57,26,0
315,"[596, 227]",243987,57,26,0
316,"[596, 228]",240445,0,0,0
317,"[596, 229]",240444,0,0,0
318,"[596, 230]",236995,158,64,0
319,"[596, 231]",236993,2,1,0
320,"[596, 232]",236992,0,0,0
321,"[596, 233]",236991,0,0,0
322,"[596, 234]",236990,0,0,0
323,"[596, 235]",236989,0,0,0
324,"[596, 236]",236988,0,0,0
325,"[596, 237]",236984,0,0,0
326,"[596, 238]",236983,0,0,0
327,"[596, 239]",236963,158,64,0
328,"[596, 240]",236935,0,0,0
329,"[596, 241]",236932,158,64,0
330,"[596, 242]",236931,0,0,0
331,"[596, 243]",236930,0,0,0
332,"[596, 244]",236927,2,1,0
333,"[596, 245]",236926,2,1,0
334,"[596, 246]",236925,158,64,0
335,"[596, 247]",236916,0,0,0
336,"[596, 248]",236907,0,0,0
