# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[21, 0]",3623,156,64,-1
1,"[21, 1]",9421,41,18,0
2,"[21, 2]",22992,57,26,10
3,"[21, 3]",22989,0,0,1
4,"[21, 4]",34283,0,0,0
5,"[21, 5]",35058,53,24,1
6,"[37, 0]",20302,2,1,-1
7,"[63, 0]",859,158,64,-1
8,"[151, 0]",17,0,0,-1
9,"[151, 1]",297,158,64,-1
10,"[151, 2]",286,0,0,-1
11,"[151, 3]",282,158,64,-1
12,"[151, 4]",279,0,0,-1
13,"[151, 5]",276,0,0,-1
14,"[151, 6]",273,0,0,-1
15,"[151, 7]",269,0,0,-1
16,"[151, 8]",262,0,0,-1
17,"[151, 9]",256,0,0,-1
18,"[151, 10]",249,0,0,-1
19,"[151, 11]",221,2,1,-1
20,"[151, 12]",219,158,64,-1
21,"[151, 13]",940,158,64,-1
22,"[151, 14]",937,158,64,-1
23,"[151, 15]",930,0,0,-1
24,"[151, 16]",921,0,0,-1
25,"[151, 17]",890,158,64,-1
26,"[151, 18]",888,0,0,-1
27,"[151, 19]",803,0,0,-1
28,"[151, 20]",798,0,0,-1
29,"[151, 21]",793,0,0,-1
30,"[151, 22]",792,0,0,-1
31,"[151, 23]",772,0,0,-1
32,"[151, 24]",771,156,64,-1
33,"[151, 25]",761,158,64,-1
34,"[151, 26]",755,156,64,-1
35,"[151, 27]",754,158,64,-1
36,"[151, 28]",753,158,64,-1
37,"[151, 29]",748,158,64,-1
38,"[151, 30]",705,0,0,-1
39,"[151, 31]",702,158,64,-1
40,"[151, 32]",699,0,0,-1
41,"[151, 33]",691,0,0,-1
42,"[151, 34]",690,0,0,-1
43,"[151, 35]",689,0,0,-1
44,"[151, 36]",683,0,0,-1
45,"[151, 37]",669,158,64,-1
46,"[151, 38]",660,158,64,-1
47,"[151, 39]",656,0,0,-1
48,"[151, 40]",640,0,0,-1
49,"[151, 41]",627,156,64,-1
50,"[151, 42]",626,2,1,-1
51,"[151, 43]",613,0,0,-1
52,"[151, 44]",600,158,64,-1
53,"[151, 45]",589,0,0,-1
54,"[151, 46]",4369,0,0,-1
55,"[151, 47]",4368,0,0,-1
56,"[151, 48]",4366,0,0,-1
57,"[151, 49]",4332,158,64,-1
58,"[151, 50]",4330,0,0,-1
59,"[151, 51]",4292,0,0,-1
60,"[151, 52]",4289,158,64,-1
61,"[151, 53]",4288,0,0,6
62,"[151, 54]",4222,156,64,-1
63,"[151, 55]",4219,0,0,-1
64,"[151, 56]",4182,156,64,-1
65,"[151, 57]",4166,158,64,-1
66,"[151, 58]",4164,158,64,-1
67,"[151, 59]",4163,158,64,-1
68,"[151, 60]",4050,2,1,-1
69,"[151, 61]",3912,0,0,-1
70,"[151, 62]",3911,0,0,-1
71,"[151, 63]",3910,0,0,-1
72,"[151, 64]",3881,158,64,-1
73,"[151, 65]",3875,158,64,-1
74,"[151, 66]",3868,0,0,-1
75,"[151, 67]",3836,158,64,-1
76,"[151, 68]",3834,0,0,-1
77,"[151, 69]",3829,158,64,-1
78,"[151, 70]",3827,156,64,-1
79,"[151, 71]",3826,0,0,-1
80,"[151, 72]",3804,0,0,-1
81,"[151, 73]",3802,158,64,-1
82,"[151, 74]",3800,0,0,-1
83,"[151, 75]",3674,158,64,-1
84,"[151, 76]",3672,158,64,-1
85,"[151, 77]",3535,158,64,-1
86,"[151, 78]",3498,0,0,-1
87,"[151, 79]",3495,0,0,-1
88,"[151, 80]",3491,0,0,-1
89,"[151, 81]",3489,158,64,-1
90,"[151, 82]",3488,156,64,-1
91,"[151, 83]",3464,0,0,-1
92,"[151, 84]",3440,158,64,-1
93,"[151, 85]",3438,158,64,-1
94,"[151, 86]",3422,156,64,-1
95,"[151, 87]",3420,158,64,-1
96,"[151, 88]",3417,158,64,-1
97,"[151, 89]",3412,158,64,-1
98,"[151, 90]",3411,0,0,-1
99,"[151, 91]",3409,0,0,-1
100,"[151, 92]",3403,0,0,-1
101,"[151, 93]",3402,0,0,-1
102,"[151, 94]",3397,158,64,-1
103,"[151, 95]",3394,156,64,-1
104,"[151, 96]",3177,156,64,-1
105,"[151, 97]",3175,0,0,-1
106,"[151, 98]",3174,0,0,-1
107,"[151, 99]",3173,0,0,-1
108,"[151, 100]",3172,0,0,-1
109,"[151, 101]",3166,0,0,-1
110,"[151, 102]",3023,158,64,-1
111,"[151, 103]",2869,158,64,-1
112,"[151, 104]",2868,156,64,-1
113,"[151, 105]",2865,0,0,-1
114,"[151, 106]",2816,0,0,-1
115,"[151, 107]",2815,0,0,-1
116,"[151, 108]",2813,158,64,-1
117,"[151, 109]",2797,156,64,-1
118,"[151, 110]",2793,0,0,-1
119,"[151, 111]",11804,158,64,-1
120,"[151, 112]",11803,0,0,-1
121,"[151, 113]",11674,0,0,-1
122,"[151, 114]",11669,158,64,-1
123,"[151, 115]",11668,158,64,-1
124,"[151, 116]",11629,0,0,-1
125,"[151, 117]",11622,156,64,-1
126,"[151, 118]",9773,158,64,-1
127,"[151, 119]",9769,0,0,-1
128,"[151, 120]",9762,0,0,-1
129,"[151, 121]",9760,0,0,-1
130,"[151, 122]",9724,0,0,-1
131,"[151, 123]",9720,158,64,-1
132,"[151, 124]",9717,0,0,-1
133,"[151, 125]",9713,0,0,-1
134,"[151, 126]",9705,0,0,-1
135,"[151, 127]",9702,158,64,-1
136,"[151, 128]",9687,0,0,-1
137,"[151, 129]",9677,158,64,-1
138,"[151, 130]",9672,158,64,-1
139,"[151, 131]",9668,158,64,-1
140,"[151, 132]",9663,0,0,-1
141,"[151, 133]",7794,0,0,-1
142,"[151, 134]",7790,158,64,-1
143,"[151, 135]",7787,0,0,-1
144,"[151, 136]",7786,158,64,-1
145,"[151, 137]",7780,0,0,-1
146,"[151, 138]",7777,158,64,-1
147,"[151, 139]",7648,0,0,-1
148,"[151, 140]",7647,0,0,-1
149,"[151, 141]",7612,158,64,-1
150,"[151, 142]",7610,0,0,-1
151,"[151, 143]",7605,2,1,-1
152,"[151, 144]",7590,0,0,-1
153,"[151, 145]",7528,158,64,-1
154,"[151, 146]",7527,158,64,-1
155,"[151, 147]",7523,0,0,-1
156,"[151, 148]",7422,0,0,-1
157,"[151, 149]",7412,0,0,-1
158,"[151, 150]",7395,158,64,-1
159,"[151, 151]",7393,2,1,-1
160,"[151, 152]",7390,2,1,-1
161,"[151, 153]",7384,0,0,-1
162,"[151, 154]",7378,0,0,-1
163,"[151, 155]",7377,0,0,-1
164,"[151, 156]",6119,158,64,-1
165,"[151, 157]",5846,0,0,-1
166,"[151, 159]",5771,57,26,-1
167,"[151, 160]",5737,0,0,-1
168,"[151, 161]",5736,0,0,6
169,"[151, 162]",5605,158,64,-1
170,"[151, 163]",5599,158,64,-1
171,"[151, 164]",5194,2,1,-1
172,"[151, 165]",5193,0,0,-1
173,"[151, 166]",4957,158,64,-1
174,"[151, 167]",4956,156,64,-1
175,"[151, 168]",4954,0,0,-1
176,"[151, 169]",4883,158,64,0
177,"[151, 170]",4882,158,64,0
178,"[151, 171]",4880,0,0,0
179,"[151, 172]",4879,0,0,0
180,"[151, 173]",4869,158,64,-1
181,"[151, 174]",4776,158,64,-1
182,"[151, 175]",4633,158,64,-1
183,"[151, 176]",4631,0,0,-1
184,"[151, 177]",4625,158,64,-1
185,"[151, 178]",4620,2,1,-1
186,"[151, 181]",21752,57,26,0
187,"[151, 182]",21745,0,0,0
188,"[151, 183]",21084,156,64,20
189,"[151, 184]",21079,0,0,-1
190,"[151, 185]",21078,0,0,-1
191,"[151, 186]",20894,158,64,-1
192,"[151, 187]",20889,0,0,-1
193,"[151, 188]",20888,158,64,-1
194,"[151, 189]",20887,0,0,-1
195,"[151, 190]",20867,158,64,-1
196,"[151, 191]",20857,2,1,-1
197,"[151, 192]",19552,158,64,0
198,"[151, 193]",19551,0,0,0
199,"[151, 194]",19550,0,0,0
200,"[151, 195]",19543,0,0,-1
201,"[151, 196]",19216,158,64,-1
202,"[151, 197]",18436,0,0,-1
203,"[151, 198]",18431,158,64,-1
204,"[151, 199]",18145,158,64,-1
205,"[151, 200]",18143,2,1,-1
206,"[151, 203]",18091,0,0,-1
207,"[151, 204]",18090,0,0,-1
208,"[151, 205]",18086,0,0,-1
209,"[151, 206]",17947,0,0,-1
210,"[151, 207]",17840,2,1,-1
211,"[151, 208]",17838,0,0,-1
212,"[151, 209]",17803,158,64,-1
213,"[151, 210]",17801,0,0,-1
214,"[151, 211]",17800,0,0,-1
215,"[151, 212]",17696,0,0,-1
216,"[151, 213]",17692,158,64,-1
217,"[151, 214]",17691,158,64,-1
218,"[151, 215]",17690,158,64,-1
219,"[151, 216]",17689,0,0,-1
220,"[151, 217]",17563,156,64,-1
221,"[151, 218]",17561,158,64,-1
222,"[151, 219]",17556,158,64,-1
223,"[151, 220]",17555,0,0,-1
224,"[151, 221]",17206,156,64,-1
225,"[151, 222]",17171,0,0,-1
226,"[151, 223]",17133,158,64,-1
227,"[151, 224]",17132,2,1,-1
228,"[151, 225]",17130,158,64,-1
229,"[151, 226]",16242,156,64,-1
230,"[151, 227]",16214,0,0,-1
231,"[151, 228]",16213,0,0,-1
232,"[151, 229]",16212,0,0,-1
233,"[151, 230]",16166,0,0,-1
234,"[151, 231]",16160,156,64,-1
235,"[151, 232]",16134,0,0,-1
236,"[151, 233]",16095,0,0,-1
237,"[151, 234]",16094,0,0,-1
238,"[151, 235]",16093,158,64,-1
239,"[151, 236]",16085,41,18,15
240,"[151, 237]",16082,0,0,3
241,"[151, 238]",16036,158,64,-1
242,"[151, 239]",14486,0,0,6
243,"[151, 240]",14485,158,64,-1
244,"[151, 241]",14484,2,1,3
245,"[151, 242]",14480,158,64,-1
246,"[151, 243]",14479,0,0,-1
247,"[151, 244]",14477,0,0,-1
248,"[151, 245]",14476,0,0,-1
249,"[151, 246]",14362,156,64,-1
250,"[151, 247]",14168,158,64,-1
251,"[151, 248]",41297,0,0,-1
252,"[151, 249]",41296,0,0,-1
253,"[151, 250]",41294,0,0,-1
254,"[151, 251]",41289,0,0,-1
255,"[151, 252]",41280,156,64,-1
256,"[151, 253]",41254,158,64,-1
257,"[151, 254]",36560,158,64,0
258,"[151, 255]",36558,0,0,0
259,"[151, 256]",36502,158,64,-1
260,"[151, 257]",36501,2,1,-1
261,"[151, 258]",36500,2,1,-1
262,"[151, 259]",36493,158,64,-1
263,"[151, 260]",36492,0,0,-1
264,"[151, 261]",36445,0,0,-1
265,"[151, 262]",36444,0,0,-1
266,"[151, 263]",36346,158,64,-1
267,"[151, 264]",36316,0,0,-1
268,"[151, 265]",36312,158,64,-1
269,"[151, 266]",36309,2,1,-1
270,"[151, 267]",36306,158,64,-1
271,"[151, 268]",32164,0,0,-1
272,"[151, 269]",31417,0,0,-1
273,"[151, 270]",31314,158,64,-1
274,"[151, 271]",31312,0,0,-1
275,"[151, 272]",31307,0,0,-1
276,"[151, 274]",30357,158,64,-1
277,"[151, 275]",30022,156,64,-1
278,"[151, 276]",29993,156,64,-1
279,"[151, 277]",29992,158,64,-1
280,"[151, 278]",29988,158,64,-1
281,"[151, 279]",29708,158,64,-1
282,"[151, 280]",27693,158,64,-1
283,"[151, 281]",27641,158,64,0
284,"[151, 282]",27636,2,1,0
285,"[151, 283]",26236,0,0,2
286,"[151, 284]",26228,2,1,-1
287,"[151, 285]",25978,0,0,5
288,"[151, 286]",25968,0,0,-1
289,"[151, 287]",25688,158,64,0
290,"[151, 290]",52721,2,1,-1
291,"[151, 291]",52594,57,26,0
292,"[151, 292]",51362,41,18,0
293,"[151, 293]",51361,0,0,0
294,"[151, 294]",48265,0,0,-1
295,"[151, 295]",48235,158,64,-1
296,"[151, 296]",48234,0,0,-1
297,"[151, 297]",47846,0,0,-1
298,"[151, 298]",46137,158,64,-1
299,"[151, 299]",44869,0,0,-1
300,"[151, 300]",44702,158,64,-1
