# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[2, 0]",495,156,64,-1
1,"[2, 1]",485,0,0,-1
2,"[2, 2]",483,0,0,-1
3,"[2, 3]",1893,0,0,-1
4,"[2, 4]",1892,0,0,-1
5,"[2, 5]",1887,0,0,-1
6,"[2, 6]",1886,0,0,-1
7,"[2, 7]",1875,156,64,-1
8,"[2, 8]",1873,0,0,-1
9,"[2, 9]",1872,0,0,-1
10,"[2, 10]",1868,0,0,-1
11,"[2, 11]",1860,158,64,-1
12,"[2, 12]",1859,0,0,-1
13,"[2, 13]",1858,158,64,-1
14,"[2, 14]",6832,158,64,-1
15,"[2, 15]",6831,0,0,-1
16,"[2, 16]",6724,158,64,-1
17,"[2, 17]",6703,41,18,5
18,"[2, 18]",6667,0,0,-1
19,"[2, 19]",6666,0,0,-1
20,"[2, 20]",6583,2,1,-1
21,"[2, 21]",6570,0,0,-1
22,"[2, 22]",6569,0,0,-1
23,"[2, 23]",6564,0,0,-1
24,"[2, 24]",6563,0,0,-1
25,"[2, 25]",6535,0,0,-1
26,"[2, 26]",6534,0,0,-1
27,"[2, 27]",6526,0,0,-1
28,"[2, 28]",13640,158,64,-1
29,"[2, 29]",13594,0,0,-1
30,"[2, 30]",13588,2,1,-1
31,"[2, 31]",13535,0,0,-1
32,"[2, 32]",13532,158,64,-1
33,"[2, 33]",13509,0,0,-1
34,"[2, 34]",13503,0,0,-1
35,"[2, 35]",13366,0,0,-1
36,"[2, 36]",13361,0,0,-1
37,"[2, 39]",25285,156,64,-1
38,"[2, 40]",25254,156,64,-1
39,"[2, 41]",25124,0,0,-1
40,"[2, 42]",25077,0,0,-1
41,"[2, 43]",24967,0,0,-1
42,"[2, 44]",24851,158,64,-1
43,"[2, 45]",37399,0,0,-1
44,"[2, 46]",37246,0,0,-1
45,"[2, 47]",37245,0,0,-1
46,"[2, 50]",32497,158,64,-1
47,"[2, 51]",45350,0,0,-1
48,"[2, 52]",45349,0,0,-1
49,"[2, 53]",45346,158,64,-1
50,"[2, 54]",45309,158,64,-1
51,"[2, 55]",45305,158,64,-1
52,"[2, 58]",54398,158,64,-1
53,"[2, 59]",54396,158,64,-1
54,"[2, 60]",54395,0,0,-1
55,"[2, 61]",56632,158,64,-1
56,"[35, 5]",759,57,26,0
57,"[35, 6]",758,156,64,0
58,"[35, 9]",16256,57,26,0
59,"[35, 10]",16255,158,64,0
60,"[35, 11]",16254,0,0,0
61,"[35, 12]",28061,158,64,0
62,"[86, 0]",52,57,26,0
63,"[86, 1]",50,41,18,0
64,"[86, 2]",49,0,0,0
65,"[86, 3]",44,0,0,0
66,"[86, 4]",41,0,0,0
67,"[86, 5]",38,0,0,0
68,"[86, 6]",37,0,0,0
69,"[86, 7]",34,0,0,0
70,"[86, 8]",33,0,0,0
71,"[86, 12]",221,0,0,0
72,"[86, 13]",216,158,64,-1
73,"[86, 14]",215,0,0,-1
74,"[86, 15]",210,2,1,0
75,"[86, 16]",208,0,0,0
76,"[86, 17]",207,0,0,0
77,"[86, 18]",200,0,0,0
78,"[86, 19]",198,64,29,0
79,"[86, 20]",196,0,0,0
80,"[86, 21]",193,41,18,0
81,"[86, 22]",191,0,0,0
82,"[86, 23]",182,158,64,0
83,"[86, 24]",179,0,0,0
84,"[86, 25]",172,41,18,0
85,"[86, 26]",1979,41,18,0
86,"[86, 27]",1888,0,0,0
87,"[86, 28]",1887,2,1,0
88,"[86, 29]",1873,41,18,0
89,"[86, 30]",1872,0,0,0
90,"[86, 31]",1871,0,0,0
91,"[86, 32]",1844,57,26,0
92,"[86, 33]",1827,0,0,0
93,"[86, 34]",1818,0,0,0
94,"[86, 35]",1790,0,0,-1
95,"[86, 36]",1789,158,64,-1
96,"[86, 37]",1783,2,1,0
97,"[86, 38]",1781,0,0,0
98,"[86, 39]",1778,0,0,0
99,"[86, 40]",1751,2,1,0
100,"[86, 41]",1749,41,18,0
101,"[86, 42]",1747,0,0,0
102,"[86, 43]",1746,0,0,0
103,"[86, 44]",1745,0,0,0
104,"[86, 47]",1737,2,1,0
105,"[86, 48]",1734,0,0,0
106,"[86, 49]",1732,41,18,0
107,"[86, 50]",1730,41,18,0
108,"[86, 51]",1728,0,0,0
109,"[86, 52]",3843,158,64,0
110,"[86, 53]",3526,2,1,0
111,"[86, 54]",3525,41,18,0
112,"[86, 55]",3484,41,18,0
113,"[86, 56]",3452,158,64,0
114,"[86, 57]",3450,0,0,0
115,"[86, 58]",3449,0,0,0
116,"[86, 59]",3447,0,0,0
117,"[86, 60]",3445,0,0,0
118,"[86, 61]",3442,41,18,0
119,"[86, 62]",3440,2,1,0
120,"[86, 63]",3439,0,0,0
121,"[86, 64]",3420,2,1,0
122,"[86, 65]",3417,41,18,0
123,"[86, 66]",3416,0,0,0
124,"[86, 67]",3413,158,64,0
125,"[86, 68]",3412,0,0,0
126,"[86, 70]",3386,158,64,0
127,"[86, 71]",3385,57,26,0
128,"[86, 72]",3354,61,28,0
129,"[86, 73]",3304,0,0,-1
130,"[86, 74]",3242,41,18,0
131,"[86, 76]",3082,0,0,0
132,"[86, 77]",3078,41,18,0
133,"[86, 78]",3028,2,1,0
134,"[86, 79]",6820,2,1,0
135,"[86, 80]",6188,158,64,0
