# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[136, 0]",1262,158,64,-1
1,"[136, 1]",1260,158,64,-1
2,"[136, 2]",1258,0,0,-1
3,"[136, 3]",1257,158,64,-1
4,"[136, 4]",2470,156,64,-1
5,"[163, 0]",300,2,1,-1
6,"[172, 0]",5866,57,26,-1
7,"[172, 1]",5864,2,1,-1
8,"[271, 0]",15031,0,0,1
9,"[271, 1]",15656,51,24,19
10,"[297, 0]",2379,158,64,0
11,"[320, 0]",635,41,18,0
12,"[320, 1]",634,158,64,0
13,"[327, 1]",8002,41,18,0
14,"[327, 2]",7958,41,18,0
15,"[327, 3]",7957,158,64,0
16,"[384, 1]",2094,0,0,-1
17,"[384, 2]",3391,2,1,5
18,"[421, 0]",720,158,64,-1
19,"[421, 1]",11716,0,0,4
20,"[421, 2]",18801,158,64,0
21,"[534, 0]",948,0,0,-1
22,"[534, 1]",2102,0,0,-1
23,"[534, 2]",2361,158,64,-1
24,"[556, 0]",19,158,64,-1
25,"[556, 1]",265,156,64,-1
26,"[556, 2]",259,0,0,-1
27,"[556, 3]",257,0,0,-1
28,"[556, 4]",638,2,1,-1
29,"[601, 0]",942,158,64,-1
30,"[647, 0]",5309,158,64,-1
31,"[665, 1]",8845,0,0,0
32,"[665, 2]",15615,158,64,0
33,"[708, 0]",8537,158,64,-1
34,"[708, 1]",15564,2,1,-1
35,"[708, 2]",15563,158,64,-1
36,"[708, 3]",15560,0,0,-1
37,"[708, 4]",33463,158,64,-1
38,"[708, 5]",30877,158,64,-1
39,"[708, 6]",30875,0,0,-1
40,"[708, 7]",30874,0,0,-1
41,"[708, 8]",18909,158,64,-1
42,"[708, 9]",57944,158,64,-1
43,"[708, 10]",57942,158,64,-1
44,"[708, 11]",57935,158,64,-1
45,"[708, 12]",57934,0,0,-1
46,"[708, 13]",75938,158,64,-1
47,"[708, 14]",146920,2,1,-1
48,"[733, 0]",1084,156,64,-1
49,"[769, 0]",19566,158,64,-1
50,"[769, 1]",64995,158,64,-1
51,"[769, 2]",58691,2,1,-1
52,"[769, 3]",143929,158,64,-1
53,"[769, 4]",135727,158,64,-1
54,"[769, 5]",119089,0,0,-1
55,"[769, 6]",107904,158,64,-1
56,"[769, 7]",159043,158,64,-1
57,"[769, 8]",196574,0,0,0
58,"[769, 9]",196573,0,0,0
59,"[769, 10]",196572,0,0,0
60,"[769, 11]",206577,158,64,0
61,"[769, 12]",206574,158,64,-1
62,"[769, 13]",206571,158,64,0
63,"[769, 14]",222261,158,64,-1
64,"[769, 15]",222260,0,0,-1
65,"[769, 16]",243212,158,64,-1
66,"[769, 17]",254315,0,0,3
