# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[16, 0]",17209,158,64,-1
1,"[42, 0]",786,158,64,0
2,"[42, 1]",784,156,64,0
3,"[49, 0]",4870,57,26,-1
4,"[133, 0]",1549,158,64,0
5,"[133, 1]",1547,0,0,0
6,"[133, 2]",2852,0,0,0
7,"[133, 3]",5210,156,64,0
8,"[188, 0]",1131,158,64,0
9,"[188, 1]",1130,0,0,0
10,"[188, 2]",2259,0,0,0
11,"[188, 3]",4672,158,64,0
12,"[202, 0]",1467,0,0,-1
13,"[202, 1]",2721,158,64,-1
14,"[206, 0]",29,0,0,1
15,"[206, 1]",27,158,64,-1
16,"[206, 2]",22,0,0,1
17,"[206, 3]",77,0,0,0
18,"[206, 4]",46,41,18,3
19,"[206, 5]",467,158,64,0
20,"[206, 6]",465,158,64,0
21,"[206, 7]",464,0,0,0
22,"[206, 8]",599,158,64,0
23,"[248, 0]",34,0,0,-1
24,"[248, 1]",33,0,0,-1
25,"[248, 2]",31,0,0,-1
26,"[248, 3]",206,156,64,-1
27,"[248, 4]",205,158,64,-1
28,"[248, 5]",202,0,0,-1
29,"[248, 6]",201,158,64,-1
30,"[248, 7]",200,0,0,-1
31,"[248, 8]",189,158,64,-1
32,"[248, 9]",188,0,0,-1
33,"[248, 10]",181,158,64,-1
34,"[248, 11]",1997,2,1,-1
35,"[248, 12]",1986,158,64,-1
36,"[326, 0]",32,0,0,0
37,"[326, 1]",31,0,0,0
38,"[326, 2]",26,0,0,0
39,"[326, 3]",24,0,0,0
40,"[326, 4]",284,158,64,0
41,"[326, 5]",283,2,1,0
42,"[326, 6]",281,0,0,0
43,"[326, 7]",278,0,0,0
44,"[326, 8]",265,0,0,0
45,"[326, 9]",264,0,0,0
46,"[326, 10]",263,0,0,0
47,"[326, 11]",259,0,0,0
48,"[326, 12]",258,0,0,0
49,"[326, 13]",257,2,1,0
50,"[326, 14]",255,0,0,0
51,"[326, 15]",246,2,1,0
52,"[326, 16]",245,0,0,0
53,"[326, 17]",244,0,0,0
54,"[326, 18]",241,0,0,0
55,"[326, 19]",233,0,0,0
56,"[326, 20]",232,0,0,0
57,"[326, 21]",230,0,0,0
58,"[326, 22]",209,156,64,0
59,"[326, 23]",206,2,1,3
60,"[326, 24]",1662,0,0,-1
61,"[326, 25]",1602,158,64,0
62,"[326, 26]",1600,0,0,0
63,"[326, 27]",1598,0,0,0
64,"[326, 28]",1595,156,64,0
65,"[326, 29]",1594,41,18,0
66,"[326, 30]",1592,158,64,0
67,"[326, 31]",1586,156,64,0
68,"[326, 32]",1581,41,18,0
69,"[326, 33]",1564,0,0,0
70,"[326, 34]",1563,158,64,0
71,"[326, 35]",1561,0,0,0
72,"[326, 36]",1549,66,29,0
73,"[326, 37]",1546,41,18,0
74,"[326, 38]",1520,0,0,0
75,"[326, 39]",1519,0,0,0
76,"[326, 40]",1518,0,0,0
77,"[326, 41]",1517,0,0,0
78,"[326, 42]",1516,0,0,0
79,"[326, 43]",1515,0,0,0
80,"[326, 44]",1511,0,0,0
81,"[326, 45]",1510,0,0,0
82,"[326, 46]",1493,0,0,0
83,"[326, 47]",1492,0,0,0
84,"[326, 48]",1491,0,0,0
85,"[326, 49]",1489,0,0,0
86,"[326, 50]",1488,0,0,0
87,"[326, 51]",1483,158,64,0
88,"[326, 52]",1481,0,0,0
89,"[326, 53]",1480,0,0,0
90,"[326, 54]",1474,158,64,0
91,"[326, 55]",1469,2,1,0
92,"[326, 56]",1431,0,0,0
93,"[326, 57]",1430,0,0,0
94,"[326, 58]",1428,0,0,0
95,"[326, 59]",1427,0,0,0
96,"[326, 60]",1425,0,0,0
97,"[326, 61]",1424,0,0,0
98,"[326, 62]",1423,0,0,0
99,"[326, 63]",1422,0,0,0
100,"[326, 64]",1420,57,26,0
101,"[326, 65]",1416,158,64,0
102,"[326, 66]",1415,0,0,0
103,"[326, 67]",1410,64,29,0
104,"[326, 68]",1355,0,0,-1
105,"[326, 69]",1352,0,0,-1
106,"[326, 70]",1350,2,1,-1
107,"[326, 71]",1338,158,64,3
108,"[326, 72]",4318,0,0,-1
109,"[326, 73]",4280,0,0,-1
110,"[326, 74]",4224,158,64,3
111,"[326, 75]",4187,0,0,0
112,"[326, 76]",4184,2,1,0
