# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[34, 1]",30389,17,8,-1
1,"[67, 0]",1857,158,64,-1
2,"[141, 0]",11,0,0,-1
3,"[145, 0]",26,158,64,-1
4,"[145, 1]",25,158,64,-1
5,"[145, 2]",21,0,0,-1
6,"[145, 3]",18,0,0,-1
7,"[145, 4]",136,2,1,-1
8,"[145, 5]",114,158,64,-1
9,"[145, 6]",111,0,0,-1
10,"[145, 7]",110,2,1,-1
11,"[145, 8]",104,158,64,-1
12,"[145, 9]",102,158,64,-1
13,"[145, 10]",608,158,64,-1
14,"[145, 11]",548,0,0,-1
15,"[145, 12]",490,0,0,-1
16,"[145, 13]",489,0,0,-1
17,"[145, 14]",486,0,0,-1
18,"[145, 15]",474,0,0,-1
19,"[145, 16]",469,158,64,-1
20,"[145, 17]",468,2,1,-1
21,"[145, 18]",1600,0,0,-1
22,"[145, 19]",1599,158,64,-1
23,"[145, 20]",1563,0,0,-1
24,"[145, 21]",1509,2,1,-1
25,"[145, 22]",1507,158,64,-1
26,"[145, 23]",1505,0,0,-1
27,"[145, 24]",1504,158,64,-1
28,"[145, 27]",1492,158,64,-1
29,"[145, 28]",1491,0,0,-1
30,"[145, 29]",1490,0,0,-1
31,"[145, 30]",1483,158,64,-1
32,"[145, 31]",1480,158,64,-1
33,"[145, 32]",1479,0,0,-1
34,"[145, 33]",1473,158,64,-1
35,"[145, 34]",1318,0,0,-1
36,"[145, 35]",1317,0,0,-1
37,"[145, 36]",2158,0,0,-1
38,"[145, 37]",2157,158,64,-1
39,"[145, 42]",2016,2,1,-1
40,"[145, 43]",2013,158,64,-1
41,"[145, 47]",1912,158,64,-1
42,"[145, 48]",1911,0,0,-1
43,"[145, 51]",1892,156,64,-1
44,"[145, 58]",3737,158,64,-1
45,"[145, 59]",3736,0,0,-1
46,"[145, 64]",2757,0,0,-1
47,"[145, 65]",4771,156,64,-1
48,"[145, 67]",4166,158,64,-1
49,"[145, 69]",4041,158,64,-1
50,"[148, 0]",28456,158,64,-1
51,"[161, 0]",1700,156,64,0
52,"[163, 0]",15682,158,64,-1
53,"[163, 1]",15681,0,0,-1
54,"[163, 2]",22025,158,64,-1
55,"[205, 0]",1131,0,0,-1
56,"[205, 1]",3045,158,64,-1
57,"[245, 0]",17,0,0,-1
58,"[245, 1]",243,0,0,-1
59,"[245, 2]",242,0,0,-1
60,"[245, 3]",1413,158,64,-1
61,"[245, 4]",1412,0,0,-1
62,"[245, 5]",3419,158,64,-1
63,"[249, 0]",12248,158,64,-1
64,"[249, 1]",34259,2,1,-1
65,"[249, 2]",56407,158,64,-1
66,"[294, 0]",645,156,64,-1
67,"[298, 0]",11279,158,64,-1
68,"[298, 1]",11125,0,0,-1
69,"[332, 0]",1589,57,26,0
70,"[403, 0]",132,0,0,-1
71,"[447, 0]",19958,158,64,-1
72,"[458, 7]",1336,158,64,-1
73,"[458, 8]",5363,158,64,-1
74,"[472, 0]",2117,158,64,-1
75,"[472, 1]",2113,0,0,-1
76,"[472, 2]",2109,0,0,-1
77,"[472, 3]",4578,158,64,-1
78,"[472, 4]",4555,158,64,-1
79,"[472, 5]",9536,158,64,-1
80,"[472, 6]",79791,158,64,-1
81,"[501, 0]",12,0,0,-1
82,"[501, 1]",142,158,64,-1
83,"[503, 0]",8104,41,18,0
84,"[503, 1]",8103,0,0,0
85,"[503, 2]",8944,2,1,1
86,"[525, 0]",1741,41,18,0
87,"[525, 1]",1740,0,0,0
88,"[525, 2]",2256,158,64,0
89,"[529, 0]",6212,158,64,0
90,"[670, 0]",757,158,64,3
91,"[810, 230]",8784,158,64,-1
92,"[810, 231]",8781,0,0,-1
93,"[810, 242]",8288,158,64,-1
94,"[810, 288]",23501,156,64,-1
95,"[810, 289]",23497,0,0,-1
96,"[810, 292]",23267,0,0,-1
97,"[810, 293]",23266,0,0,-1
98,"[810, 310]",21581,0,0,-1
99,"[810, 315]",21023,158,64,-1
100,"[810, 316]",21022,0,0,-1
101,"[810, 317]",20846,0,0,-1
102,"[810, 341]",31088,158,64,-1
103,"[810, 342]",31086,158,64,-1
104,"[810, 343]",31085,158,64,-1
105,"[810, 344]",31030,158,64,-1
106,"[810, 346]",30505,2,1,-1
107,"[810, 347]",30504,158,64,-1
108,"[810, 353]",25979,158,64,-1
109,"[810, 354]",25946,158,64,-1
110,"[810, 355]",25945,158,64,-1
111,"[810, 356]",25942,156,64,-1
112,"[810, 357]",25936,2,1,-1
113,"[810, 358]",25933,0,0,-1
114,"[810, 359]",25932,0,0,-1
115,"[810, 362]",25710,0,0,-1
116,"[810, 367]",47877,0,0,-1
117,"[810, 368]",47730,158,64,-1
118,"[810, 369]",47723,156,64,-1
119,"[810, 370]",47722,0,0,-1
120,"[810, 376]",49384,158,64,-1
121,"[828, 168]",13738,156,64,-1
122,"[837, 0]",24,0,0,0
123,"[837, 1]",309,2,1,0
124,"[837, 2]",307,0,0,0
125,"[837, 3]",306,0,0,0
126,"[837, 4]",2088,0,0,0
127,"[837, 5]",2085,41,18,0
128,"[837, 6]",4749,158,64,-1
129,"[859, 0]",1608,158,64,-1
130,"[859, 1]",1604,158,64,-1
131,"[859, 2]",1603,156,64,-1
132,"[859, 3]",22623,156,64,-1
133,"[914, 0]",1313,51,24,0
134,"[938, 0]",6983,57,26,0
135,"[938, 1]",27538,0,0,0
136,"[938, 2]",27535,158,64,0
137,"[938, 3]",23558,0,0,0
138,"[938, 4]",21545,2,1,10
139,"[938, 5]",21541,0,0,-1
140,"[938, 6]",32401,158,64,2
141,"[938, 7]",31900,57,26,3
142,"[938, 8]",30727,0,0,-1
143,"[938, 9]",47525,0,0,3
144,"[938, 10]",49008,158,64,8
145,"[961, 1]",15485,156,64,-1
146,"[961, 2]",36549,0,0,-1
147,"[961, 3]",33994,2,1,-1
148,"[961, 4]",40003,158,64,-1
149,"[993, 0]",886,2,1,-1
150,"[1017, 0]",31111,158,64,-1
151,"[1098, 0]",1758,156,64,0
152,"[1105, 0]",2457,0,0,-1
153,"[1105, 1]",3031,0,0,1
154,"[1105, 2]",3029,2,1,-1
155,"[1105, 3]",3020,158,64,-1
156,"[1105, 4]",5804,41,18,0
157,"[1130, 0]",5485,0,0,0
158,"[1130, 1]",6089,0,0,0
159,"[1130, 2]",6164,2,1,0
160,"[1141, 0]",642,158,64,0
161,"[1141, 1]",641,158,64,0
162,"[1142, 0]",1025,158,64,-1
163,"[1142, 1]",1024,156,64,-1
164,"[1142, 2]",1021,0,0,-1
165,"[1150, 0]",26010,158,64,0
166,"[1150, 1]",26005,158,64,0
167,"[1153, 0]",3554,158,64,-1
168,"[1153, 1]",14539,2,1,-1
169,"[1153, 2]",12685,158,64,-1
170,"[1153, 3]",10180,158,64,-1
171,"[1153, 4]",40914,158,64,-1
172,"[1153, 5]",31533,158,64,-1
173,"[1153, 6]",27668,158,64,-1
174,"[1153, 7]",198342,156,64,-1
175,"[1153, 8]",194990,158,64,-1
176,"[1153, 9]",159057,158,64,-1
177,"[1153, 10]",159056,156,64,-1
178,"[1153, 11]",147898,158,64,-1
179,"[1153, 12]",141286,2,1,-1
180,"[1153, 13]",141285,158,64,-1
181,"[1179, 0]",3582,158,64,-1
182,"[1232, 0]",52620,41,18,21
183,"[1232, 1]",76389,41,18,0
184,"[1232, 2]",76387,41,18,0
185,"[1247, 2]",26801,0,0,3
186,"[1247, 3]",26799,0,0,0
187,"[1247, 4]",41224,61,28,0
188,"[1247, 5]",41210,0,0,4
189,"[1247, 6]",45328,158,64,1
190,"[1304, 10]",7288,158,64,-1
191,"[1309, 0]",271,156,64,-1
192,"[1309, 1]",266,0,0,-1
193,"[1309, 2]",257,158,64,-1
194,"[1309, 3]",255,0,0,-1
195,"[1309, 4]",254,0,0,-1
196,"[1309, 5]",242,156,64,-1
197,"[1309, 7]",1373,158,64,-1
198,"[1309, 8]",1368,158,64,-1
199,"[1309, 9]",1364,0,0,-1
200,"[1309, 10]",1355,158,64,-1
201,"[1309, 11]",1354,158,64,-1
202,"[1309, 12]",3436,156,64,-1
203,"[1309, 13]",3434,0,0,-1
204,"[1309, 14]",3432,0,0,-1
205,"[1309, 15]",3421,0,0,-1
206,"[1309, 16]",3340,0,0,-1
207,"[1309, 17]",3293,158,64,-1
208,"[1309, 18]",3290,156,64,-1
209,"[1309, 19]",3241,2,1,-1
210,"[1309, 20]",5662,158,64,-1
211,"[1309, 21]",5410,158,64,-1
212,"[1309, 22]",5406,0,0,3
213,"[1309, 23]",5401,0,0,-1
214,"[1309, 24]",5400,0,0,-1
215,"[1309, 25]",5356,158,64,-1
216,"[1309, 26]",5353,158,64,-1
217,"[1309, 27]",5350,156,64,-1
