# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[58, 0]",18741,158,64,-1
1,"[58, 1]",18740,158,64,-1
2,"[58, 2]",18735,0,0,-1
3,"[58, 3]",18734,0,0,-1
4,"[58, 4]",19551,2,1,-1
5,"[58, 5]",19549,0,0,-1
6,"[58, 6]",19544,158,64,-1
7,"[58, 7]",19543,0,0,-1
8,"[61, 0]",3623,41,18,0
9,"[81, 0]",9968,158,64,-1
10,"[280, 0]",20,0,0,2
11,"[280, 1]",330,0,0,0
12,"[280, 2]",326,0,0,-1
13,"[280, 3]",322,158,64,0
14,"[280, 4]",1116,0,0,-1
15,"[280, 5]",1112,158,64,-1
16,"[280, 6]",1109,158,64,-1
17,"[280, 7]",1087,158,64,-1
18,"[280, 8]",1084,0,0,-1
19,"[280, 9]",1079,158,64,-1
20,"[280, 10]",1077,158,64,-1
21,"[280, 11]",1076,0,0,-1
22,"[280, 12]",4134,158,64,-1
23,"[280, 13]",4093,158,64,-1
24,"[280, 14]",4092,158,64,-1
25,"[280, 15]",4090,158,64,-1
26,"[280, 16]",4088,0,0,-1
27,"[280, 17]",4081,156,64,-1
28,"[280, 18]",4045,158,64,-1
29,"[280, 19]",4041,0,0,-1
30,"[280, 20]",5775,0,0,-1
31,"[280, 21]",5553,158,64,-1
32,"[280, 22]",5541,158,64,-1
33,"[280, 23]",9831,0,0,-1
34,"[280, 24]",11057,2,1,-1
35,"[280, 25]",11053,0,0,-1
36,"[280, 26]",11052,0,0,-1
37,"[280, 28]",14769,158,64,-1
38,"[321, 0]",29,0,0,-1
39,"[321, 1]",235,158,64,-1
40,"[321, 2]",221,156,64,-1
41,"[321, 3]",218,2,1,-1
42,"[321, 4]",215,0,0,-1
43,"[321, 5]",214,0,0,-1
44,"[321, 6]",213,158,64,-1
45,"[321, 7]",212,0,0,-1
46,"[321, 8]",208,158,64,-1
47,"[321, 9]",206,158,64,-1
48,"[321, 10]",1381,0,0,-1
49,"[321, 11]",1376,0,0,-1
50,"[321, 12]",1358,158,64,-1
51,"[321, 13]",1355,158,64,-1
52,"[321, 14]",1349,0,0,-1
53,"[321, 15]",1348,0,0,-1
54,"[321, 16]",1341,0,0,-1
55,"[321, 17]",1340,0,0,-1
56,"[321, 19]",1322,156,64,-1
57,"[321, 21]",2985,158,64,-1
58,"[321, 22]",2982,156,64,-1
59,"[321, 24]",2950,158,64,-1
60,"[321, 25]",2947,158,64,-1
61,"[321, 26]",2946,0,0,-1
62,"[321, 27]",2776,158,64,-1
63,"[321, 28]",2775,158,64,-1
64,"[321, 29]",2773,158,64,-1
65,"[321, 30]",2772,0,0,-1
66,"[321, 31]",2766,158,64,-1
67,"[321, 32]",2737,158,64,-1
68,"[321, 33]",2735,2,1,-1
69,"[321, 34]",6848,158,64,-1
70,"[321, 35]",6659,2,1,-1
71,"[321, 36]",6658,158,64,-1
72,"[321, 37]",6627,0,0,-1
73,"[321, 41]",8703,158,64,-1
74,"[321, 48]",8552,0,0,-1
75,"[321, 49]",13974,0,0,-1
76,"[329, 0]",19,0,0,-1
77,"[329, 4]",1816,158,64,-1
78,"[329, 5]",1815,156,64,-1
79,"[329, 12]",3045,158,64,-1
80,"[329, 13]",3038,2,1,-1
81,"[329, 14]",3037,158,64,-1
82,"[329, 15]",3036,0,0,-1
83,"[329, 16]",3033,158,64,-1
84,"[329, 17]",3031,158,64,-1
85,"[329, 18]",3030,0,0,-1
86,"[329, 21]",3173,0,0,-1
87,"[329, 22]",3151,0,0,-1
88,"[329, 23]",3114,0,0,-1
89,"[329, 24]",3113,0,0,-1
90,"[329, 25]",5278,158,64,-1
91,"[329, 26]",5277,158,64,-1
92,"[329, 27]",5269,158,64,-1
93,"[329, 28]",5265,158,64,-1
94,"[329, 29]",5156,0,0,-1
95,"[329, 30]",4971,158,64,-1
96,"[329, 31]",5538,158,64,-1
97,"[419, 0]",1150,158,64,-1
98,"[454, 2]",20112,158,64,-1
99,"[527, 7]",3314,158,64,-1
100,"[606, 0]",14126,41,18,0
101,"[606, 1]",14125,66,29,0
102,"[606, 2]",13311,158,64,0
103,"[606, 3]",13309,0,0,0
104,"[606, 4]",10381,158,64,0
105,"[606, 5]",10379,57,26,0
106,"[606, 6]",22958,57,26,0
107,"[606, 7]",33947,0,0,0
108,"[606, 8]",33946,0,0,0
109,"[606, 9]",45275,2,1,0
110,"[606, 10]",45272,57,26,0
111,"[606, 11]",53893,0,0,0
112,"[606, 12]",53892,0,0,0
113,"[606, 13]",59907,2,1,0
114,"[606, 14]",59904,2,1,0
115,"[751, 0]",94637,158,64,-1
116,"[751, 5]",46628,0,0,-1
117,"[751, 6]",126283,2,1,-1
118,"[751, 7]",126279,158,64,-1
119,"[751, 9]",216297,158,64,-1
120,"[751, 10]",216019,158,64,-1
121,"[751, 11]",216017,2,1,-1
122,"[751, 16]",553041,158,64,-1
123,"[751, 17]",553038,0,0,-1
124,"[751, 18]",522561,156,64,-1
125,"[751, 19]",435534,156,64,-1
126,"[751, 20]",422402,158,64,-1
127,"[751, 24]",603339,0,0,-1
128,"[751, 25]",832503,0,0,-1
129,"[751, 26]",820796,0,0,-1
130,"[751, 27]",782852,156,64,-1
131,"[751, 28]",718763,0,0,-1
132,"[751, 29]",705070,158,64,-1
133,"[751, 30]",673204,158,64,-1
134,"[751, 31]",669878,156,64,-1
135,"[751, 32]",649082,158,64,-1
136,"[751, 33]",883629,158,64,-1
