# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[36, 0]",1001,158,64,-1
1,"[87, 0]",3405,41,18,0
2,"[87, 1]",3403,0,0,0
3,"[87, 2]",8139,2,1,0
4,"[115, 0]",2457,158,64,-1
5,"[115, 1]",2456,0,0,-1
6,"[155, 0]",7722,0,0,0
7,"[155, 1]",13926,59,28,-1
8,"[158, 0]",5151,158,64,0
9,"[158, 1]",5150,2,1,0
10,"[188, 0]",1462,158,64,-1
11,"[188, 1]",6171,158,64,-1
12,"[194, 0]",387,158,64,-1
13,"[207, 0]",538,158,64,-1
14,"[258, 0]",29872,158,64,-1
15,"[265, 0]",1653,158,64,-1
16,"[292, 0]",28,158,64,-1
17,"[292, 1]",23,156,64,-1
18,"[292, 2]",22,0,0,-1
19,"[292, 3]",20,0,0,1
20,"[292, 4]",148,158,64,13
21,"[292, 5]",146,158,64,-1
22,"[292, 6]",144,158,64,-1
23,"[292, 7]",143,0,0,-1
24,"[292, 8]",138,158,64,-1
25,"[292, 9]",2129,158,64,-1
26,"[292, 10]",2128,0,0,-1
27,"[292, 11]",2852,0,0,-1
28,"[292, 12]",6333,0,0,4
29,"[292, 13]",6695,64,29,3
30,"[317, 2]",316,0,0,-1
31,"[317, 3]",477,158,64,-1
32,"[322, 0]",6725,158,64,-1
33,"[322, 1]",6720,158,64,-1
34,"[322, 2]",18659,158,64,-1
35,"[332, 0]",22,0,0,-1
36,"[332, 1]",37,158,64,-1
37,"[360, 0]",1132,158,64,1
38,"[410, 0]",837,158,64,0
39,"[410, 1]",835,158,64,0
40,"[410, 2]",4180,158,64,0
41,"[410, 3]",2837,41,18,0
42,"[427, 0]",16,0,0,0
43,"[427, 1]",14,0,0,0
44,"[427, 2]",185,54,24,0
45,"[427, 3]",184,41,18,0
46,"[427, 4]",183,0,0,0
47,"[427, 5]",181,0,0,0
48,"[427, 6]",166,57,26,0
49,"[427, 7]",149,57,26,0
50,"[427, 8]",537,57,26,0
51,"[427, 9]",531,2,1,0
52,"[482, 0]",10086,158,64,-1
53,"[495, 0]",30,158,64,-1
54,"[495, 1]",27,0,0,-1
55,"[495, 2]",165,0,0,-1
56,"[495, 3]",164,0,0,-1
57,"[495, 4]",153,0,0,-1
58,"[495, 5]",152,2,1,-1
59,"[495, 6]",151,158,64,-1
60,"[495, 9]",1045,0,0,-1
61,"[495, 10]",1044,0,0,-1
62,"[495, 13]",1958,2,1,-1
63,"[500, 0]",13157,156,64,-1
64,"[522, 204]",16095,37,18,0
65,"[522, 205]",16093,0,0,0
66,"[522, 206]",28781,158,64,0
67,"[547, 1]",3861,158,64,5
68,"[603, 0]",22125,0,0,-1
69,"[603, 1]",37450,2,1,-1
70,"[700, 0]",22059,63,28,0
71,"[700, 1]",22058,41,18,0
72,"[721, 98]",1162593,0,0,-1
73,"[721, 137]",1304751,158,64,-1
74,"[721, 138]",1304749,158,64,-1
75,"[721, 155]",1416505,158,64,-1
76,"[788, 0]",17,0,0,-1
77,"[788, 1]",152,2,1,-1
78,"[788, 2]",150,156,64,-1
79,"[788, 3]",149,0,0,-1
80,"[788, 4]",140,0,0,-1
81,"[788, 9]",330,0,0,-1
82,"[788, 10]",325,0,0,-1
83,"[788, 11]",318,158,64,-1
84,"[788, 12]",1696,158,64,-1
85,"[788, 13]",1418,0,0,-1
86,"[788, 14]",1413,158,64,-1
87,"[788, 15]",1399,158,64,-1
88,"[788, 18]",3860,158,64,-1
89,"[788, 19]",3859,0,0,-1
90,"[788, 20]",3858,0,0,-1
91,"[788, 21]",4757,156,64,-1
92,"[788, 22]",4755,158,64,-1
93,"[788, 23]",4750,158,64,-1
94,"[794, 0]",14038,158,64,-1
95,"[854, 0]",5340,2,1,0
96,"[854, 1]",5339,51,24,0
97,"[854, 2]",15359,41,18,0
98,"[854, 3]",15358,0,0,0
99,"[854, 4]",18332,0,0,0
100,"[854, 5]",26580,156,64,0
101,"[900, 0]",37,2,1,-1
102,"[900, 1]",35,158,64,-1
103,"[900, 2]",34,0,0,-1
104,"[900, 3]",31,0,0,-1
105,"[900, 4]",30,0,0,-1
106,"[900, 9]",153,51,24,-1
107,"[900, 10]",149,0,0,-1
108,"[900, 11]",141,158,64,-1
109,"[914, 1]",9816,156,64,-1
110,"[1023, 0]",5371,0,0,0
111,"[1023, 1]",5370,158,64,0
112,"[1023, 2]",9050,158,64,-1
113,"[1117, 0]",505,158,64,0
114,"[1129, 0]",29,158,64,-1
115,"[1129, 1]",27,0,0,-1
116,"[1129, 2]",157,0,0,-1
117,"[1129, 3]",145,158,64,-1
118,"[1129, 4]",1531,2,1,-1
119,"[1129, 5]",1530,0,0,-1
120,"[1129, 6]",1485,2,1,1
121,"[1129, 7]",1484,0,0,-1
122,"[1129, 8]",1482,0,0,-1
123,"[1129, 9]",2078,158,64,21
124,"[1129, 10]",2073,0,0,-1
125,"[1129, 11]",2022,2,1,-1
126,"[1129, 12]",3141,158,64,-1
127,"[1140, 0]",891,156,64,3
128,"[1140, 1]",889,158,64,-1
129,"[1193, 0]",4751,156,64,-1
130,"[1209, 0]",34,2,1,0
131,"[1209, 1]",31,0,0,0
132,"[1209, 2]",29,0,0,0
133,"[1209, 3]",223,0,0,0
134,"[1209, 4]",222,0,0,0
135,"[1209, 5]",221,0,0,0
136,"[1209, 6]",220,0,0,0
137,"[1209, 7]",218,0,0,0
138,"[1209, 8]",217,0,0,0
139,"[1209, 9]",214,0,0,0
140,"[1209, 10]",210,2,1,0
141,"[1209, 11]",208,158,64,0
142,"[1209, 12]",207,41,18,0
143,"[1209, 13]",204,0,0,0
144,"[1209, 14]",203,0,0,0
145,"[1209, 15]",202,0,0,0
146,"[1209, 16]",201,0,0,0
147,"[1209, 17]",199,0,0,0
148,"[1209, 18]",196,158,64,0
149,"[1209, 19]",1462,0,0,-1
