# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[31, 0]",10706,0,0,0
1,"[31, 1]",10705,0,0,0
2,"[31, 2]",10703,0,0,0
3,"[31, 3]",10702,0,0,0
4,"[31, 4]",11037,0,0,0
5,"[31, 5]",11030,158,64,0
6,"[31, 6]",11026,2,1,0
7,"[31, 7]",11022,156,64,0
8,"[31, 8]",11999,158,64,0
9,"[162, 2]",13532,158,64,-1
10,"[209, 0]",3132,57,26,-1
11,"[221, 0]",7,0,0,-1
12,"[221, 1]",128,0,0,-1
13,"[221, 2]",316,158,64,-1
14,"[275, 0]",12332,2,1,0
15,"[275, 1]",12331,0,0,0
16,"[275, 2]",12882,59,28,-1
17,"[294, 0]",11622,158,64,-1
18,"[294, 1]",11621,156,64,-1
19,"[301, 0]",3639,0,0,-1
20,"[301, 1]",19095,2,1,1
21,"[301, 2]",19092,0,0,-1
22,"[301, 3]",19091,0,0,1
23,"[301, 4]",11914,158,64,-1
24,"[301, 5]",9098,158,64,-1
25,"[301, 6]",7787,158,64,-1
26,"[301, 7]",21036,158,64,0
27,"[301, 8]",21032,158,64,-1
28,"[301, 9]",45847,156,64,-1
29,"[301, 10]",45845,156,64,-1
30,"[301, 11]",134064,158,64,10
31,"[301, 12]",100493,158,64,-1
32,"[301, 13]",100492,158,64,-1
33,"[301, 14]",93190,0,0,-1
34,"[301, 15]",92493,0,0,-1
35,"[301, 16]",149428,158,64,-1
36,"[301, 17]",149200,0,0,2
37,"[301, 18]",170497,158,64,-1
38,"[301, 19]",170496,156,64,-1
39,"[301, 20]",158142,2,1,1
40,"[347, 0]",13188,158,64,-1
41,"[391, 0]",29,156,64,-1
42,"[391, 1]",27,0,0,-1
43,"[391, 4]",114,0,0,-1
44,"[391, 5]",1058,158,64,-1
45,"[391, 6]",1056,158,64,-1
46,"[479, 4]",40659,158,64,-1
47,"[507, 0]",121,158,64,-1
48,"[507, 1]",114,158,64,-1
49,"[507, 2]",113,0,0,-1
50,"[527, 2]",39353,2,1,0
51,"[527, 3]",39351,2,1,0
52,"[527, 4]",32865,158,64,0
53,"[527, 5]",32864,0,0,0
54,"[527, 6]",41884,158,64,0
55,"[527, 7]",52259,41,18,0
56,"[606, 1]",5107,158,64,-1
57,"[640, 5]",63354,158,64,-1
58,"[640, 10]",70719,156,64,-1
59,"[640, 11]",70716,0,0,-1
60,"[661, 0]",2180,156,64,0
61,"[661, 1]",2178,0,0,0
62,"[661, 2]",10494,2,1,0
63,"[661, 3]",10492,0,0,0
64,"[661, 4]",18491,41,18,0
65,"[759, 0]",3111,158,64,-1
66,"[794, 0]",2242,158,64,-1
67,"[835, 145]",4051,0,0,-1
68,"[835, 253]",8239,156,64,-1
69,"[835, 254]",8238,0,0,-1
70,"[835, 304]",17386,158,64,-1
71,"[835, 371]",53153,0,0,-1
72,"[835, 396]",59012,158,64,-1
73,"[929, 0]",20,158,64,-1
74,"[961, 0]",3982,0,0,0
75,"[961, 1]",4314,158,64,0
76,"[962, 0]",1133,158,64,-1
77,"[968, 0]",6618,0,0,-1
78,"[968, 1]",14367,158,64,4
79,"[968, 2]",17065,158,64,0
80,"[968, 3]",17063,158,64,0
81,"[1085, 0]",1659,0,0,-1
82,"[1085, 1]",2752,158,64,1
83,"[1085, 2]",37837,156,64,-1
84,"[1089, 0]",975,158,64,-1
85,"[1132, 0]",1313,0,0,0
86,"[1132, 1]",1312,0,0,0
87,"[1132, 2]",2012,0,0,0
88,"[1132, 3]",2009,2,1,1
89,"[1132, 4]",2734,53,24,6
90,"[1133, 108]",9207,158,64,-1
91,"[1225, 10]",3970,158,64,0
92,"[1225, 27]",21757,158,64,-1
93,"[1225, 42]",33469,57,26,0
94,"[1225, 43]",33467,0,0,0
95,"[1225, 44]",48594,158,64,0
96,"[1225, 48]",94272,2,1,-1
97,"[1346, 0]",6272,41,18,0
98,"[1370, 0]",90771,0,0,0
99,"[1370, 1]",99504,57,26,0
100,"[1388, 0]",1103,158,64,-1
101,"[1389, 0]",508,158,64,0
102,"[1442, 0]",119,0,0,-1
103,"[1442, 1]",109,158,64,-1
104,"[1442, 2]",524,156,64,-1
105,"[1442, 3]",523,0,0,-1
106,"[1442, 4]",522,0,0,-1
107,"[1442, 10]",1313,158,64,-1
108,"[1452, 0]",6390,0,0,4
109,"[1452, 1]",7502,57,26,0
110,"[1458, 18]",2246,158,64,-1
111,"[1458, 19]",2245,158,64,-1
112,"[1511, 0]",15,0,0,-1
113,"[1511, 1]",14,0,0,-1
114,"[1511, 2]",116,0,0,-1
115,"[1511, 14]",785,158,64,-1
116,"[1511, 15]",784,156,64,-1
117,"[1511, 16]",783,158,64,-1
118,"[1511, 17]",775,0,0,-1
119,"[1511, 18]",774,0,0,-1
120,"[1511, 19]",1427,0,0,-1
121,"[1511, 20]",1421,0,0,-1
122,"[1511, 21]",1420,2,1,-1
123,"[1511, 24]",2096,158,64,-1
124,"[1511, 25]",2045,0,0,-1
125,"[1511, 26]",2044,0,0,-1
126,"[1511, 27]",3195,156,64,3
127,"[1511, 28]",3194,0,0,-1
128,"[1511, 29]",3193,0,0,5
129,"[1511, 36]",3838,0,0,0
130,"[1511, 37]",3837,0,0,0
131,"[1511, 38]",3835,0,0,0
132,"[1511, 39]",3832,156,64,2
133,"[1511, 40]",4536,0,0,0
134,"[1511, 41]",4519,156,64,1
135,"[1511, 42]",4516,158,64,3
136,"[1511, 49]",5102,158,64,-1
137,"[1511, 50]",5100,0,0,-1
138,"[1511, 51]",5711,55,26,-1
139,"[1543, 0]",913,2,1,-1
140,"[1565, 0]",2908,158,64,-1
141,"[1628, 0]",21,0,0,-1
142,"[1628, 1]",200,158,64,-1
143,"[1628, 2]",199,158,64,-1
144,"[1628, 3]",198,156,64,-1
145,"[1628, 4]",194,0,0,-1
146,"[1628, 5]",193,158,64,-1
147,"[1628, 6]",188,0,0,4
148,"[1628, 7]",168,0,0,2
149,"[1628, 8]",150,158,64,-1
150,"[1628, 9]",808,156,64,-1
151,"[1628, 10]",807,158,64,4
152,"[1628, 11]",804,0,0,-1
153,"[1628, 12]",802,0,0,-1
154,"[1628, 13]",792,156,64,0
155,"[1628, 14]",789,0,0,0
156,"[1628, 15]",788,0,0,0
157,"[1628, 16]",724,0,0,-1
158,"[1628, 17]",713,158,64,0
159,"[1628, 18]",708,0,0,0
160,"[1628, 19]",707,0,0,0
161,"[1628, 20]",705,0,0,0
162,"[1628, 21]",687,158,64,-1
163,"[1628, 22]",684,0,0,-1
164,"[1628, 23]",683,0,0,-1
165,"[1628, 24]",2345,0,0,-1
166,"[1628, 25]",2340,0,0,8
167,"[1628, 26]",2201,41,18,0
168,"[1628, 27]",2200,0,0,0
169,"[1628, 28]",2197,0,0,0
170,"[1628, 29]",2188,158,64,0
171,"[1628, 30]",2128,158,64,-1
172,"[1628, 31]",2126,0,0,-1
173,"[1628, 32]",2125,0,0,-1
174,"[1628, 33]",2124,0,0,-1
175,"[1628, 34]",2073,0,0,-1
176,"[1628, 35]",1799,0,0,-1
177,"[1628, 36]",1796,158,64,-1
178,"[1628, 37]",1792,0,0,0
179,"[1628, 38]",1730,156,64,-1
180,"[1628, 39]",1729,158,64,-1
181,"[1628, 40]",1726,156,64,-1
182,"[1628, 41]",5030,0,0,0
183,"[1628, 42]",4986,156,64,8
184,"[1628, 43]",3495,158,64,-1
185,"[1628, 44]",3494,2,1,-1
186,"[1628, 45]",3493,0,0,7
187,"[1628, 46]",3489,0,0,-1
188,"[1628, 47]",3487,156,64,-1
189,"[1628, 48]",3486,158,64,-1
190,"[1628, 49]",3379,158,64,-1
191,"[1628, 50]",3375,158,64,-1
192,"[1628, 51]",3374,0,0,-1
193,"[1628, 52]",3367,158,64,-1
194,"[1628, 53]",3363,156,64,-1
195,"[1628, 54]",3252,57,26,0
196,"[1628, 55]",3251,158,64,0
197,"[1628, 56]",3242,0,0,0
198,"[1628, 57]",3241,0,0,0
199,"[1628, 58]",3085,41,18,0
200,"[1628, 59]",3084,158,64,0
201,"[1628, 60]",3083,0,0,0
202,"[1628, 61]",3046,0,0,-1
203,"[1628, 62]",8056,158,64,-1
204,"[1628, 63]",8027,0,0,0
205,"[1628, 64]",7523,156,64,0
206,"[1628, 65]",7520,0,0,13
207,"[1628, 66]",7343,158,64,-1
208,"[1628, 67]",7339,158,64,-1
209,"[1628, 68]",6937,2,1,18
210,"[1628, 69]",6918,158,64,0
211,"[1628, 70]",6915,0,0,0
212,"[1628, 71]",6406,0,0,0
213,"[1628, 72]",12104,158,64,0
214,"[1628, 73]",12102,0,0,0
215,"[1628, 74]",11649,2,1,51
216,"[1628, 75]",10855,0,0,0
217,"[1628, 76]",10854,53,24,0
218,"[1628, 77]",9040,0,0,0
219,"[1628, 78]",8489,57,26,4
220,"[1628, 79]",8287,158,64,0
221,"[1628, 80]",12749,0,0,0
222,"[1628, 81]",12448,2,1,1
223,"[1628, 82]",12168,0,0,0
224,"[1628, 83]",16047,156,64,6
225,"[1628, 84]",14568,0,0,0
226,"[1628, 85]",16368,0,0,0
227,"[1628, 86]",16914,158,64,0
228,"[1639, 0]",11578,37,18,0
229,"[1639, 1]",11577,158,64,0
230,"[1655, 3]",19220,158,64,-1
231,"[1655, 4]",19219,0,0,-1
232,"[1655, 5]",26854,0,0,-1
233,"[1655, 6]",37915,156,64,-1
234,"[1664, 0]",971,158,64,-1
235,"[1664, 1]",969,0,0,-1
236,"[1664, 2]",2596,158,64,-1
237,"[1687, 0]",723,158,64,0
238,"[1749, 0]",4335,158,64,-1
239,"[1815, 32]",1358,2,1,0
240,"[1815, 33]",1354,0,0,0
241,"[1815, 34]",8087,37,18,0
242,"[1815, 35]",8086,158,64,0
243,"[1815, 36]",8085,0,0,0
244,"[1815, 37]",8084,0,0,0
245,"[1815, 80]",9744,57,26,0
246,"[1815, 81]",8985,158,64,0
247,"[1815, 82]",8984,41,18,0
248,"[1815, 83]",8982,0,0,0
249,"[1815, 84]",8981,156,64,0
250,"[1815, 85]",8978,53,24,0
251,"[1815, 86]",32262,2,1,0
252,"[1815, 87]",32261,158,64,0
253,"[1815, 88]",32259,0,0,0
