# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[79, 0]",1287,158,64,0
1,"[79, 1]",1286,0,0,0
2,"[79, 2]",2339,158,64,0
3,"[83, 0]",21,158,64,-1
4,"[83, 1]",20,0,0,-1
5,"[83, 2]",109,0,0,-1
6,"[83, 3]",448,2,1,-1
7,"[100, 0]",20,158,64,-1
8,"[100, 1]",15,0,0,-1
9,"[100, 4]",258,2,1,-1
10,"[122, 0]",4671,2,1,-1
11,"[267, 48]",8553,41,18,0
12,"[267, 49]",8550,2,1,0
13,"[300, 0]",34669,158,64,-1
14,"[380, 1]",21970,158,64,-1
15,"[383, 0]",3103,158,64,-1
16,"[385, 0]",23,158,64,-1
17,"[490, 0]",34,158,64,-1
18,"[511, 0]",33,0,0,-1
19,"[511, 1]",27,0,0,-1
20,"[511, 6]",289,158,64,-1
21,"[511, 7]",288,0,0,-1
22,"[511, 8]",268,2,1,-1
23,"[511, 9]",266,158,64,-1
24,"[511, 10]",264,0,0,-1
25,"[511, 11]",2265,158,64,-1
26,"[511, 12]",2203,0,0,-1
27,"[511, 29]",4430,158,64,-1
28,"[511, 42]",6863,2,1,-1
29,"[511, 43]",6862,158,64,-1
30,"[571, 0]",452,41,18,0
31,"[571, 1]",451,0,0,0
32,"[571, 2]",1222,2,1,0
33,"[610, 0]",31,158,64,-1
34,"[610, 1]",194,0,0,-1
35,"[610, 2]",1180,158,64,-1
36,"[610, 3]",1175,158,64,-1
37,"[610, 4]",1174,2,1,-1
38,"[711, 0]",1084,66,29,0
39,"[711, 1]",1083,2,1,0
40,"[711, 2]",1082,41,18,0
41,"[711, 3]",981,41,18,0
42,"[743, 0]",1291,0,0,1
43,"[743, 1]",2289,57,26,0
44,"[747, 0]",10849,158,64,-1
45,"[747, 1]",4225,0,0,-1
46,"[782, 0]",26,158,64,-1
47,"[787, 0]",3206,2,1,0
48,"[787, 1]",11635,156,64,0
49,"[787, 2]",11632,0,0,0
50,"[787, 3]",20172,2,1,0
51,"[787, 4]",19023,156,64,0
52,"[787, 5]",19021,158,64,0
53,"[794, 0]",31,156,64,-1
54,"[794, 1]",30,0,0,-1
55,"[794, 2]",23,156,64,-1
56,"[794, 3]",21,158,64,-1
57,"[794, 4]",16,0,0,-1
58,"[794, 5]",350,0,0,-1
59,"[794, 6]",346,158,64,-1
60,"[794, 7]",338,158,64,-1
61,"[794, 8]",334,0,0,-1
62,"[794, 9]",1024,158,64,-1
63,"[794, 10]",1020,0,0,-1
