# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[20, 40]",2566,41,20,-1
1,"[42, 29]",1610,2,1,-1
2,"[42, 30]",4067,0,0,-1
3,"[42, 33]",4683,158,64,-1
4,"[42, 34]",4681,158,64,-1
5,"[71, 0]",8853,59,28,0
6,"[71, 1]",8852,0,0,0
7,"[71, 2]",6473,0,0,0
8,"[71, 3]",12944,41,18,0
9,"[71, 4]",12484,158,64,0
10,"[73, 0]",6220,0,0,1
11,"[73, 1]",10274,0,0,-1
12,"[73, 2]",10272,0,0,-1
13,"[73, 3]",10271,0,0,-1
14,"[73, 4]",13282,0,0,1
15,"[73, 5]",13279,0,0,3
16,"[73, 6]",13266,158,64,5
17,"[73, 7]",12511,0,0,-1
18,"[73, 8]",16233,57,26,12
19,"[73, 9]",15949,158,64,0
20,"[73, 10]",15934,158,64,0
21,"[100, 0]",25,158,64,-1
22,"[100, 1]",19,0,0,-1
23,"[100, 2]",139,0,0,-1
24,"[100, 3]",138,0,0,-1
25,"[100, 4]",972,156,64,-1
26,"[100, 5]",968,0,0,-1
27,"[100, 6]",967,0,0,-1
28,"[100, 7]",962,0,0,-1
29,"[100, 8]",961,0,0,-1
30,"[100, 10]",1868,0,0,-1
31,"[100, 11]",1834,158,64,-1
32,"[100, 12]",1833,0,0,-1
33,"[100, 13]",1832,0,0,-1
34,"[100, 14]",1827,158,64,-1
35,"[100, 15]",3416,158,64,-1
36,"[100, 16]",3415,0,0,-1
37,"[100, 17]",3412,0,0,-1
38,"[100, 18]",3408,158,64,-1
39,"[100, 19]",3387,158,64,-1
40,"[132, 0]",165,158,64,-1
41,"[132, 1]",160,158,64,-1
42,"[132, 2]",756,158,64,-1
43,"[152, 0]",1568,0,0,-1
44,"[152, 1]",3890,158,64,-1
45,"[192, 0]",6584,0,0,-1
46,"[192, 1]",7995,158,64,-1
47,"[209, 0]",1126,2,1,0
48,"[209, 1]",1125,156,64,0
49,"[229, 0]",33,158,64,-1
50,"[229, 1]",32,0,0,-1
51,"[229, 2]",31,0,0,-1
52,"[229, 3]",30,0,0,-1
53,"[229, 4]",147,0,0,-1
54,"[229, 5]",142,158,64,-1
55,"[229, 6]",1958,156,64,-1
56,"[229, 7]",1956,156,64,-1
57,"[229, 8]",1429,158,64,-1
58,"[229, 9]",1428,158,64,-1
59,"[233, 12]",481,0,0,-1
60,"[233, 19]",1208,158,64,-1
61,"[306, 0]",8583,158,64,0
62,"[306, 1]",6255,0,0,0
63,"[306, 2]",13455,41,18,0
64,"[365, 34]",1595,0,0,-1
65,"[365, 48]",9506,0,0,-1
66,"[365, 49]",9494,0,0,-1
67,"[365, 64]",9109,0,0,-1
68,"[365, 75]",12942,0,0,-1
69,"[365, 76]",12940,0,0,-1
70,"[365, 96]",11661,158,64,-1
71,"[365, 97]",11659,156,64,-1
72,"[365, 98]",11658,0,0,-1
73,"[365, 107]",36341,0,0,-1
74,"[365, 110]",36145,156,64,-1
75,"[365, 121]",35392,0,0,-1
76,"[365, 122]",35312,0,0,-1
77,"[365, 123]",35310,0,0,-1
78,"[365, 124]",35305,0,0,-1
79,"[365, 125]",35304,156,64,-1
80,"[365, 128]",43484,158,64,-1
81,"[365, 129]",43475,0,0,-1
82,"[365, 130]",43474,0,0,-1
83,"[365, 131]",43470,158,64,-1
84,"[365, 132]",43387,158,64,-1
85,"[365, 133]",43386,158,64,-1
86,"[365, 134]",41620,158,64,-1
87,"[365, 135]",41619,2,1,-1
88,"[365, 136]",41618,158,64,-1
89,"[365, 143]",40799,158,64,-1
90,"[365, 151]",73899,156,64,-1
91,"[365, 152]",73897,0,0,-1
92,"[365, 153]",80645,156,64,-1
93,"[386, 0]",1498,0,0,-1
94,"[386, 1]",1829,158,64,-1
95,"[440, 0]",4199,0,0,-1
96,"[440, 1]",8424,158,64,7
97,"[478, 2]",3057,0,0,-1
98,"[478, 3]",6758,158,64,-1
99,"[478, 4]",6756,156,64,-1
100,"[493, 0]",1328,0,0,0
101,"[493, 1]",3875,158,64,0
102,"[493, 2]",7721,0,0,0
103,"[493, 3]",11060,158,64,0
104,"[506, 0]",2740,158,64,-1
105,"[546, 0]",26,158,64,-1
106,"[546, 1]",23,0,0,-1
107,"[546, 2]",20,158,64,-1
108,"[546, 3]",18,0,0,-1
109,"[546, 4]",17,0,0,-1
110,"[546, 5]",16,0,0,-1
111,"[546, 6]",15,158,64,-1
112,"[546, 7]",151,2,1,-1
113,"[546, 8]",147,0,0,-1
114,"[546, 9]",141,156,64,-1
115,"[546, 10]",139,0,0,-1
116,"[546, 11]",132,158,64,3
117,"[546, 12]",908,158,64,-1
118,"[546, 13]",822,158,64,-1
119,"[631, 0]",21500,158,64,-1
120,"[631, 1]",37180,158,64,-1
121,"[631, 2]",37178,0,0,-1
122,"[650, 0]",1135,158,64,0
123,"[650, 1]",1134,158,64,0
124,"[667, 0]",3722,158,64,-1
125,"[667, 1]",3720,0,0,-1
126,"[667, 2]",4450,0,0,-1
127,"[667, 3]",4449,0,0,4
128,"[667, 4]",4923,64,29,0
129,"[667, 5]",4920,0,0,0
130,"[667, 6]",4917,158,64,-1
131,"[667, 7]",5242,156,64,0
132,"[715, 0]",30,158,64,-1
133,"[715, 1]",28,156,64,-1
134,"[789, 0]",6422,156,64,0
135,"[789, 1]",6420,41,18,0
136,"[789, 2]",6417,0,0,0
137,"[789, 3]",11091,41,18,0
138,"[789, 4]",11089,0,0,0
139,"[789, 5]",11088,0,0,0
140,"[789, 6]",16730,0,0,0
141,"[789, 7]",16726,0,0,0
142,"[789, 8]",22241,0,0,0
143,"[789, 9]",21480,0,0,0
144,"[789, 10]",21462,0,0,0
145,"[789, 11]",27055,158,64,0
146,"[789, 12]",27040,156,64,0
147,"[789, 13]",26872,158,64,0
148,"[816, 0]",13790,41,18,0
149,"[816, 1]",13789,2,1,0
150,"[816, 2]",13788,0,0,0
151,"[816, 3]",25185,158,64,0
152,"[819, 0]",199,158,64,-1
153,"[819, 1]",198,158,64,-1
154,"[829, 0]",2659,156,64,0
155,"[829, 1]",2658,158,64,0
156,"[829, 2]",2657,0,0,0
157,"[829, 3]",4806,0,0,0
158,"[829, 4]",4859,2,1,0
159,"[902, 0]",2144,51,24,0
160,"[902, 1]",2143,0,0,0
161,"[902, 2]",4459,158,64,0
162,"[918, 0]",15551,2,1,-1
163,"[918, 1]",41377,158,64,-1
164,"[918, 2]",41376,158,64,-1
165,"[918, 3]",41374,0,0,-1
166,"[918, 4]",41373,0,0,-1
167,"[918, 5]",41371,0,0,-1
168,"[918, 6]",164968,158,64,-1
169,"[918, 7]",157818,158,64,-1
170,"[918, 8]",157497,158,64,-1
171,"[918, 9]",142936,156,64,5
172,"[918, 10]",142935,158,64,-1
173,"[918, 11]",142931,0,0,-1
174,"[918, 12]",142928,158,64,-1
