# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[40, 0]",1074,0,0,-1
1,"[92, 0]",59,13,6,0
2,"[92, 1]",57,41,18,0
3,"[92, 2]",55,0,0,0
4,"[92, 49]",478,41,18,0
5,"[92, 50]",476,41,18,0
6,"[92, 51]",475,0,0,0
7,"[92, 52]",474,0,0,0
8,"[92, 53]",470,0,0,0
9,"[92, 54]",469,0,0,0
10,"[92, 55]",3064,0,0,0
11,"[92, 56]",3061,158,64,0
12,"[92, 57]",3035,0,0,0
13,"[92, 58]",3034,0,0,0
14,"[92, 59]",3032,41,18,0
15,"[92, 60]",3030,2,1,0
16,"[92, 61]",3029,0,0,0
17,"[92, 87]",1476,156,64,-1
18,"[92, 88]",1463,158,64,-1
19,"[92, 89]",1452,158,64,-1
20,"[92, 143]",1174,0,0,-1
21,"[92, 172]",10246,158,64,-1
22,"[92, 240]",8969,158,64,-1
23,"[92, 241]",8967,158,64,-1
24,"[92, 242]",8892,158,64,-1
25,"[92, 243]",8884,0,0,-1
26,"[92, 244]",8835,158,64,-1
27,"[92, 245]",8833,0,0,-1
28,"[92, 268]",6940,0,0,0
29,"[92, 269]",6939,0,0,0
30,"[92, 270]",6923,2,1,0
31,"[92, 271]",6921,0,0,0
32,"[92, 272]",6920,0,0,0
33,"[92, 273]",6915,41,18,0
34,"[92, 274]",6914,0,0,0
35,"[92, 275]",6913,0,0,0
36,"[92, 276]",6912,0,0,0
37,"[92, 277]",6861,0,0,0
38,"[92, 278]",28179,158,64,0
39,"[92, 279]",28083,2,1,0
40,"[92, 280]",28078,2,1,0
41,"[92, 281]",28074,0,0,0
42,"[92, 282]",28035,57,26,0
43,"[92, 283]",28034,0,0,0
44,"[92, 284]",28027,13,6,0
45,"[92, 285]",27945,37,18,0
46,"[92, 286]",27944,158,64,0
47,"[92, 287]",27943,0,0,0
48,"[92, 288]",27939,0,0,0
49,"[92, 289]",27938,158,64,0
50,"[92, 303]",19049,0,0,-1
51,"[92, 304]",19041,0,0,-1
