# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[2, 0]",228,0,0,-1
1,"[2, 1]",227,158,64,-1
2,"[2, 2]",1761,41,18,2
3,"[2, 3]",1758,158,64,1
4,"[2, 4]",1093,0,0,-1
5,"[2, 5]",2753,158,64,-1
6,"[90, 0]",5352,0,0,1
7,"[90, 1]",5679,0,0,-1
8,"[90, 2]",5856,158,64,1
9,"[105, 4]",513,158,64,-1
10,"[105, 13]",1559,0,0,-1
11,"[223, 2]",2605,158,64,-1
12,"[326, 0]",2575,2,1,0
13,"[326, 1]",2573,0,0,0
14,"[326, 2]",1036,158,64,-1
15,"[326, 3]",4648,156,64,0
16,"[326, 4]",18812,158,64,3
17,"[326, 5]",18810,158,64,2
18,"[350, 5]",7718,158,64,-1
19,"[357, 0]",4196,2,1,-1
20,"[357, 1]",5695,158,64,-1
21,"[357, 2]",5694,156,64,-1
22,"[357, 3]",5692,0,0,-1
23,"[357, 4]",8399,158,64,-1
24,"[357, 5]",8398,158,64,-1
25,"[357, 6]",6502,158,64,-1
26,"[367, 114]",3936,0,0,-1
27,"[367, 115]",3935,0,0,-1
28,"[367, 116]",3934,0,0,-1
29,"[367, 120]",3895,158,64,-1
30,"[367, 134]",3491,158,64,-1
31,"[367, 135]",3490,158,64,-1
32,"[367, 163]",9626,0,0,-1
33,"[367, 165]",9570,0,0,-1
34,"[367, 166]",9568,158,64,-1
35,"[367, 167]",9567,0,0,-1
36,"[367, 168]",9562,0,0,-1
37,"[367, 169]",9556,0,0,-1
38,"[367, 170]",9554,158,64,-1
39,"[367, 180]",7585,0,0,-1
40,"[367, 186]",23501,158,64,-1
41,"[367, 187]",23500,0,0,-1
42,"[367, 191]",21036,0,0,-1
43,"[367, 192]",21035,0,0,-1
44,"[367, 193]",20990,0,0,-1
45,"[367, 194]",20980,158,64,-1
46,"[367, 195]",20907,0,0,-1
47,"[367, 207]",35776,0,0,-1
48,"[367, 208]",35762,158,64,-1
49,"[367, 211]",33603,158,64,-1
50,"[367, 212]",33600,158,64,-1
51,"[367, 215]",27329,158,64,-1
52,"[367, 216]",27328,0,0,-1
53,"[367, 217]",56253,158,64,-1
54,"[367, 221]",52613,0,0,-1
55,"[367, 224]",68423,158,64,-1
56,"[367, 225]",68420,0,0,-1
57,"[367, 234]",81180,158,64,-1
58,"[370, 0]",2369,0,0,0
59,"[370, 1]",3839,41,18,0
60,"[430, 0]",702,158,64,0
61,"[430, 1]",700,0,0,0
62,"[430, 2]",1419,158,64,0
63,"[459, 98]",13477,158,64,-1
64,"[459, 112]",18059,158,64,-1
65,"[459, 135]",29373,158,64,-1
66,"[486, 0]",5971,156,64,-1
67,"[489, 0]",795,158,64,6
68,"[489, 1]",793,0,0,0
69,"[489, 3]",1209,158,64,0
70,"[489, 4]",2986,41,18,0
71,"[489, 5]",2983,0,0,0
72,"[489, 6]",3075,158,64,1
73,"[528, 0]",1722,158,64,-1
74,"[622, 0]",2290,158,64,-1
75,"[622, 1]",44823,158,64,-1
76,"[622, 2]",36641,158,64,-1
77,"[714, 0]",8675,0,0,0
78,"[714, 1]",8672,0,0,0
79,"[714, 2]",11683,0,0,0
80,"[714, 3]",11644,41,18,0
81,"[714, 4]",17033,0,0,0
82,"[714, 5]",16284,158,64,-1
83,"[714, 6]",19316,2,1,0
84,"[762, 13]",583,158,64,-1
85,"[762, 15]",2197,158,64,-1
86,"[762, 16]",2196,0,0,-1
87,"[762, 23]",3173,0,0,-1
88,"[762, 26]",4429,158,64,-1
89,"[776, 0]",8,158,64,-1
90,"[776, 1]",135,158,64,-1
91,"[776, 2]",133,0,0,-1
92,"[776, 3]",244,158,64,-1
93,"[780, 0]",622,0,0,-1
94,"[780, 1]",1028,0,0,-1
95,"[780, 2]",1351,0,0,-1
96,"[780, 3]",1350,0,0,-1
97,"[780, 4]",1349,0,0,-1
98,"[780, 5]",1802,158,64,-1
99,"[780, 6]",1795,41,20,-1
100,"[948, 0]",18576,158,64,-1
101,"[948, 1]",24596,158,64,-1
102,"[948, 2]",24592,0,0,-1
103,"[948, 3]",27595,2,1,-1
104,"[1024, 0]",867,0,0,-1
105,"[1024, 1]",1754,156,64,-1
106,"[1024, 2]",5203,0,0,-1
107,"[1024, 3]",5200,0,0,-1
108,"[1024, 4]",5198,0,0,-1
109,"[1024, 5]",6589,158,64,1
110,"[1024, 6]",6588,0,0,1
111,"[1024, 7]",6582,41,18,5
112,"[1024, 8]",6581,0,0,-1
113,"[1024, 9]",6575,158,64,-1
114,"[1024, 10]",6571,158,64,-1
115,"[1024, 11]",10658,158,64,2
116,"[1024, 12]",10615,57,26,0
117,"[1045, 0]",1319,158,64,-1
118,"[1102, 0]",7074,2,1,-1
119,"[1134, 0]",3612,59,28,29
120,"[1299, 0]",1848,156,64,-1
121,"[1319, 0]",333,158,64,5
122,"[1319, 1]",332,158,64,0
123,"[1380, 87]",11516,0,0,-1
124,"[1380, 88]",11515,0,0,-1
125,"[1380, 110]",18264,158,64,-1
126,"[1390, 0]",764,51,24,8
127,"[1390, 1]",763,0,0,4
128,"[1390, 2]",2138,2,1,1
129,"[1402, 0]",3810,0,0,-1
130,"[1402, 1]",5408,158,64,-1
131,"[1405, 0]",365,158,64,-1
132,"[1405, 1]",364,0,0,-1
133,"[1405, 2]",1934,0,0,-1
134,"[1405, 3]",1928,158,64,-1
135,"[1405, 4]",2205,158,64,-1
136,"[1405, 5]",2203,0,0,-1
137,"[1405, 6]",3604,158,64,-1
138,"[1429, 4]",1665,158,64,-1
139,"[1429, 5]",1664,158,64,-1
140,"[1497, 13]",1602,0,0,-1
141,"[1497, 18]",2026,0,0,-1
142,"[1497, 19]",4443,158,64,-1
143,"[1497, 20]",4442,0,0,4
144,"[1497, 23]",4880,57,26,0
145,"[1497, 24]",4879,158,64,0
146,"[1497, 25]",4878,2,1,0
147,"[1497, 26]",4876,0,0,0
148,"[1497, 27]",6746,0,0,0
149,"[1497, 30]",7121,0,0,0
150,"[1497, 31]",7788,158,64,1
151,"[1519, 0]",69652,0,0,-1
152,"[1519, 1]",72495,158,64,-1
153,"[1625, 0]",4997,158,64,0
154,"[1625, 1]",4996,158,64,0
155,"[1672, 0]",9,158,64,-1
156,"[1672, 1]",8,158,64,-1
157,"[1781, 0]",547,57,26,0
158,"[1781, 1]",1917,0,0,0
159,"[1781, 2]",1916,0,0,0
160,"[1781, 3]",1915,0,0,0
161,"[1781, 4]",1911,0,0,0
162,"[1781, 5]",1910,0,0,0
163,"[1781, 6]",2298,158,64,0
164,"[1781, 7]",2296,0,0,0
165,"[1781, 8]",2288,0,0,0
166,"[1781, 9]",2268,158,64,0
167,"[1781, 10]",2264,57,26,0
168,"[1781, 11]",2259,158,64,0
169,"[1781, 12]",3349,158,64,0
170,"[1781, 13]",3276,0,0,-1
171,"[1783, 0]",959,158,64,0
172,"[1783, 1]",957,0,0,0
173,"[1783, 2]",1975,2,1,0
174,"[1790, 194]",14444,156,64,-1
175,"[1790, 195]",14440,0,0,-1
176,"[1790, 196]",14439,0,0,-1
177,"[1790, 197]",14419,0,0,-1
178,"[1790, 198]",14418,156,64,-1
179,"[1790, 199]",14417,0,0,-1
180,"[1790, 228]",16593,0,0,-1
181,"[1790, 229]",16583,158,64,-1
182,"[1790, 230]",16554,2,1,-1
