# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[57, 0]",2977,158,64,0
1,"[57, 1]",2976,0,0,0
2,"[57, 2]",3740,41,18,0
3,"[62, 0]",15,158,64,-1
4,"[62, 1]",14,156,64,-1
5,"[62, 2]",13,158,64,-1
6,"[139, 0]",2589,158,64,0
7,"[159, 0]",2558,0,0,-1
8,"[159, 1]",3416,0,0,-1
9,"[159, 2]",5107,0,0,-1
10,"[159, 3]",5106,0,0,-1
11,"[159, 4]",5976,158,64,-1
12,"[159, 5]",5973,0,0,-1
13,"[159, 8]",6466,2,1,-1
14,"[206, 0]",8,0,0,-1
15,"[206, 1]",7,0,0,-1
16,"[206, 2]",222,0,0,-1
17,"[206, 3]",221,0,0,-1
18,"[206, 4]",219,0,0,-1
19,"[206, 5]",210,0,0,-1
20,"[206, 6]",941,0,0,-1
21,"[206, 7]",940,0,0,-1
22,"[206, 8]",880,0,0,-1
23,"[206, 9]",863,158,64,-1
24,"[206, 10]",855,0,0,-1
25,"[206, 11]",848,0,0,-1
26,"[206, 12]",2465,156,64,-1
27,"[206, 13]",2407,156,64,-1
28,"[206, 14]",2405,158,64,-1
29,"[206, 15]",2403,158,64,-1
30,"[206, 16]",2355,2,1,-1
31,"[206, 17]",2319,158,64,-1
32,"[206, 18]",2254,158,64,-1
33,"[206, 19]",2203,0,0,-1
34,"[206, 20]",3446,156,64,-1
35,"[206, 21]",4887,156,64,-1
36,"[206, 22]",4886,156,64,-1
37,"[206, 23]",4885,0,0,-1
38,"[206, 24]",4884,0,0,-1
39,"[206, 25]",5340,158,64,-1
40,"[206, 26]",5338,2,1,-1
41,"[206, 27]",5334,158,64,-1
42,"[206, 28]",5333,0,0,-1
43,"[206, 29]",6365,158,64,-1
44,"[209, 0]",1052,158,64,-1
45,"[211, 2]",19459,41,18,0
46,"[281, 157]",6303,0,0,-1
47,"[281, 426]",8271,158,64,-1
48,"[320, 0]",2421,2,1,0
49,"[320, 1]",2420,158,64,0
50,"[320, 2]",5614,41,18,0
51,"[320, 3]",5612,158,64,0
52,"[320, 4]",9200,0,0,0
53,"[320, 5]",16159,0,0,0
54,"[320, 6]",18112,158,64,1
55,"[326, 0]",2061,158,64,-1
56,"[383, 0]",32,0,0,-1
57,"[383, 1]",31,156,64,-1
58,"[383, 2]",30,158,64,-1
59,"[383, 3]",3134,0,0,-1
60,"[383, 4]",5048,158,64,-1
61,"[383, 5]",5046,0,0,-1
62,"[383, 6]",5045,0,0,-1
63,"[383, 7]",5018,57,26,-1
64,"[383, 8]",5017,0,0,-1
65,"[383, 18]",9426,158,64,-1
66,"[383, 19]",9425,57,26,-1
67,"[383, 20]",9422,156,64,-1
68,"[383, 25]",9334,156,64,-1
69,"[383, 26]",9332,0,0,-1
70,"[383, 27]",9047,156,64,-1
71,"[383, 28]",9046,0,0,-1
72,"[383, 29]",9039,0,0,-1
73,"[383, 30]",10824,158,64,-1
74,"[383, 31]",10788,158,64,-1
75,"[383, 32]",10786,0,0,-1
76,"[383, 51]",25795,158,64,-1
77,"[383, 52]",25793,158,64,-1
78,"[383, 72]",44617,156,64,-1
79,"[384, 0]",3037,41,18,0
80,"[384, 1]",3035,41,18,0
81,"[391, 2]",21675,2,1,0
82,"[391, 3]",21673,0,0,0
83,"[391, 4]",24712,0,0,0
84,"[391, 5]",25285,2,1,0
85,"[392, 0]",366,2,1,-1
86,"[425, 0]",23,158,64,-1
87,"[425, 1]",22,158,64,-1
88,"[441, 0]",2684,0,0,-1
89,"[441, 1]",3925,158,64,-1
90,"[456, 0]",618,158,64,0
91,"[456, 1]",616,156,64,0
92,"[465, 0]",28,0,0,0
93,"[465, 1]",27,0,0,0
94,"[465, 2]",26,0,0,0
95,"[465, 3]",25,0,0,0
96,"[465, 4]",53,41,18,0
97,"[465, 5]",50,41,18,0
98,"[465, 6]",47,57,26,0
99,"[465, 7]",43,41,18,0
100,"[507, 0]",7641,0,0,0
101,"[507, 1]",7639,0,0,0
102,"[507, 2]",10330,156,64,0
103,"[507, 3]",10320,0,0,4
104,"[507, 4]",17157,57,26,0
105,"[507, 5]",17156,158,64,0
106,"[507, 6]",15336,158,64,-1
107,"[513, 0]",795,0,0,-1
108,"[513, 1]",794,0,0,-1
109,"[513, 2]",1556,158,64,-1
110,"[513, 3]",1551,158,64,-1
111,"[513, 4]",1548,158,64,-1
112,"[549, 0]",3256,158,64,-1
113,"[549, 1]",3254,158,64,-1
114,"[549, 2]",3253,0,0,-1
115,"[549, 3]",4066,0,0,-1
116,"[549, 4]",8471,0,0,-1
117,"[549, 5]",8860,158,64,-1
118,"[581, 4]",1035,0,0,-1
119,"[581, 5]",1034,0,0,-1
