# [HF, 3, 95, 10.0, 360, 0.0, 0.0, 1.7, 300.0, 42.0, 5620309.26] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[39, 0]",2669,0,0,-1
1,"[39, 1]",2666,158,64,-1
2,"[39, 2]",5375,0,0,-1
3,"[39, 3]",11427,156,64,-1
4,"[64, 5]",16746,158,64,-1
5,"[89, 0]",5654,41,18,0
6,"[104, 0]",132,0,0,-1
7,"[104, 1]",826,2,1,-1
8,"[104, 2]",824,156,64,-1
9,"[121, 12]",2119,158,64,-1
10,"[175, 0]",1502,0,0,-1
11,"[175, 1]",2210,158,64,-1
12,"[290, 0]",949,158,64,-1
13,"[302, 0]",1473,0,0,0
14,"[302, 1]",1472,0,0,0
15,"[302, 2]",2690,156,64,0
16,"[302, 3]",2684,158,64,0
17,"[372, 0]",12,0,0,-1
18,"[372, 1]",109,158,64,-1
19,"[381, 0]",33,158,64,-1
20,"[381, 1]",30,0,0,-1
21,"[381, 2]",128,158,64,-1
22,"[381, 3]",2239,158,64,-1
23,"[381, 4]",2237,158,64,-1
24,"[381, 5]",2236,0,0,-1
25,"[381, 6]",2235,0,0,-1
26,"[381, 7]",2232,0,0,-1
27,"[381, 8]",2226,158,64,-1
28,"[381, 9]",2224,158,64,-1
29,"[381, 10]",2216,0,0,-1
30,"[381, 11]",2214,0,0,-1
31,"[381, 12]",2202,0,0,-1
32,"[381, 13]",2198,0,0,-1
33,"[381, 14]",3797,0,0,-1
34,"[381, 15]",3759,158,64,-1
35,"[381, 16]",3755,158,64,-1
36,"[381, 17]",3754,0,0,-1
37,"[381, 18]",3753,0,0,-1
38,"[381, 19]",3752,0,0,-1
39,"[381, 21]",3646,158,64,-1
40,"[381, 22]",3643,158,64,-1
41,"[381, 23]",3642,0,0,-1
42,"[381, 24]",3601,0,0,-1
43,"[381, 25]",3600,0,0,-1
44,"[381, 26]",3598,2,1,-1
45,"[381, 27]",3597,158,64,-1
46,"[381, 28]",3577,158,64,-1
47,"[381, 29]",3575,0,0,-1
48,"[381, 30]",3570,158,64,-1
49,"[381, 31]",3567,0,0,-1
50,"[381, 32]",3566,0,0,-1
51,"[381, 33]",3561,158,64,-1
52,"[381, 34]",3560,158,64,-1
53,"[381, 35]",3473,0,0,-1
54,"[381, 36]",3472,158,64,-1
55,"[381, 37]",3457,158,64,-1
56,"[381, 38]",8000,0,0,-1
57,"[381, 39]",7999,158,64,-1
58,"[381, 40]",7814,158,64,-1
59,"[381, 41]",7813,158,64,-1
60,"[381, 42]",7739,0,0,-1
61,"[381, 43]",7738,0,0,-1
62,"[381, 44]",7732,158,64,-1
63,"[381, 45]",7672,158,64,-1
64,"[381, 46]",7671,0,0,-1
65,"[381, 47]",7670,0,0,-1
66,"[381, 48]",7669,0,0,-1
67,"[381, 49]",7666,0,0,-1
68,"[381, 50]",7627,158,64,-1
69,"[381, 51]",7622,0,0,-1
70,"[381, 52]",7621,0,0,-1
71,"[381, 53]",7594,158,64,-1
72,"[381, 54]",7591,158,64,-1
73,"[381, 55]",7473,158,64,-1
74,"[381, 58]",7339,158,64,-1
75,"[381, 59]",7338,0,0,-1
76,"[381, 60]",7336,158,64,-1
77,"[381, 61]",7335,158,64,-1
78,"[381, 62]",7328,158,64,-1
79,"[381, 63]",7283,0,0,-1
80,"[381, 64]",7282,0,0,-1
81,"[381, 65]",14852,158,64,-1
82,"[381, 66]",14846,158,64,-1
83,"[381, 67]",14610,158,64,-1
84,"[381, 70]",12939,2,1,-1
85,"[381, 71]",12933,158,64,-1
86,"[381, 72]",12931,158,64,-1
87,"[381, 73]",12656,0,0,-1
88,"[381, 74]",12652,0,0,-1
89,"[381, 75]",12425,158,64,-1
90,"[381, 76]",12421,158,64,-1
91,"[381, 77]",11972,2,1,-1
92,"[381, 79]",22440,158,64,-1
93,"[381, 80]",22412,158,64,-1
94,"[381, 81]",22409,158,64,-1
95,"[381, 83]",19506,158,64,-1
96,"[400, 1]",1159,158,64,-1
97,"[400, 2]",1155,158,64,-1
98,"[400, 3]",1154,0,0,-1
99,"[400, 4]",1539,158,64,-1
100,"[423, 0]",12,156,64,-1
101,"[623, 0]",17983,158,64,-1
102,"[623, 1]",17982,158,64,-1
103,"[623, 2]",17981,0,0,-1
104,"[806, 0]",2615,158,64,0
105,"[806, 1]",2613,0,0,0
106,"[806, 2]",4006,2,1,0
107,"[830, 5]",110,0,0,-1
108,"[830, 6]",453,2,1,-1
109,"[830, 7]",452,0,0,-1
110,"[830, 8]",427,158,64,-1
111,"[830, 9]",426,0,0,-1
112,"[830, 13]",383,0,0,-1
113,"[830, 31]",1360,0,0,-1
114,"[830, 32]",1359,158,64,-1
115,"[830, 37]",1251,0,0,-1
116,"[830, 38]",1246,158,64,-1
117,"[830, 43]",1124,0,0,-1
118,"[830, 44]",1107,0,0,-1
119,"[830, 45]",2751,2,1,-1
120,"[830, 46]",2748,0,0,-1
121,"[830, 47]",2617,158,64,-1
122,"[830, 48]",2615,0,0,-1
123,"[830, 50]",2417,158,64,-1
124,"[830, 51]",2267,156,64,-1
125,"[830, 56]",1653,156,64,-1
126,"[830, 66]",3238,156,64,-1
127,"[830, 67]",3236,0,0,-1
128,"[830, 68]",2917,158,64,-1
129,"[830, 69]",2914,0,0,-1
130,"[830, 70]",7528,156,64,-1
131,"[830, 71]",7324,158,64,-1
132,"[830, 72]",7323,156,64,-1
133,"[847, 0]",850,156,64,-1
134,"[928, 0]",549,0,0,0
135,"[928, 1]",1911,41,18,0
136,"[928, 2]",2708,0,0,0
137,"[928, 3]",2707,0,0,0
138,"[928, 4]",3232,2,1,0
139,"[928, 5]",3229,0,0,0
140,"[928, 6]",4445,158,64,5
141,"[1067, 2]",30033,156,64,-1
142,"[1306, 0]",1986,2,1,0
143,"[1330, 1]",5327,0,0,0
144,"[1330, 2]",10199,158,64,0
145,"[1336, 1]",5112,158,64,-1
146,"[1423, 0]",14,158,64,0
147,"[1432, 54]",3265,2,1,-1
148,"[1511, 2]",8996,0,0,1
149,"[1511, 3]",10936,158,64,-1
150,"[1550, 2]",9375,54,24,-1
151,"[1555, 0]",10,158,64,-1
152,"[1555, 1]",8,158,64,-1
153,"[1589, 0]",1022,158,64,36
154,"[1589, 1]",1021,156,64,-1
155,"[1604, 0]",7487,0,0,0
156,"[1604, 1]",11562,158,64,0
157,"[1688, 0]",1717,158,64,-1
158,"[1731, 0]",5286,158,64,0
159,"[1731, 1]",5285,57,26,0
160,"[1731, 2]",11539,158,64,0
161,"[1731, 3]",11537,57,26,0
162,"[1734, 1]",19,158,64,-1
163,"[1734, 2]",240,158,64,-1
164,"[1734, 12]",673,156,64,-1
165,"[1734, 13]",671,2,1,-1
166,"[1734, 14]",670,158,64,-1
167,"[1734, 15]",668,0,0,-1
168,"[1734, 16]",662,158,64,-1
169,"[1734, 17]",661,158,64,-1
170,"[1734, 18]",659,0,0,-1
171,"[1734, 19]",2343,0,0,-1
172,"[1734, 20]",2311,0,0,-1
173,"[1734, 21]",2304,158,64,-1
174,"[1734, 22]",2302,0,0,3
175,"[1734, 27]",2805,2,1,0
176,"[1734, 28]",2804,0,0,0
177,"[1734, 29]",2803,0,0,0
178,"[1734, 30]",2593,156,64,-1
179,"[1734, 31]",6049,0,0,0
180,"[1734, 32]",6046,41,18,0
181,"[1734, 33]",6515,41,18,0
