# [LF, 4, 231.0, 17.0, 119.0, 3.0252100840336134, 31.0, 46.0, 300.0, 42.0, 34486897.5] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,158,64,1
1,"[1, 0]",1,0,0,0
2,"[1, 1]",2,2,1,0
3,"[2, 0]",1,0,0,0
4,"[2, 1]",2,2,1,0
5,"[3, 0]",1,2,1,0
6,"[4, 0]",1,0,0,0
7,"[4, 1]",2,41,18,0
8,"[5, 0]",1,2,1,0
9,"[6, 0]",1,0,0,0
10,"[6, 1]",2,41,18,0
11,"[7, 0]",1,0,0,0
12,"[7, 1]",4,158,64,0
13,"[7, 2]",3,2,1,0
14,"[7, 3]",2,158,64,0
15,"[8, 0]",1,0,0,0
16,"[8, 1]",2,2,1,0
17,"[9, 0]",1,2,1,0
18,"[10, 0]",1,41,18,0
19,"[11, 0]",1,41,18,0
20,"[12, 0]",1,55,26,0
21,"[13, 0]",1,156,64,0
22,"[14, 0]",1,2,1,0
23,"[15, 0]",1,0,0,0
24,"[15, 1]",3,0,0,0
25,"[15, 2]",2,0,0,0
26,"[15, 3]",28,158,64,-1
27,"[15, 4]",24,0,0,0
28,"[15, 5]",93,2,1,4
29,"[16, 0]",1,0,0,0
30,"[16, 1]",5,0,0,0
31,"[16, 2]",4,0,0,0
32,"[16, 3]",2,0,0,0
33,"[16, 4]",53,0,0,0
34,"[16, 5]",35,57,26,0
35,"[16, 6]",32,0,0,0
36,"[16, 7]",201,41,18,0
37,"[16, 8]",126,0,0,0
38,"[16, 9]",308,2,1,0
39,"[17, 0]",1,2,1,0
40,"[18, 0]",1,2,1,0
41,"[19, 0]",1,158,64,0
42,"[20, 0]",1,0,0,0
43,"[20, 1]",2,0,0,0
44,"[20, 2]",30,41,18,0
45,"[21, 0]",1,0,0,0
46,"[21, 1]",2,2,1,0
47,"[22, 0]",1,0,0,0
48,"[22, 1]",2,0,0,0
49,"[22, 2]",20,2,1,0
50,"[23, 0]",1,0,0,0
51,"[23, 1]",2,2,1,0
52,"[24, 0]",1,0,0,0
53,"[24, 1]",2,0,0,0
54,"[24, 2]",44,2,1,0
55,"[24, 3]",42,0,0,0
56,"[24, 4]",82,41,18,0
57,"[24, 5]",80,0,0,0
58,"[24, 6]",98,2,1,0
59,"[24, 7]",97,0,0,0
60,"[24, 8]",139,2,1,0
61,"[25, 0]",1,57,26,0
62,"[26, 0]",1,0,0,0
63,"[26, 1]",2,57,26,4
64,"[27, 0]",1,0,0,0
65,"[27, 1]",4,0,0,0
66,"[27, 2]",3,0,0,0
67,"[27, 3]",2,0,0,0
68,"[27, 4]",33,2,1,0
69,"[27, 5]",30,2,1,1
70,"[27, 6]",27,0,0,-1
71,"[27, 7]",76,158,64,3
72,"[28, 0]",1,0,0,0
73,"[28, 1]",5,156,64,0
74,"[28, 2]",4,57,26,0
75,"[28, 3]",2,0,0,0
76,"[28, 4]",24,0,0,0
77,"[28, 5]",41,158,64,0
78,"[29, 0]",1,0,0,0
79,"[29, 1]",4,41,18,0
80,"[29, 2]",2,0,0,0
81,"[29, 3]",30,0,0,0
82,"[29, 4]",72,0,0,0
83,"[29, 5]",71,0,0,0
84,"[29, 6]",132,0,0,0
85,"[29, 7]",129,158,64,0
86,"[29, 8]",160,156,64,0
87,"[30, 0]",1,158,64,1
88,"[31, 0]",1,0,0,0
89,"[31, 1]",6,2,1,0
90,"[31, 2]",4,0,0,0
91,"[31, 3]",3,0,0,0
92,"[31, 4]",27,2,1,0
93,"[31, 5]",23,41,18,0
94,"[32, 0]",1,2,1,0
95,"[33, 0]",1,0,0,0
96,"[33, 1]",2,57,26,0
97,"[34, 0]",1,0,0,0
98,"[34, 1]",2,2,1,0
99,"[35, 0]",1,158,64,0
100,"[36, 0]",1,0,0,0
101,"[36, 1]",2,2,1,0
102,"[37, 0]",1,2,1,0
103,"[38, 0]",1,2,1,0
104,"[39, 0]",1,0,0,0
105,"[39, 1]",4,0,0,0
106,"[39, 2]",2,0,0,0
107,"[39, 3]",47,0,0,0
108,"[39, 4]",46,2,1,0
109,"[39, 5]",31,2,1,0
110,"[39, 6]",67,2,1,0
111,"[40, 0]",1,0,0,0
112,"[40, 1]",2,2,1,0
113,"[41, 0]",1,158,64,0
114,"[42, 0]",1,2,1,0
115,"[43, 0]",1,158,64,0
116,"[44, 0]",1,0,0,0
117,"[44, 1]",2,158,64,0
118,"[45, 0]",1,41,18,0
119,"[46, 0]",1,158,64,0
120,"[47, 0]",1,2,1,0
121,"[48, 0]",1,0,0,0
122,"[48, 1]",2,2,1,0
123,"[49, 0]",1,2,1,0
124,"[50, 0]",1,2,1,0
