# [LF, 4, 238.0, 9.0, 323.0, 1.1145510835913313, 42.0, 68.0, 300.0, 42.0, 62752777.67] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,158,64,1
1,"[1, 0]",1,0,0,0
2,"[1, 1]",2,2,1,0
3,"[2, 0]",1,0,0,0
4,"[2, 1]",2,2,1,0
5,"[3, 0]",1,2,1,0
6,"[4, 0]",1,0,0,0
7,"[4, 1]",2,41,18,0
8,"[5, 0]",1,2,1,0
9,"[6, 0]",1,0,0,0
10,"[6, 1]",2,0,0,0
11,"[6, 2]",6,0,0,0
12,"[6, 3]",31,0,0,0
13,"[6, 4]",51,0,0,0
14,"[6, 5]",76,0,0,0
15,"[6, 6]",92,156,64,0
16,"[7, 0]",1,0,0,0
17,"[7, 1]",4,158,64,0
18,"[7, 2]",3,41,18,0
19,"[7, 3]",2,0,0,0
20,"[7, 4]",26,0,0,0
21,"[7, 5]",77,2,1,4
22,"[8, 0]",1,0,0,0
23,"[8, 1]",2,2,1,0
24,"[9, 0]",1,41,18,0
25,"[10, 0]",1,2,1,0
26,"[11, 0]",1,41,18,0
27,"[12, 0]",1,55,26,0
28,"[13, 0]",1,57,26,0
29,"[14, 0]",1,64,29,0
30,"[15, 0]",1,0,0,0
31,"[15, 1]",2,57,26,0
32,"[16, 0]",1,0,0,0
33,"[16, 1]",5,0,0,0
34,"[16, 2]",4,0,0,0
35,"[16, 3]",2,0,0,0
36,"[16, 4]",43,0,0,0
37,"[16, 5]",33,41,18,0
38,"[16, 6]",26,0,0,0
39,"[16, 7]",180,158,64,3
40,"[16, 8]",107,158,64,-1
41,"[17, 0]",1,2,1,0
42,"[18, 0]",1,41,18,0
43,"[19, 0]",1,57,26,0
44,"[20, 0]",1,0,0,0
45,"[20, 1]",2,0,0,0
46,"[20, 2]",30,2,1,0
47,"[21, 0]",1,0,0,0
48,"[21, 1]",2,158,64,0
49,"[22, 0]",1,0,0,0
50,"[22, 1]",2,0,0,0
51,"[22, 2]",20,41,18,0
52,"[23, 0]",1,0,0,0
53,"[23, 1]",2,2,1,0
54,"[24, 0]",1,0,0,0
55,"[24, 1]",2,0,0,0
56,"[24, 2]",55,2,1,0
57,"[25, 0]",1,41,18,0
58,"[26, 0]",1,0,0,0
59,"[26, 1]",2,57,26,4
60,"[27, 0]",1,0,0,0
61,"[27, 1]",2,158,64,0
62,"[28, 0]",1,0,0,0
63,"[28, 1]",5,156,64,0
64,"[28, 2]",4,57,26,0
65,"[28, 3]",2,0,0,0
66,"[28, 4]",24,0,0,0
67,"[28, 5]",41,2,1,0
68,"[29, 0]",1,0,0,0
69,"[29, 1]",4,57,26,0
70,"[29, 2]",2,0,0,0
71,"[29, 3]",33,158,64,0
72,"[29, 4]",31,0,0,0
73,"[29, 5]",30,0,0,0
74,"[29, 6]",60,57,26,17
75,"[29, 7]",57,156,64,0
76,"[30, 0]",1,158,64,1
77,"[31, 0]",1,0,0,0
78,"[31, 1]",6,2,1,0
79,"[31, 2]",4,2,1,0
80,"[31, 3]",3,0,0,0
81,"[31, 4]",24,41,18,0
82,"[31, 5]",23,41,18,0
83,"[31, 6]",22,0,0,0
84,"[31, 7]",21,0,0,0
85,"[31, 8]",60,41,18,0
86,"[31, 9]",54,37,18,0
87,"[32, 0]",1,158,64,0
88,"[33, 0]",1,0,0,0
89,"[33, 1]",2,2,1,0
90,"[34, 0]",1,0,0,0
91,"[34, 1]",2,41,18,0
92,"[35, 0]",1,158,64,0
93,"[36, 0]",1,0,0,0
94,"[36, 1]",2,41,18,0
95,"[37, 0]",1,2,1,0
96,"[38, 0]",1,57,26,0
97,"[39, 0]",1,0,0,0
98,"[39, 1]",4,0,0,0
99,"[39, 2]",2,0,0,0
100,"[39, 3]",47,0,0,0
101,"[39, 4]",46,57,26,0
102,"[39, 5]",31,2,1,0
103,"[39, 6]",67,41,18,0
104,"[40, 0]",1,0,0,0
105,"[40, 1]",2,2,1,0
106,"[41, 0]",1,158,64,0
107,"[42, 0]",1,41,18,0
108,"[43, 0]",1,158,64,0
109,"[44, 0]",1,0,0,0
110,"[44, 1]",2,158,64,0
111,"[45, 0]",1,41,18,0
112,"[46, 0]",1,158,64,0
113,"[47, 0]",1,2,1,0
114,"[48, 0]",1,0,0,0
115,"[48, 1]",2,2,1,0
116,"[49, 0]",1,2,1,0
117,"[50, 0]",1,41,18,0
118,"[51, 0]",1,0,0,0
119,"[51, 1]",2,41,18,0
120,"[52, 0]",1,41,18,0
121,"[53, 0]",1,0,0,1
122,"[53, 1]",6,0,0,0
123,"[53, 2]",5,0,0,0
124,"[53, 3]",4,0,0,0
