# [LF, 4, 229.0, 19.0, 100.0, 3.6, 23.0, 126.0, 300.0, 42.0, 79162379.55] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,158,64,1
1,"[1, 0]",1,0,0,0
2,"[1, 1]",2,2,1,0
3,"[2, 0]",1,0,0,0
4,"[2, 1]",2,2,1,0
5,"[3, 0]",1,2,1,0
6,"[4, 0]",1,0,0,0
7,"[4, 1]",2,41,18,0
8,"[5, 0]",1,2,1,0
9,"[6, 0]",1,0,0,0
10,"[6, 1]",2,41,18,0
11,"[7, 0]",1,0,0,0
12,"[7, 1]",4,158,64,0
13,"[7, 2]",3,2,1,0
14,"[7, 3]",2,158,64,0
15,"[8, 0]",1,0,0,0
16,"[8, 1]",2,2,1,0
17,"[9, 0]",1,2,1,0
18,"[10, 0]",1,57,26,0
19,"[11, 0]",1,41,18,0
20,"[12, 0]",1,55,26,0
21,"[13, 0]",1,158,64,0
22,"[14, 0]",1,2,1,0
23,"[15, 0]",1,0,0,0
24,"[15, 1]",2,2,1,0
25,"[16, 0]",1,0,0,0
26,"[16, 1]",5,0,0,0
27,"[16, 2]",4,0,0,0
28,"[16, 3]",2,0,0,0
29,"[16, 4]",56,0,0,0
30,"[16, 5]",37,2,1,0
31,"[16, 6]",33,0,0,0
32,"[16, 7]",180,2,1,0
33,"[16, 8]",140,158,64,0
34,"[17, 0]",1,2,1,0
35,"[18, 0]",1,2,1,0
36,"[19, 0]",1,2,1,0
37,"[20, 0]",1,0,0,0
38,"[20, 1]",2,0,0,0
39,"[20, 2]",30,2,1,0
40,"[21, 0]",1,0,0,0
41,"[21, 1]",2,2,1,0
42,"[22, 0]",1,0,0,0
43,"[22, 1]",2,0,0,0
44,"[22, 2]",20,41,18,0
45,"[23, 0]",1,0,0,0
46,"[23, 1]",2,2,1,0
47,"[24, 0]",1,0,0,0
48,"[24, 1]",2,0,0,0
49,"[24, 2]",55,2,1,0
50,"[25, 0]",1,2,1,0
51,"[26, 0]",1,0,0,0
52,"[26, 1]",2,57,26,4
53,"[27, 0]",1,0,0,0
54,"[27, 1]",2,158,64,0
55,"[28, 0]",1,0,0,0
56,"[28, 1]",5,156,64,0
57,"[28, 2]",4,57,26,0
58,"[28, 3]",2,0,0,0
59,"[28, 4]",24,0,0,0
60,"[28, 5]",41,57,26,0
61,"[29, 0]",1,0,0,0
62,"[29, 1]",4,41,18,0
63,"[29, 2]",2,0,0,0
64,"[29, 3]",39,41,18,0
65,"[29, 4]",37,158,64,0
66,"[29, 5]",36,0,0,0
67,"[29, 6]",57,59,28,2
68,"[30, 0]",1,158,64,1
69,"[31, 0]",1,0,0,0
70,"[31, 1]",3,2,1,0
71,"[32, 0]",1,2,1,0
72,"[33, 0]",1,0,0,0
73,"[33, 1]",2,2,1,0
74,"[34, 0]",1,0,0,0
75,"[34, 1]",2,41,18,0
76,"[35, 0]",1,158,64,0
77,"[36, 0]",1,0,0,0
78,"[36, 1]",2,41,18,0
79,"[37, 0]",1,2,1,0
80,"[38, 0]",1,57,26,0
81,"[39, 0]",1,0,0,0
82,"[39, 1]",4,0,0,0
83,"[39, 2]",2,0,0,0
84,"[39, 3]",47,0,0,0
85,"[39, 4]",46,2,1,0
86,"[39, 5]",31,2,1,0
87,"[39, 6]",67,2,1,0
88,"[40, 0]",1,2,1,0
89,"[41, 0]",1,158,64,0
90,"[42, 0]",1,2,1,0
91,"[43, 0]",1,158,64,0
92,"[44, 0]",1,0,0,0
93,"[44, 1]",2,158,64,0
94,"[45, 0]",1,41,18,0
95,"[46, 0]",1,158,64,0
96,"[47, 0]",1,2,1,0
97,"[48, 0]",1,0,0,0
98,"[48, 1]",2,2,1,0
99,"[49, 0]",1,2,1,0
100,"[50, 0]",1,2,1,0
101,"[51, 0]",1,41,18,0
102,"[52, 0]",1,41,18,0
103,"[53, 0]",1,0,0,1
104,"[53, 1]",6,0,0,0
105,"[53, 2]",5,0,0,0
106,"[53, 3]",4,0,0,0
107,"[53, 4]",3,0,0,0
108,"[53, 5]",51,0,0,0
109,"[53, 6]",47,158,64,1
110,"[53, 7]",44,57,26,0
111,"[53, 8]",41,158,64,0
112,"[53, 9]",69,41,18,0
113,"[54, 0]",1,13,6,0
114,"[55, 0]",1,41,18,0
115,"[56, 0]",1,41,18,0
116,"[57, 0]",1,2,1,1
117,"[58, 0]",1,0,0,0
118,"[58, 1]",2,59,28,3
119,"[59, 0]",1,2,1,0
120,"[60, 0]",1,0,0,0
121,"[60, 1]",4,0,0,-1
122,"[60, 2]",50,158,64,-1
123,"[60, 3]",49,158,64,-1
124,"[60, 4]",38,158,64,-1
