# [LF, 4, 248.0, 15.0, 145.0, 2.4827586206896552, 41.0, 19.0, 300.0, 42.0, 18916524.67] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,158,64,1
1,"[1, 0]",1,0,0,0
2,"[1, 1]",2,2,1,0
3,"[2, 0]",1,0,0,0
4,"[2, 1]",2,2,1,0
5,"[3, 0]",1,0,0,0
6,"[3, 1]",2,2,1,0
7,"[4, 0]",1,0,0,0
8,"[4, 1]",2,41,18,0
9,"[5, 0]",1,2,1,0
10,"[6, 0]",1,0,0,0
11,"[6, 1]",2,41,18,0
12,"[7, 0]",1,0,0,0
13,"[7, 1]",4,158,64,0
14,"[7, 2]",3,2,1,0
15,"[7, 3]",2,158,64,0
16,"[8, 0]",1,0,0,0
17,"[8, 1]",2,2,1,0
18,"[9, 0]",1,2,1,0
19,"[10, 0]",1,2,1,0
20,"[11, 0]",1,41,18,0
21,"[12, 0]",1,55,26,0
22,"[13, 0]",1,59,28,0
23,"[14, 0]",1,2,1,0
24,"[15, 0]",1,0,0,0
25,"[15, 1]",2,0,0,0
26,"[15, 2]",45,2,1,0
27,"[16, 0]",1,0,0,0
28,"[16, 1]",5,0,0,0
29,"[16, 2]",4,0,0,0
30,"[16, 3]",2,0,0,0
31,"[16, 4]",52,0,0,0
32,"[16, 5]",35,51,24,0
33,"[16, 6]",32,0,0,0
34,"[16, 7]",137,57,26,0
35,"[16, 8]",74,0,0,0
36,"[16, 9]",218,2,1,0
37,"[17, 0]",1,2,1,0
38,"[18, 0]",1,2,1,0
39,"[19, 0]",1,158,64,0
40,"[20, 0]",1,0,0,0
41,"[20, 1]",2,0,0,0
42,"[20, 2]",30,41,18,0
43,"[21, 0]",1,0,0,0
44,"[21, 1]",2,158,64,0
45,"[22, 0]",1,0,0,0
46,"[22, 1]",2,0,0,0
47,"[22, 2]",20,2,1,0
48,"[23, 0]",1,0,0,0
49,"[23, 1]",2,2,1,0
50,"[24, 0]",1,0,0,0
51,"[24, 1]",4,0,0,0
52,"[24, 2]",3,0,0,0
53,"[24, 3]",34,2,1,0
54,"[24, 4]",28,41,18,0
55,"[25, 0]",1,41,18,0
56,"[26, 0]",1,0,0,0
57,"[26, 1]",2,57,26,4
58,"[27, 0]",1,0,0,0
59,"[27, 1]",2,0,0,0
60,"[27, 2]",34,2,1,0
61,"[28, 0]",1,0,0,0
62,"[28, 1]",5,156,64,0
63,"[28, 2]",4,57,26,0
64,"[28, 3]",2,0,0,0
65,"[28, 4]",24,0,0,0
66,"[28, 5]",41,2,1,0
67,"[29, 0]",1,0,0,0
68,"[29, 1]",4,41,18,0
69,"[29, 2]",2,0,0,0
70,"[29, 3]",33,0,0,0
71,"[29, 4]",52,0,0,0
72,"[29, 5]",121,51,24,0
73,"[30, 0]",1,158,64,1
74,"[31, 0]",1,0,0,0
75,"[31, 1]",6,2,1,0
76,"[31, 2]",4,158,64,0
77,"[31, 3]",3,0,0,0
78,"[31, 4]",31,2,1,0
79,"[31, 5]",30,2,1,0
80,"[31, 6]",29,2,1,0
81,"[31, 7]",28,0,0,0
82,"[31, 8]",26,0,0,0
83,"[31, 9]",65,0,0,0
84,"[31, 10]",49,37,18,0
85,"[31, 11]",154,41,18,0
86,"[32, 0]",1,2,1,0
87,"[33, 0]",1,0,0,0
88,"[33, 1]",2,41,18,0
89,"[34, 0]",1,0,0,0
90,"[34, 1]",2,2,1,0
91,"[35, 0]",1,158,64,0
92,"[36, 0]",1,0,0,0
93,"[36, 1]",2,41,18,0
94,"[37, 0]",1,2,1,0
95,"[38, 0]",1,57,26,0
96,"[39, 0]",1,0,0,0
97,"[39, 1]",4,0,0,0
98,"[39, 2]",2,0,0,0
99,"[39, 3]",47,0,0,0
100,"[39, 4]",46,2,1,0
101,"[39, 5]",31,53,24,0
102,"[39, 6]",67,2,1,0
103,"[40, 0]",1,0,0,0
104,"[40, 1]",2,2,1,0
105,"[41, 0]",1,158,64,0
106,"[42, 0]",1,2,1,0
107,"[43, 0]",1,158,64,0
108,"[44, 0]",1,0,0,0
109,"[44, 1]",2,41,18,0
110,"[45, 0]",1,41,18,0
111,"[46, 0]",1,158,64,0
112,"[47, 0]",1,64,29,0
113,"[48, 0]",1,0,0,0
114,"[48, 1]",2,41,18,0
115,"[49, 0]",1,2,1,0
116,"[50, 0]",1,37,18,0
117,"[51, 0]",1,0,0,0
118,"[51, 1]",2,156,64,0
119,"[52, 0]",1,57,26,0
120,"[53, 0]",1,0,0,1
121,"[53, 1]",6,0,0,0
122,"[53, 2]",5,0,0,0
123,"[53, 3]",4,0,0,0
124,"[53, 4]",3,0,0,0
