# [LF, 4, 249.0, 8.0, 233.0, 1.5450643776824031, 33.0, 148.0, 300.0, 42.0, 86081584.85] # mode design r d Npanels angle L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[0, 0]",1,158,64,1
1,"[1, 0]",1,0,0,0
2,"[1, 1]",2,158,64,0
3,"[2, 0]",1,0,0,0
4,"[2, 1]",2,41,18,0
5,"[3, 0]",1,2,1,0
6,"[4, 0]",1,0,0,0
7,"[4, 1]",2,2,1,0
8,"[5, 0]",1,2,1,0
9,"[6, 0]",1,0,0,0
10,"[6, 1]",2,0,0,0
11,"[6, 2]",6,0,0,0
12,"[6, 3]",31,0,0,0
13,"[6, 4]",51,0,0,0
14,"[6, 5]",76,0,0,0
15,"[6, 6]",92,156,64,0
16,"[7, 0]",1,0,0,0
17,"[7, 1]",4,158,64,0
18,"[7, 2]",3,2,1,0
19,"[7, 3]",2,0,0,0
20,"[7, 4]",24,2,1,0
21,"[8, 0]",1,0,0,0
22,"[8, 1]",2,41,18,0
23,"[9, 0]",1,41,18,0
24,"[10, 0]",1,158,64,0
25,"[11, 0]",1,41,18,0
26,"[12, 0]",1,55,26,0
27,"[13, 0]",1,2,1,0
28,"[14, 0]",1,41,18,0
29,"[15, 0]",1,0,0,0
30,"[15, 1]",2,59,28,0
31,"[16, 0]",1,0,0,0
32,"[16, 1]",5,0,0,0
33,"[16, 2]",4,0,0,0
34,"[16, 3]",2,0,0,0
35,"[16, 4]",43,0,0,0
36,"[16, 5]",33,41,18,0
37,"[16, 6]",26,158,64,0
38,"[16, 7]",107,41,18,16
39,"[17, 0]",1,2,1,0
40,"[18, 0]",1,2,1,0
41,"[19, 0]",1,2,1,0
42,"[20, 0]",1,0,0,0
43,"[20, 1]",2,0,0,0
44,"[20, 2]",30,41,18,0
45,"[21, 0]",1,0,0,0
46,"[21, 1]",2,158,64,0
47,"[22, 0]",1,0,0,0
48,"[22, 1]",2,0,0,0
49,"[22, 2]",20,2,1,0
50,"[23, 0]",1,0,0,0
51,"[23, 1]",2,2,1,0
52,"[24, 0]",1,0,0,0
53,"[24, 1]",2,0,0,0
54,"[24, 2]",55,41,18,0
55,"[25, 0]",1,2,1,0
56,"[26, 0]",1,0,0,0
57,"[26, 1]",2,57,26,4
58,"[27, 0]",1,0,0,0
59,"[27, 1]",2,2,1,0
60,"[28, 0]",1,0,0,0
61,"[28, 1]",5,156,64,0
62,"[28, 2]",4,57,26,0
63,"[28, 3]",2,0,0,0
64,"[28, 4]",24,0,0,0
65,"[28, 5]",41,2,1,0
66,"[29, 0]",1,0,0,0
67,"[29, 1]",4,0,0,0
68,"[29, 2]",2,0,0,0
69,"[29, 3]",24,0,0,0
70,"[29, 4]",22,0,0,0
71,"[29, 5]",17,41,18,2
72,"[29, 6]",74,0,0,0
73,"[29, 7]",58,156,64,0
74,"[29, 8]",162,2,1,0
75,"[30, 0]",1,158,64,1
76,"[31, 0]",1,0,0,0
77,"[31, 1]",6,2,1,0
78,"[31, 2]",4,0,0,0
79,"[31, 3]",3,0,0,0
80,"[31, 4]",27,0,0,0
81,"[31, 5]",23,41,18,0
82,"[31, 6]",48,2,1,0
83,"[31, 7]",46,0,0,0
84,"[31, 8]",44,41,18,0
85,"[31, 9]",154,2,1,0
86,"[32, 0]",1,158,64,0
87,"[33, 0]",1,0,0,0
88,"[33, 1]",2,2,1,0
89,"[34, 0]",1,0,0,0
90,"[34, 1]",2,41,18,0
91,"[35, 0]",1,158,64,0
92,"[36, 0]",1,0,0,0
93,"[36, 1]",2,41,18,0
94,"[37, 0]",1,2,1,0
95,"[38, 0]",1,51,24,0
96,"[39, 0]",1,0,0,0
97,"[39, 1]",4,0,0,0
98,"[39, 2]",2,0,0,0
99,"[39, 3]",47,0,0,0
100,"[39, 4]",46,59,28,0
101,"[39, 5]",31,2,1,0
102,"[39, 6]",67,41,18,0
103,"[40, 0]",1,0,0,0
104,"[40, 1]",2,2,1,0
105,"[41, 0]",1,158,64,0
106,"[42, 0]",1,41,18,0
107,"[43, 0]",1,158,64,0
108,"[44, 0]",1,0,0,0
109,"[44, 1]",2,158,64,0
110,"[45, 0]",1,41,18,0
111,"[46, 0]",1,158,64,0
112,"[47, 0]",1,2,1,0
113,"[48, 0]",1,0,0,0
114,"[48, 1]",2,41,18,0
115,"[49, 0]",1,2,1,0
116,"[50, 0]",1,41,18,0
117,"[51, 0]",1,0,0,0
118,"[51, 1]",2,57,26,0
119,"[52, 0]",1,41,18,0
120,"[53, 0]",1,0,0,1
121,"[53, 1]",6,0,0,0
122,"[53, 2]",5,0,0,0
123,"[53, 3]",4,0,0,0
124,"[53, 4]",3,0,0,0
