# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[8, 0]",4247,158,64,-1
1,"[87, 0]",1914,2,1,0
2,"[87, 1]",1913,2,1,0
3,"[116, 0]",24,0,0,-1
4,"[116, 1]",22,0,0,-1
5,"[116, 2]",20,0,0,-1
6,"[116, 3]",178,0,0,-1
7,"[116, 4]",175,158,64,-1
8,"[116, 5]",172,0,0,-1
9,"[116, 6]",168,41,20,-1
10,"[116, 7]",165,158,64,-1
11,"[116, 8]",164,0,0,-1
12,"[116, 9]",159,158,64,-1
13,"[116, 10]",156,158,64,-1
14,"[116, 11]",1309,0,0,-1
15,"[116, 12]",1308,0,0,-1
16,"[116, 13]",1294,158,64,-1
17,"[116, 15]",1278,57,26,-1
18,"[116, 16]",1269,158,64,-1
19,"[116, 20]",2304,0,0,-1
20,"[116, 21]",2303,0,0,-1
21,"[116, 22]",2302,158,64,-1
22,"[116, 25]",4861,158,64,-1
23,"[116, 26]",4857,158,64,-1
24,"[189, 0]",1425,158,64,-1
25,"[193, 0]",6529,61,28,-1
26,"[196, 0]",8256,57,26,0
27,"[233, 0]",1186,57,26,-1
28,"[379, 0]",1120,158,64,-1
29,"[513, 33]",2609,158,64,-1
30,"[513, 58]",2207,25,12,-1
31,"[513, 59]",2205,0,0,-1
32,"[513, 60]",2204,0,0,-1
33,"[513, 92]",4753,158,64,-1
34,"[513, 117]",4245,158,64,-1
35,"[513, 118]",4243,158,64,-1
36,"[513, 199]",20008,158,64,-1
37,"[513, 200]",20006,0,0,-1
38,"[513, 227]",18549,0,0,-1
39,"[513, 232]",15645,158,64,-1
40,"[513, 233]",15643,158,64,-1
41,"[513, 266]",35683,158,64,-1
42,"[513, 267]",35682,0,0,-1
43,"[588, 0]",6145,158,64,-1
44,"[588, 1]",38762,158,64,-1
45,"[588, 2]",34789,158,64,-1
46,"[588, 3]",32300,156,64,-1
47,"[588, 4]",32299,2,1,-1
48,"[588, 5]",243994,158,64,-1
49,"[588, 6]",243992,158,64,-1
50,"[588, 7]",231821,156,64,-1
51,"[588, 8]",223397,0,0,-1
52,"[588, 9]",200124,158,64,-1
53,"[588, 10]",192234,2,1,-1
54,"[588, 11]",178353,158,64,-1
55,"[588, 12]",176810,0,0,-1
56,"[588, 13]",176808,158,64,-1
57,"[588, 14]",176807,0,0,-1
58,"[588, 15]",176805,0,0,-1
59,"[588, 16]",176804,0,0,-1
60,"[588, 17]",176626,2,1,-1
61,"[588, 18]",153623,158,64,-1
62,"[588, 19]",153622,158,64,-1
63,"[588, 20]",153620,0,0,-1
64,"[588, 21]",153618,0,0,-1
65,"[588, 22]",149157,0,0,-1
66,"[588, 23]",132852,156,64,-1
67,"[588, 24]",132845,0,0,-1
68,"[588, 25]",130450,158,64,-1
69,"[588, 26]",110812,156,64,-1
70,"[588, 27]",99758,156,64,-1
71,"[588, 28]",86339,158,64,-1
72,"[588, 29]",285301,158,64,-1
73,"[588, 30]",281348,158,64,-1
74,"[588, 31]",279308,0,0,-1
75,"[588, 32]",279301,0,0,2
76,"[588, 33]",270496,0,0,-1
77,"[588, 34]",270495,158,64,-1
78,"[588, 35]",270493,158,64,-1
79,"[588, 36]",270492,158,64,-1
80,"[588, 37]",270485,158,64,-1
81,"[588, 38]",270471,158,64,-1
82,"[588, 39]",252360,158,64,-1
83,"[588, 40]",695953,158,64,-1
84,"[588, 41]",685905,0,0,-1
85,"[588, 42]",664833,158,64,-1
86,"[588, 43]",646828,0,0,-1
87,"[588, 44]",595029,158,64,-1
88,"[588, 45]",595025,158,64,-1
89,"[588, 46]",595024,158,64,-1
90,"[588, 47]",595023,2,1,-1
91,"[588, 48]",581836,2,1,-1
92,"[588, 49]",565418,158,64,-1
93,"[588, 50]",534809,158,64,-1
94,"[588, 51]",524297,2,1,-1
95,"[588, 52]",522132,0,0,-1
96,"[588, 53]",513852,158,64,-1
97,"[588, 54]",499923,156,64,-1
98,"[588, 55]",477317,158,64,-1
99,"[588, 56]",467498,158,64,-1
100,"[588, 57]",454694,158,64,-1
101,"[588, 58]",454628,158,64,-1
102,"[588, 59]",454625,156,64,-1
103,"[588, 60]",453451,158,64,-1
104,"[588, 61]",428830,158,64,-1
105,"[588, 62]",428828,0,0,-1
106,"[588, 63]",401679,158,64,-1
107,"[588, 64]",340289,158,64,-1
108,"[588, 65]",333779,158,64,-1
109,"[588, 66]",322694,156,64,-1
110,"[588, 67]",783287,158,64,-1
111,"[588, 68]",783285,158,64,-1
112,"[588, 69]",783284,0,0,5
113,"[588, 70]",770384,158,64,-1
114,"[588, 71]",770377,2,1,-1
115,"[588, 72]",764440,158,64,-1
116,"[588, 73]",764436,0,0,-1
117,"[588, 74]",748188,2,1,-1
118,"[588, 75]",720201,0,0,-1
119,"[588, 76]",716126,0,0,-1
120,"[588, 82]",1199689,0,0,-1
121,"[588, 83]",1177658,156,64,-1
122,"[588, 84]",1151662,158,64,-1
123,"[588, 85]",1134882,158,64,-1
124,"[588, 86]",1077659,2,1,-1
125,"[588, 87]",986220,0,0,-1
126,"[588, 88]",983986,158,64,-1
127,"[588, 89]",925262,156,64,-1
128,"[588, 90]",917894,156,64,-1
129,"[588, 91]",856427,158,64,-1
130,"[588, 92]",834328,57,26,0
131,"[588, 93]",834327,0,0,0
132,"[588, 94]",834324,0,0,0
133,"[588, 95]",834322,0,0,0
134,"[588, 96]",834321,0,0,0
135,"[588, 97]",1302478,2,1,0
136,"[588, 98]",1302476,0,0,0
137,"[588, 99]",1302467,0,0,0
138,"[588, 100]",1302464,2,1,0
139,"[588, 101]",1302442,57,26,15
140,"[588, 102]",1277909,158,64,-1
141,"[588, 103]",1243943,2,1,-1
142,"[588, 104]",1243941,2,1,-1
143,"[588, 105]",1557119,158,64,-1
144,"[588, 106]",1525003,158,64,-1
145,"[588, 107]",1519599,0,0,-1
146,"[588, 108]",1443006,158,64,-1
147,"[588, 109]",1340361,156,64,-1
148,"[588, 111]",1322513,156,64,1
149,"[588, 112]",1322443,158,64,-1
150,"[588, 113]",1322442,57,26,3
151,"[588, 114]",1322440,54,24,3
152,"[588, 116]",1601946,158,64,-1
153,"[588, 117]",1713689,2,1,-1
154,"[602, 0]",7082,158,64,0
155,"[602, 1]",13498,156,64,-1
156,"[679, 0]",1068,2,1,0
157,"[679, 1]",1067,2,1,0
158,"[697, 15]",2732,158,64,-1
159,"[697, 16]",2731,0,0,-1
160,"[697, 17]",2730,0,0,-1
161,"[726, 0]",17617,0,0,-1
162,"[726, 1]",17616,0,0,-1
163,"[726, 2]",17615,0,0,-1
164,"[726, 3]",12229,158,64,-1
165,"[726, 7]",20641,158,64,-1
166,"[726, 8]",20638,158,64,-1
167,"[727, 4]",182,0,0,-1
168,"[727, 5]",181,0,0,-1
169,"[727, 6]",175,158,64,-1
170,"[727, 14]",724,158,64,-1
171,"[727, 15]",720,0,0,-1
172,"[727, 16]",1961,0,0,-1
173,"[727, 19]",2273,158,64,-1
174,"[758, 0]",840,158,64,0
175,"[758, 1]",837,2,1,0
176,"[819, 0]",2745,158,64,-1
177,"[819, 1]",6877,158,64,-1
178,"[819, 2]",6876,158,64,-1
179,"[819, 3]",6874,0,0,-1
180,"[819, 4]",7268,158,64,-1
181,"[819, 5]",7266,0,0,-1
