# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[35, 107]",4408,0,0,-1
1,"[35, 108]",4407,0,0,-1
2,"[35, 190]",5480,0,0,-1
3,"[35, 191]",5479,0,0,-1
4,"[35, 217]",15736,0,0,-1
5,"[35, 218]",15735,156,64,-1
6,"[35, 219]",15727,156,64,-1
7,"[35, 284]",36630,0,0,-1
8,"[35, 285]",36629,158,64,-1
9,"[35, 286]",36628,158,64,-1
10,"[48, 0]",1418,156,64,-1
11,"[66, 0]",17,0,0,-1
12,"[66, 1]",232,0,0,-1
13,"[66, 2]",812,0,0,-1
14,"[66, 3]",2339,158,64,-1
15,"[171, 0]",15,57,26,4
16,"[171, 1]",14,0,0,-1
17,"[171, 2]",13,0,0,-1
18,"[171, 3]",55,0,0,5
19,"[171, 4]",51,2,1,4
20,"[171, 5]",215,158,64,1
21,"[175, 1]",22807,2,1,0
22,"[175, 2]",22806,2,1,0
23,"[175, 3]",20290,158,64,0
24,"[199, 0]",944,41,18,0
25,"[199, 1]",861,0,0,0
26,"[199, 2]",860,0,0,0
27,"[199, 3]",1459,158,64,0
28,"[199, 4]",1455,156,64,8
29,"[199, 5]",1336,41,18,0
30,"[199, 6]",1332,0,0,0
31,"[199, 7]",2950,41,18,0
32,"[199, 8]",2949,0,0,0
33,"[199, 9]",2947,0,0,0
34,"[199, 10]",3087,158,64,0
35,"[199, 11]",3085,0,0,0
36,"[199, 12]",3082,41,18,0
37,"[199, 13]",5880,0,0,0
38,"[199, 14]",6073,37,18,0
39,"[257, 0]",17366,158,64,-1
40,"[300, 0]",13,0,0,0
41,"[300, 1]",12,0,0,0
42,"[300, 2]",131,158,64,0
43,"[300, 3]",129,2,1,0
44,"[300, 4]",125,2,1,0
45,"[300, 5]",123,0,0,0
46,"[300, 6]",120,0,0,0
47,"[300, 7]",119,0,0,0
48,"[300, 8]",438,158,64,0
49,"[300, 9]",436,0,0,0
50,"[300, 10]",435,0,0,0
51,"[300, 11]",432,0,0,0
