# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[4, 0]",7218,158,64,1
1,"[57, 0]",372,41,18,0
2,"[78, 0]",11206,0,0,0
3,"[78, 1]",10546,156,64,0
4,"[78, 2]",10545,0,0,0
5,"[78, 3]",12898,158,64,0
6,"[78, 4]",12797,2,1,0
7,"[135, 0]",12586,156,64,-1
8,"[135, 1]",48468,0,0,-1
9,"[135, 2]",59598,158,64,-1
10,"[135, 3]",87086,57,26,-1
11,"[163, 0]",6496,41,18,0
12,"[163, 1]",22062,41,18,0
13,"[163, 2]",22061,0,0,0
14,"[163, 3]",22914,0,0,0
15,"[163, 4]",23757,2,1,0
16,"[187, 0]",60323,0,0,-1
17,"[187, 1]",52010,57,26,0
18,"[187, 2]",47652,158,64,11
19,"[187, 3]",44323,0,0,-1
20,"[187, 4]",43855,2,1,-1
21,"[187, 5]",40368,158,64,33
22,"[187, 6]",72727,57,26,5
23,"[187, 7]",68372,158,64,-1
24,"[187, 8]",88449,156,64,-1
25,"[187, 9]",83610,0,0,-1
26,"[187, 10]",114815,53,24,76
27,"[318, 0]",28,0,0,0
28,"[318, 1]",27,2,1,0
29,"[318, 2]",24,0,0,0
30,"[318, 3]",61,158,64,0
31,"[318, 4]",30,158,64,0
32,"[337, 0]",2110,0,0,0
33,"[337, 1]",5096,2,1,0
34,"[387, 0]",6753,0,0,-1
35,"[387, 1]",9314,158,64,-1
36,"[396, 0]",5432,156,64,0
37,"[413, 3]",5853,156,64,-1
38,"[469, 6]",97,0,0,-1
39,"[469, 7]",845,158,64,-1
40,"[469, 8]",841,0,0,-1
41,"[469, 9]",840,0,0,-1
42,"[469, 25]",1308,0,0,-1
43,"[469, 26]",1285,0,0,-1
44,"[469, 27]",1281,158,64,-1
45,"[469, 28]",2610,158,64,-1
46,"[469, 29]",2534,158,64,-1
47,"[547, 0]",4213,2,1,-1
48,"[556, 0]",23332,2,1,0
49,"[556, 1]",23331,0,0,0
50,"[556, 2]",20135,0,0,1
51,"[556, 3]",18127,158,64,0
52,"[556, 4]",18126,0,0,0
53,"[556, 5]",38097,37,18,0
54,"[556, 6]",37457,158,64,0
55,"[556, 7]",36543,41,18,3
56,"[556, 8]",62313,2,1,0
57,"[556, 9]",62311,0,0,0
58,"[556, 10]",74013,158,64,0
59,"[587, 0]",9947,158,64,-1
60,"[587, 1]",6757,41,18,0
61,"[587, 2]",21628,0,0,0
62,"[587, 3]",22641,0,0,4
63,"[587, 4]",23684,158,64,-1
64,"[598, 0]",2090,0,0,0
65,"[598, 1]",2088,0,0,0
66,"[598, 2]",2087,0,0,0
67,"[598, 3]",4458,158,64,0
68,"[598, 4]",4457,41,18,0
69,"[598, 5]",4456,0,0,0
70,"[598, 6]",4451,0,0,0
71,"[598, 7]",4436,158,64,0
72,"[598, 8]",10371,158,64,-1
73,"[598, 9]",9870,158,64,-1
74,"[598, 10]",9265,0,0,-1
75,"[598, 11]",6384,158,64,0
76,"[598, 12]",6351,41,18,0
77,"[598, 13]",13799,158,64,-1
78,"[598, 14]",17514,158,64,-1
79,"[603, 12]",1471,0,0,-1
80,"[619, 0]",3140,158,64,-1
81,"[619, 1]",11933,0,0,-1
82,"[619, 2]",14697,61,28,1
83,"[619, 3]",53489,156,64,-1
84,"[619, 4]",49566,0,0,-1
85,"[619, 5]",31128,158,64,-1
86,"[619, 6]",31124,0,0,1
87,"[619, 7]",28892,2,1,-1
88,"[619, 8]",22872,0,0,-1
89,"[619, 9]",22869,0,0,-1
90,"[619, 10]",70833,158,64,11
91,"[619, 11]",70804,158,64,-1
92,"[619, 12]",66691,2,1,0
93,"[619, 13]",59564,158,64,4
94,"[619, 14]",105463,158,64,-1
95,"[619, 15]",103001,158,64,-1
96,"[619, 16]",85181,158,64,-1
97,"[619, 17]",82500,158,64,-1
98,"[619, 18]",275546,53,24,-1
99,"[619, 19]",245150,0,0,3
100,"[619, 20]",244724,0,0,-1
101,"[619, 21]",237716,156,64,1
