# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[8, 0]",649,158,64,0
1,"[8, 1]",648,2,1,0
2,"[17, 3]",564,2,1,0
3,"[17, 4]",562,158,64,0
4,"[37, 3]",8644,158,64,0
5,"[37, 4]",8643,2,1,0
6,"[41, 0]",634,158,64,-1
7,"[48, 0]",6664,0,0,-1
8,"[226, 0]",161,158,64,-1
9,"[226, 1]",160,0,0,-1
10,"[226, 2]",157,0,0,-1
11,"[226, 3]",156,0,0,-1
12,"[226, 4]",141,0,0,-1
13,"[226, 5]",1099,158,64,-1
14,"[226, 6]",1090,158,64,-1
15,"[226, 7]",1029,0,0,-1
16,"[226, 8]",1025,0,0,-1
17,"[226, 9]",1023,57,26,-1
18,"[226, 10]",1017,0,0,-1
19,"[226, 11]",1011,0,0,-1
20,"[226, 12]",1010,0,0,-1
21,"[226, 13]",1006,2,1,8
22,"[226, 14]",1004,158,64,6
23,"[226, 15]",996,158,64,-1
24,"[226, 16]",984,0,0,-1
25,"[226, 17]",2429,0,0,-1
26,"[226, 18]",2428,156,64,-1
27,"[226, 19]",2419,0,0,-1
28,"[226, 20]",2418,0,0,-1
29,"[226, 21]",2414,2,1,-1
30,"[226, 22]",2288,158,64,-1
31,"[226, 23]",2255,156,64,-1
32,"[226, 24]",2253,0,0,-1
33,"[226, 25]",2252,0,0,-1
34,"[226, 26]",2228,158,64,0
35,"[226, 27]",2226,0,0,0
36,"[226, 28]",2225,0,0,0
37,"[226, 29]",2223,0,0,0
38,"[226, 30]",2190,0,0,-1
39,"[226, 31]",2120,0,0,-1
40,"[226, 34]",4281,0,0,-1
41,"[226, 35]",4277,156,64,-1
42,"[226, 36]",4276,0,0,-1
43,"[226, 37]",4126,0,0,0
44,"[226, 38]",4123,158,64,0
45,"[226, 39]",4122,158,64,0
46,"[226, 40]",4120,2,1,0
47,"[226, 41]",4119,0,0,0
48,"[226, 42]",4105,156,64,0
49,"[226, 43]",4101,0,0,0
50,"[226, 44]",4073,0,0,-1
51,"[226, 45]",4067,0,0,-1
52,"[226, 46]",3743,156,64,-1
53,"[226, 47]",3740,0,0,-1
54,"[226, 48]",3660,0,0,-1
55,"[226, 49]",3657,0,0,4
56,"[226, 50]",3654,0,0,-1
57,"[226, 51]",3651,0,0,-1
58,"[226, 52]",3650,0,0,6
59,"[226, 53]",3649,0,0,-1
60,"[226, 54]",3648,0,0,-1
61,"[226, 55]",3644,156,64,10
62,"[226, 56]",3642,0,0,6
63,"[226, 57]",3641,0,0,-1
64,"[226, 58]",3636,156,64,-1
65,"[226, 59]",3586,41,18,3
66,"[226, 60]",7680,158,64,-1
67,"[226, 61]",7678,158,64,-1
68,"[226, 62]",7674,158,64,0
69,"[226, 63]",7655,0,0,-1
70,"[226, 64]",7651,158,64,-1
71,"[226, 65]",7650,0,0,-1
72,"[226, 66]",7648,0,0,-1
73,"[226, 67]",7645,2,1,0
74,"[226, 68]",7643,0,0,0
75,"[226, 69]",7641,158,64,-1
76,"[226, 70]",7639,0,0,-1
77,"[226, 71]",7632,0,0,2
78,"[226, 72]",7628,0,0,0
79,"[226, 73]",7621,0,0,-1
80,"[226, 74]",7560,158,64,-1
81,"[226, 75]",7556,2,1,-1
82,"[226, 76]",6756,158,64,-1
83,"[226, 77]",6660,2,1,0
84,"[226, 78]",6538,2,1,0
85,"[226, 79]",6536,0,0,0
86,"[226, 82]",6442,0,0,-1
87,"[226, 83]",6407,0,0,-1
88,"[226, 91]",13656,0,0,-1
89,"[226, 92]",13501,0,0,-1
90,"[226, 93]",13370,158,64,0
91,"[226, 94]",13369,0,0,0
92,"[226, 95]",13367,0,0,0
93,"[226, 96]",13366,0,0,0
94,"[226, 97]",13357,41,18,0
95,"[226, 98]",13231,0,0,0
96,"[226, 99]",13230,0,0,0
97,"[226, 100]",12781,61,28,11
98,"[226, 101]",12764,156,64,-1
99,"[226, 102]",12743,0,0,0
100,"[226, 103]",12699,158,64,-1
101,"[226, 104]",12666,158,64,0
102,"[226, 105]",12664,0,0,0
103,"[226, 106]",12663,0,0,0
104,"[226, 107]",12624,0,0,-1
105,"[226, 108]",12602,0,0,1
106,"[226, 109]",12571,0,0,4
107,"[226, 110]",18145,158,64,0
108,"[226, 111]",18144,0,0,0
109,"[226, 112]",18071,158,64,0
110,"[226, 113]",18052,158,64,-1
111,"[226, 114]",17982,156,64,-1
112,"[226, 115]",17979,2,1,-1
113,"[226, 116]",17840,158,64,-1
114,"[226, 117]",17123,2,1,-1
115,"[226, 118]",17119,158,64,-1
116,"[226, 119]",17011,41,18,1
117,"[226, 120]",17010,0,0,1
118,"[226, 121]",17009,2,1,-1
119,"[226, 122]",16999,41,18,0
120,"[226, 123]",16980,158,64,-1
121,"[226, 124]",16486,158,64,-1
122,"[226, 125]",16395,158,64,-1
123,"[226, 126]",16393,158,64,-1
124,"[226, 127]",16392,0,0,-1
125,"[226, 130]",26022,2,1,-1
126,"[226, 131]",26021,158,64,-1
127,"[226, 132]",25689,158,64,-1
128,"[226, 133]",24957,158,64,0
129,"[226, 134]",31578,64,29,10
130,"[261, 0]",3433,158,64,-1
131,"[376, 0]",22480,158,64,-1
132,"[376, 1]",117266,158,64,-1
133,"[403, 0]",5602,57,26,-1
134,"[403, 1]",5600,158,64,7
135,"[403, 2]",5598,158,64,-1
136,"[403, 3]",5597,158,64,-1
137,"[406, 0]",2305,158,64,-1
138,"[505, 0]",3726,2,1,0
139,"[518, 0]",6252,158,64,-1
140,"[558, 0]",6934,2,1,0
141,"[558, 1]",6933,2,1,0
142,"[566, 2]",14123,158,64,-1
143,"[566, 3]",14120,158,64,4
144,"[674, 0]",15509,2,1,0
145,"[674, 1]",15508,0,0,0
146,"[674, 2]",15507,41,18,0
147,"[674, 3]",15793,57,26,0
148,"[674, 4]",19658,41,18,0
149,"[674, 5]",19656,0,0,0
150,"[674, 6]",22450,156,64,0
151,"[713, 0]",4627,158,64,-1
152,"[719, 0]",25,0,0,11
153,"[719, 1]",42,158,64,0
