# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[45, 0]",23,158,64,-1
1,"[45, 1]",21,0,0,-1
2,"[45, 2]",145,156,64,4
3,"[45, 3]",144,0,0,-1
4,"[45, 4]",142,0,0,-1
5,"[45, 5]",139,0,0,3
6,"[45, 6]",138,0,0,-1
7,"[45, 7]",127,0,0,-1
8,"[45, 8]",646,158,64,-1
9,"[45, 9]",635,156,64,-1
10,"[45, 10]",632,57,26,0
11,"[45, 11]",629,2,1,0
12,"[45, 12]",628,0,0,0
13,"[45, 13]",607,53,24,3
14,"[45, 14]",1490,0,0,0
15,"[45, 15]",1489,0,0,0
16,"[45, 16]",2204,158,64,0
17,"[45, 17]",2203,0,0,0
18,"[45, 18]",2201,0,0,0
19,"[45, 19]",2192,158,64,0
20,"[45, 20]",2688,2,1,0
21,"[45, 21]",2667,41,18,0
22,"[62, 0]",7352,2,1,-1
23,"[192, 0]",22,158,64,-1
24,"[210, 0]",1017,158,64,-1
25,"[292, 0]",1144,158,64,-1
26,"[373, 0]",1762,2,1,0
27,"[373, 1]",1760,0,0,0
28,"[373, 2]",4499,156,64,0
29,"[409, 0]",1375,2,1,-1
30,"[409, 1]",11144,158,64,-1
31,"[409, 2]",11143,0,0,-1
32,"[409, 3]",16295,0,0,-1
33,"[409, 4]",16447,2,1,1
34,"[529, 0]",19,57,26,0
35,"[529, 1]",244,41,18,0
36,"[529, 2]",243,0,0,0
37,"[529, 3]",241,0,0,0
38,"[529, 4]",969,57,26,0
39,"[529, 5]",959,0,0,0
40,"[529, 6]",2489,51,24,1
41,"[686, 0]",19904,41,18,12
42,"[686, 1]",19903,158,64,13
43,"[686, 2]",19094,158,64,-1
44,"[686, 3]",19092,0,0,-1
45,"[686, 4]",19089,0,0,-1
46,"[686, 5]",26052,158,64,-1
47,"[686, 6]",26037,158,64,-1
48,"[686, 7]",43718,2,1,6
49,"[686, 8]",32854,158,64,-1
50,"[686, 9]",61416,158,64,3
51,"[724, 0]",531,158,64,-1
52,"[772, 0]",1567,2,1,-1
53,"[778, 0]",17,158,64,0
54,"[794, 0]",1926,158,64,-1
55,"[927, 1]",6715,0,0,0
56,"[927, 2]",6714,0,0,0
57,"[927, 3]",7938,2,1,0
58,"[927, 4]",7935,158,64,0
59,"[945, 0]",19,158,64,-1
60,"[982, 0]",654,0,0,0
61,"[982, 1]",2276,158,64,0
62,"[1011, 0]",19279,2,1,0
63,"[1011, 1]",19276,2,1,0
64,"[1011, 2]",19275,0,0,0
65,"[1011, 3]",16527,0,0,0
66,"[1011, 4]",21841,158,64,0
67,"[1011, 5]",21144,41,18,0
68,"[1019, 0]",642,2,1,-1
69,"[1033, 34]",129633,2,1,-1
70,"[1033, 35]",129631,158,64,-1
71,"[1380, 0]",28,2,1,-1
72,"[1455, 96]",1756998,158,64,-1
73,"[1475, 0]",2804,158,64,-1
74,"[1516, 0]",7837,158,64,-1
75,"[1522, 0]",1026,158,64,-1
76,"[1573, 0]",16,41,18,0
77,"[1573, 1]",14,0,0,0
78,"[1573, 2]",40,0,0,0
79,"[1573, 3]",124,158,64,0
80,"[1591, 10]",23233,0,0,2
81,"[1591, 11]",24753,158,64,0
82,"[1653, 0]",3424,0,0,1
83,"[1653, 1]",5179,55,26,0
84,"[1708, 0]",965,158,64,-1
85,"[1708, 1]",964,158,64,-1
86,"[1878, 0]",25,158,64,-1
87,"[1937, 0]",1188,156,64,-1
88,"[2046, 0]",1871,158,64,-1
89,"[2046, 1]",1002,158,64,1
90,"[2072, 0]",3718,158,64,-1
91,"[2112, 0]",3838,158,64,3
92,"[2112, 1]",3834,0,0,-1
93,"[2112, 2]",6100,0,0,2
94,"[2112, 3]",6932,156,64,0
95,"[2167, 89]",7687,0,0,-1
96,"[2167, 90]",7684,0,0,-1
97,"[2167, 91]",7679,2,1,-1
98,"[2167, 92]",7677,158,64,-1
99,"[2167, 119]",21874,0,0,-1
100,"[2167, 120]",21869,158,64,-1
101,"[2167, 121]",21868,158,64,-1
102,"[2167, 134]",21428,158,64,-1
103,"[2167, 135]",21427,2,1,-1
104,"[2167, 165]",32892,156,64,-1
105,"[2174, 7]",2714,0,0,-1
106,"[2174, 8]",2748,158,64,-1
107,"[2215, 0]",2322,156,64,-1
108,"[2231, 0]",3576,156,64,-1
109,"[2280, 0]",1785,0,0,0
110,"[2280, 1]",2749,0,0,0
111,"[2280, 2]",3638,2,1,-1
112,"[2281, 0]",35,158,64,0
113,"[2281, 1]",34,0,0,0
114,"[2281, 2]",31,0,0,0
115,"[2281, 3]",329,0,0,0
116,"[2281, 4]",326,0,0,0
117,"[2281, 5]",325,0,0,0
118,"[2281, 6]",324,0,0,0
119,"[2281, 7]",322,0,0,0
120,"[2281, 8]",316,41,18,0
121,"[2281, 9]",315,59,28,0
122,"[2281, 10]",312,0,0,0
123,"[2281, 11]",307,41,18,0
124,"[2281, 12]",2361,2,1,0
