# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[39, 0]",13699,2,1,-1
1,"[55, 0]",6373,41,18,0
2,"[87, 0]",9583,0,0,0
3,"[87, 1]",11992,2,1,0
4,"[124, 0]",3824,158,64,-1
5,"[175, 0]",929,158,64,-1
6,"[187, 1]",112371,158,64,-1
7,"[190, 0]",15412,158,64,-1
8,"[205, 0]",954,41,18,0
9,"[205, 1]",953,0,0,0
10,"[205, 3]",2587,41,18,0
11,"[229, 0]",641,158,64,14
12,"[242, 0]",360,2,1,-1
13,"[242, 1]",353,0,0,-1
14,"[242, 2]",351,0,0,-1
15,"[242, 3]",345,158,64,-1
16,"[242, 4]",322,0,0,-1
17,"[242, 5]",316,0,0,-1
18,"[242, 6]",314,0,0,-1
19,"[242, 7]",311,0,0,-1
20,"[242, 8]",308,0,0,-1
21,"[242, 9]",307,0,0,-1
22,"[242, 10]",305,0,0,-1
23,"[242, 11]",301,158,64,-1
24,"[242, 12]",300,158,64,-1
25,"[242, 13]",299,156,64,-1
26,"[242, 14]",298,158,64,-1
27,"[242, 15]",295,158,64,-1
28,"[242, 16]",294,156,64,-1
29,"[242, 17]",292,156,64,-1
30,"[242, 18]",287,0,0,-1
31,"[242, 19]",285,0,0,-1
32,"[242, 20]",279,158,64,-1
33,"[242, 21]",277,158,64,-1
34,"[242, 22]",276,158,64,-1
35,"[242, 23]",273,0,0,-1
36,"[242, 24]",272,2,1,-1
37,"[242, 29]",1310,158,64,-1
38,"[242, 30]",1247,158,64,-1
39,"[242, 31]",1245,0,0,-1
40,"[242, 32]",1244,0,0,-1
41,"[242, 33]",1239,158,64,-1
42,"[242, 34]",1238,0,0,-1
43,"[242, 35]",1237,0,0,-1
44,"[242, 36]",1230,158,64,-1
45,"[242, 37]",1227,158,64,-1
46,"[242, 38]",1226,0,0,-1
47,"[242, 39]",1180,0,0,-1
48,"[242, 43]",1165,2,1,-1
49,"[242, 44]",1161,0,0,-1
50,"[242, 45]",1160,0,0,-1
51,"[242, 46]",1149,158,64,-1
52,"[242, 47]",1135,158,64,-1
53,"[242, 48]",1132,158,64,-1
54,"[242, 49]",1131,2,1,-1
55,"[242, 50]",1130,158,64,-1
56,"[242, 51]",1126,0,0,-1
57,"[242, 52]",1125,0,0,-1
58,"[242, 53]",1121,158,64,-1
