# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[85, 0]",21,158,64,-1
1,"[137, 0]",4973,158,64,-1
2,"[144, 0]",26,158,64,-1
3,"[168, 0]",4772,2,1,26
4,"[182, 0]",5533,0,0,-1
5,"[182, 1]",5532,0,0,-1
6,"[182, 2]",10600,0,0,-1
7,"[182, 6]",11552,0,0,-1
8,"[182, 7]",14952,0,0,-1
9,"[182, 9]",15117,158,64,-1
10,"[225, 0]",13197,156,64,3
11,"[225, 1]",11446,0,0,1
12,"[225, 2]",17983,2,1,4
13,"[225, 3]",26495,0,0,1
14,"[225, 4]",18653,0,0,0
15,"[225, 5]",28547,158,64,0
16,"[225, 6]",27208,158,64,0
17,"[238, 0]",31,0,0,-1
18,"[238, 1]",235,2,1,-1
19,"[238, 2]",233,158,64,-1
20,"[238, 3]",231,0,0,-1
21,"[238, 4]",223,0,0,-1
22,"[238, 5]",222,158,64,-1
23,"[238, 6]",215,0,0,-1
24,"[238, 7]",201,158,64,-1
25,"[238, 8]",200,0,0,-1
26,"[238, 9]",199,0,0,-1
27,"[238, 10]",172,0,0,-1
28,"[238, 11]",166,158,64,-1
29,"[238, 12]",1647,0,0,-1
30,"[238, 13]",1644,0,0,-1
31,"[238, 16]",1223,156,64,-1
32,"[238, 17]",1177,158,64,-1
33,"[238, 18]",1120,0,0,-1
34,"[238, 19]",1113,158,64,-1
35,"[238, 20]",1112,158,64,-1
36,"[238, 21]",1111,0,0,-1
37,"[238, 22]",1080,0,0,-1
38,"[238, 23]",1057,158,64,-1
39,"[238, 24]",1056,158,64,-1
40,"[238, 25]",1034,0,0,-1
41,"[238, 26]",1026,0,0,-1
42,"[238, 27]",3526,156,64,-1
43,"[238, 28]",3479,158,64,-1
44,"[238, 29]",3334,158,64,-1
45,"[238, 30]",3333,158,64,-1
46,"[238, 31]",3332,0,0,-1
47,"[238, 32]",3140,158,64,-1
48,"[238, 33]",3104,0,0,-1
49,"[238, 34]",2873,0,0,-1
50,"[238, 35]",2871,0,0,-1
51,"[238, 36]",2870,0,0,-1
52,"[238, 38]",2512,57,26,-1
53,"[238, 39]",2510,0,0,-1
54,"[238, 40]",2490,158,64,-1
55,"[238, 43]",10114,0,0,-1
56,"[238, 44]",9896,158,64,-1
57,"[238, 45]",9762,158,64,-1
58,"[238, 46]",9758,0,0,7
59,"[238, 47]",9756,0,0,-1
60,"[238, 48]",9745,156,64,-1
61,"[238, 49]",9740,156,64,-1
62,"[238, 50]",9732,158,64,-1
63,"[238, 51]",7522,0,0,-1
64,"[238, 52]",6274,0,0,-1
65,"[238, 53]",15757,57,26,0
66,"[238, 54]",15756,51,24,0
67,"[238, 55]",14604,158,64,-1
68,"[238, 56]",13962,158,64,-1
69,"[238, 57]",13523,158,64,-1
70,"[238, 58]",12690,0,0,-1
71,"[238, 59]",12689,0,0,-1
72,"[238, 60]",12688,0,0,-1
73,"[238, 61]",12682,2,1,45
74,"[238, 62]",12681,41,18,3
75,"[238, 63]",12679,0,0,4
76,"[238, 64]",12678,0,0,-1
77,"[238, 65]",12662,158,64,-1
78,"[238, 66]",12658,0,0,-1
79,"[238, 67]",12657,0,0,5
80,"[238, 68]",12639,0,0,0
81,"[238, 72]",26028,158,64,1
82,"[238, 73]",25966,0,0,0
83,"[238, 74]",25964,0,0,0
84,"[238, 75]",25962,0,0,0
85,"[238, 76]",25959,2,1,-1
86,"[238, 77]",25852,0,0,0
87,"[238, 78]",25836,158,64,-1
88,"[238, 79]",25835,158,64,-1
89,"[238, 80]",25831,0,0,-1
90,"[238, 81]",25830,158,64,-1
91,"[238, 82]",25808,158,64,4
92,"[238, 83]",31445,158,64,0
93,"[238, 84]",31331,0,0,0
94,"[238, 85]",31327,0,0,0
95,"[238, 86]",31314,158,64,0
96,"[238, 88]",41130,2,1,0
97,"[238, 89]",41106,2,1,0
98,"[245, 0]",3678,158,64,-1
99,"[262, 0]",26,2,1,-1
100,"[287, 28]",1422,158,64,-1
101,"[287, 29]",1420,0,0,-1
102,"[287, 30]",1419,0,0,-1
103,"[287, 112]",5178,0,0,-1
104,"[287, 113]",5174,156,64,-1
105,"[287, 114]",5171,0,0,-1
106,"[287, 115]",5170,0,0,-1
107,"[287, 116]",5165,158,64,-1
108,"[287, 119]",5100,0,0,-1
109,"[287, 137]",11389,156,64,-1
110,"[287, 138]",11388,0,0,-1
111,"[287, 140]",11173,158,64,-1
112,"[287, 141]",11172,2,1,-1
113,"[287, 142]",11168,0,0,-1
114,"[287, 143]",11165,2,1,-1
115,"[287, 144]",11163,158,64,-1
116,"[287, 145]",11162,2,1,-1
117,"[287, 146]",11117,156,64,-1
118,"[287, 147]",11116,0,0,-1
119,"[287, 199]",19825,158,64,-1
120,"[287, 203]",16304,0,0,-1
121,"[287, 204]",16104,0,0,-1
