# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[92, 0]",18,0,0,0
1,"[92, 1]",17,0,0,0
2,"[92, 2]",49,2,1,0
3,"[92, 3]",45,2,1,0
4,"[160, 0]",250,41,18,0
5,"[166, 0]",1640,158,64,0
6,"[186, 11]",669,0,0,-1
7,"[186, 12]",668,0,0,-1
8,"[186, 21]",2675,158,64,-1
9,"[186, 22]",2673,2,1,-1
10,"[186, 23]",2632,158,64,-1
11,"[186, 24]",2628,0,0,-1
12,"[186, 36]",2542,41,20,-1
13,"[186, 37]",2540,158,64,-1
14,"[186, 38]",2538,0,0,-1
15,"[186, 39]",2536,0,0,-1
16,"[186, 55]",5379,158,64,-1
17,"[186, 56]",5372,0,0,-1
18,"[186, 57]",5371,0,0,-1
19,"[186, 62]",5198,0,0,-1
20,"[186, 75]",4874,0,0,-1
21,"[186, 76]",4869,158,64,-1
22,"[186, 77]",4867,0,0,-1
23,"[186, 78]",4866,0,0,-1
24,"[186, 83]",9524,0,0,-1
25,"[186, 84]",9518,158,64,-1
26,"[186, 85]",9474,0,0,-1
27,"[186, 86]",9473,0,0,-1
28,"[186, 88]",8257,158,64,-1
29,"[186, 89]",8242,156,64,-1
30,"[186, 90]",8240,0,0,-1
31,"[186, 91]",8239,0,0,-1
32,"[186, 95]",7989,0,0,-1
33,"[186, 101]",7144,0,0,-1
34,"[186, 104]",7107,0,0,-1
35,"[186, 105]",7037,0,0,-1
36,"[186, 106]",7036,158,64,-1
37,"[186, 107]",7032,156,64,-1
38,"[186, 118]",21457,158,64,-1
39,"[186, 119]",21455,0,0,-1
40,"[186, 120]",21454,0,0,-1
41,"[186, 123]",20376,0,0,-1
42,"[186, 124]",20375,158,64,-1
43,"[186, 125]",20274,0,0,-1
44,"[186, 128]",20073,0,0,-1
45,"[186, 129]",20068,158,64,-1
46,"[186, 130]",20067,0,0,-1
47,"[186, 131]",18137,158,64,-1
48,"[186, 132]",18136,0,0,-1
49,"[186, 133]",18128,0,0,-1
50,"[186, 134]",18023,158,64,-1
51,"[186, 135]",18022,158,64,-1
52,"[186, 136]",18021,156,64,-1
53,"[186, 137]",28340,2,1,-1
54,"[186, 138]",28338,158,64,-1
55,"[186, 139]",28286,2,1,-1
56,"[186, 143]",25826,2,1,-1
57,"[186, 144]",25686,156,64,-1
58,"[186, 145]",25685,156,64,-1
59,"[186, 146]",25593,158,64,-1
60,"[186, 147]",22758,2,1,-1
61,"[186, 148]",22757,0,0,-1
62,"[186, 149]",22756,158,64,-1
