# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[32, 0]",569,0,0,-1
1,"[32, 1]",568,0,0,-1
2,"[32, 2]",1778,158,64,26
3,"[32, 3]",1774,0,0,-1
4,"[32, 4]",1769,0,0,-1
5,"[32, 5]",2159,0,0,-1
6,"[32, 6]",2099,0,0,-1
7,"[32, 7]",3474,2,1,-1
8,"[32, 8]",3430,53,24,10
9,"[99, 0]",5735,158,64,-1
10,"[99, 1]",5734,158,64,-1
11,"[108, 0]",2066,156,64,-1
12,"[199, 36]",1425,0,0,-1
13,"[200, 0]",31,158,64,0
14,"[200, 1]",29,37,18,0
15,"[200, 2]",26,0,0,0
16,"[200, 3]",25,0,0,0
17,"[200, 4]",24,0,0,0
18,"[200, 5]",21,0,0,0
19,"[200, 6]",19,0,0,0
20,"[200, 7]",230,0,0,-1
21,"[200, 8]",225,0,0,0
22,"[200, 9]",224,0,0,0
23,"[200, 10]",223,0,0,0
24,"[200, 11]",214,0,0,0
25,"[200, 12]",208,41,18,0
26,"[200, 13]",201,59,28,0
27,"[200, 14]",196,158,64,0
28,"[200, 15]",1749,41,18,0
29,"[200, 16]",1678,156,64,-1
30,"[200, 17]",1676,0,0,-1
31,"[200, 18]",1665,41,18,0
32,"[200, 19]",1660,0,0,0
33,"[200, 20]",1637,158,64,-1
34,"[200, 21]",1636,2,1,-1
35,"[200, 22]",1633,158,64,-1
36,"[200, 23]",3418,41,18,0
37,"[200, 24]",3319,0,0,-1
38,"[200, 25]",5341,158,64,-1
39,"[254, 0]",9920,158,64,-1
40,"[258, 0]",9563,2,1,-1
41,"[258, 1]",31967,158,64,-1
42,"[348, 0]",4470,156,64,2
43,"[437, 0]",13310,41,18,52
44,"[541, 0]",4325,158,64,-1
45,"[566, 0]",5293,41,18,1
46,"[566, 1]",5292,158,64,0
47,"[594, 0]",12510,2,1,-1
48,"[594, 1]",40511,0,0,-1
49,"[594, 2]",54085,158,64,-1
50,"[622, 7]",12255,41,18,3
51,"[630, 0]",22,158,64,-1
52,"[630, 1]",313,0,0,-1
53,"[630, 2]",311,158,64,-1
54,"[630, 3]",310,0,0,-1
55,"[630, 4]",309,0,0,-1
56,"[630, 5]",307,0,0,-1
57,"[630, 6]",306,0,0,-1
58,"[630, 7]",299,158,64,-1
59,"[630, 8]",297,158,64,-1
60,"[630, 9]",292,0,0,-1
61,"[630, 10]",290,158,64,-1
62,"[630, 11]",1161,0,0,-1
63,"[630, 12]",1160,158,64,-1
64,"[630, 13]",1109,0,0,-1
65,"[630, 14]",1104,158,64,-1
66,"[630, 15]",1098,158,64,-1
67,"[630, 20]",1021,0,0,-1
68,"[630, 21]",3405,0,0,-1
69,"[630, 22]",3397,0,0,-1
70,"[630, 23]",3395,158,64,-1
71,"[630, 24]",3393,0,0,-1
72,"[630, 30]",3096,158,64,-1
73,"[630, 31]",3093,0,0,-1
74,"[630, 32]",2904,0,0,-1
75,"[630, 33]",5498,0,0,-1
76,"[630, 34]",5366,158,64,-1
77,"[630, 35]",5365,0,0,-1
78,"[630, 39]",5101,0,0,-1
79,"[630, 40]",5089,158,64,-1
80,"[630, 41]",5087,158,64,-1
81,"[630, 42]",5072,0,0,-1
82,"[630, 43]",5070,0,0,-1
83,"[630, 44]",5064,0,0,4
84,"[630, 45]",8186,0,0,0
85,"[630, 47]",8122,158,64,-1
86,"[630, 48]",8120,0,0,-1
87,"[630, 49]",8119,0,0,-1
88,"[630, 50]",7955,0,0,-1
89,"[630, 52]",7675,2,1,-1
90,"[630, 53]",7609,0,0,-1
91,"[630, 54]",10373,158,64,-1
92,"[630, 55]",10147,0,0,-1
93,"[630, 56]",10039,158,64,-1
94,"[630, 57]",10035,158,64,-1
95,"[630, 60]",9959,2,1,0
96,"[630, 61]",9958,0,0,0
97,"[630, 62]",9957,0,0,0
98,"[630, 63]",11620,0,0,0
99,"[630, 64]",11617,0,0,5
100,"[630, 68]",11255,2,1,-1
101,"[630, 71]",12357,158,64,-1
102,"[630, 72]",12344,158,64,-1
103,"[739, 0]",7611,158,64,-1
104,"[739, 1]",7610,156,64,-1
105,"[739, 2]",13979,156,64,0
106,"[745, 0]",1525,0,0,-1
107,"[745, 1]",2323,156,64,-1
108,"[811, 0]",19,158,64,-1
109,"[811, 1]",18,158,64,-1
110,"[890, 0]",15,158,64,-1
111,"[890, 1]",148,0,0,-1
112,"[890, 2]",146,158,64,-1
113,"[890, 3]",144,0,0,-1
114,"[890, 4]",139,0,0,-1
115,"[890, 5]",585,0,0,-1
116,"[890, 6]",584,0,0,-1
117,"[890, 7]",581,158,64,-1
118,"[890, 8]",578,158,64,-1
119,"[890, 9]",575,0,0,-1
120,"[890, 10]",544,158,64,-1
121,"[890, 11]",505,0,0,-1
122,"[890, 12]",1325,158,64,-1
123,"[890, 13]",1253,158,64,-1
124,"[890, 14]",1250,158,64,-1
125,"[890, 15]",1239,158,64,-1
126,"[890, 16]",1234,0,0,-1
127,"[948, 0]",9691,156,64,-1
128,"[998, 0]",18,0,0,-1
129,"[998, 1]",17,0,0,-1
130,"[998, 2]",264,0,0,-1
131,"[998, 3]",257,158,64,-1
132,"[998, 4]",256,0,0,-1
133,"[998, 5]",254,0,0,-1
134,"[998, 6]",253,0,0,-1
135,"[998, 7]",929,156,64,-1
136,"[998, 8]",926,0,0,-1
137,"[998, 9]",920,158,64,-1
138,"[998, 10]",918,158,64,-1
139,"[998, 11]",911,0,0,-1
140,"[998, 12]",910,0,0,-1
141,"[998, 13]",861,0,0,-1
142,"[998, 16]",3938,158,64,-1
143,"[998, 17]",3837,158,64,-1
144,"[998, 18]",3836,158,64,-1
145,"[998, 19]",3833,156,64,-1
146,"[1093, 0]",691,41,18,0
147,"[1093, 1]",690,0,0,0
