# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[6, 0]",1699,0,0,-1
1,"[6, 1]",2557,61,28,-1
2,"[6, 2]",5478,158,64,0
3,"[6, 3]",5475,0,0,0
4,"[6, 4]",6218,158,64,0
5,"[11, 0]",12566,41,18,0
6,"[11, 1]",12564,0,0,0
7,"[11, 2]",18001,41,18,0
8,"[50, 0]",3853,41,18,0
9,"[76, 0]",3708,41,18,0
10,"[104, 0]",15803,156,64,0
11,"[104, 1]",15799,0,0,0
12,"[104, 2]",17674,0,0,0
13,"[104, 3]",23702,156,64,0
14,"[107, 0]",1038,156,64,-1
15,"[113, 0]",21671,158,64,0
16,"[113, 1]",21669,158,64,0
17,"[132, 0]",1067,158,64,0
18,"[173, 0]",2428,156,64,0
19,"[173, 1]",2427,0,0,0
20,"[173, 2]",4290,41,18,0
21,"[173, 3]",5724,54,24,0
22,"[173, 4]",5722,158,64,0
23,"[184, 0]",31,158,64,-1
24,"[184, 1]",29,158,64,-1
25,"[184, 2]",28,0,0,-1
26,"[184, 3]",26,0,0,-1
27,"[184, 4]",153,0,0,-1
28,"[184, 5]",152,0,0,-1
29,"[184, 7]",142,0,0,-1
30,"[184, 8]",141,0,0,-1
31,"[184, 9]",137,2,1,-1
32,"[184, 10]",1183,158,64,-1
33,"[184, 11]",1181,0,0,-1
34,"[184, 12]",1174,158,64,-1
35,"[184, 16]",1107,0,0,-1
36,"[184, 17]",1103,158,64,-1
37,"[184, 18]",1102,158,64,-1
38,"[184, 19]",1075,0,0,-1
39,"[184, 20]",2446,158,64,-1
40,"[184, 21]",2437,0,0,-1
41,"[184, 22]",2277,2,1,-1
42,"[184, 23]",2275,0,0,-1
43,"[184, 24]",5011,158,64,-1
44,"[290, 0]",1870,158,64,-1
45,"[290, 1]",1869,0,0,-1
46,"[290, 4]",3453,158,64,-1
47,"[290, 5]",3041,158,64,-1
48,"[290, 6]",3040,0,0,-1
49,"[290, 7]",7709,0,0,-1
50,"[290, 8]",10067,156,64,-1
51,"[396, 0]",17046,158,64,-1
52,"[461, 1]",360,158,64,-1
53,"[491, 0]",8458,0,0,0
54,"[491, 1]",9424,41,18,0
55,"[494, 0]",3895,158,64,-1
56,"[568, 0]",5929,57,26,0
57,"[568, 1]",5928,54,24,0
58,"[604, 0]",4508,158,64,0
59,"[604, 1]",4507,41,18,0
60,"[604, 2]",4460,2,1,0
61,"[604, 3]",4458,158,64,0
62,"[643, 0]",552,158,64,-1
63,"[681, 0]",19,0,0,-1
64,"[681, 1]",161,158,64,-1
65,"[681, 2]",160,2,1,-1
66,"[684, 16]",5262,0,0,-1
67,"[684, 23]",7843,158,64,-1
68,"[684, 24]",7841,0,0,-1
69,"[684, 25]",7837,0,0,-1
70,"[684, 26]",17236,158,64,-1
71,"[684, 27]",17235,0,0,-1
72,"[684, 28]",17218,158,64,-1
73,"[684, 33]",23918,0,0,-1
74,"[684, 34]",23917,0,0,-1
75,"[684, 35]",20934,0,0,-1
76,"[684, 36]",36248,158,64,-1
77,"[684, 37]",35357,158,64,-1
78,"[684, 38]",35355,156,64,-1
79,"[684, 39]",35350,0,0,-1
80,"[684, 41]",40726,158,64,-1
81,"[684, 42]",40724,41,20,-1
82,"[765, 0]",22,158,64,-1
83,"[765, 1]",20,158,64,-1
84,"[765, 2]",19,158,64,-1
85,"[917, 0]",6900,41,18,0
86,"[917, 1]",6898,41,18,0
87,"[999, 2]",274,0,0,-1
88,"[999, 13]",772,158,64,-1
89,"[1001, 0]",540,41,18,0
90,"[1001, 1]",538,2,1,0
91,"[1056, 0]",748,2,1,-1
92,"[1074, 0]",1544,158,64,-1
93,"[1110, 0]",6257,0,0,-1
94,"[1110, 1]",7525,158,64,-1
95,"[1110, 2]",13979,2,1,-1
96,"[1138, 0]",900,158,64,-1
97,"[1162, 0]",26,0,0,-1
98,"[1162, 1]",24,0,0,-1
99,"[1162, 2]",166,158,64,-1
100,"[1162, 3]",153,0,0,-1
101,"[1162, 4]",147,158,64,-1
102,"[1162, 5]",1157,158,64,-1
103,"[1162, 6]",4116,158,64,-1
104,"[1221, 33]",297,0,0,-1
105,"[1221, 37]",282,158,64,-1
106,"[1221, 38]",281,0,0,-1
107,"[1221, 56]",3625,0,0,-1
108,"[1221, 57]",3624,0,0,-1
109,"[1221, 65]",3466,158,64,-1
110,"[1221, 66]",3465,158,64,-1
111,"[1221, 67]",3463,0,0,-1
112,"[1221, 69]",3437,0,0,-1
113,"[1221, 124]",5818,156,64,-1
114,"[1221, 137]",5438,158,64,-1
115,"[1221, 138]",5432,156,64,-1
116,"[1221, 152]",16030,158,64,-1
117,"[1221, 213]",18524,2,1,-1
118,"[1221, 214]",18512,158,64,-1
119,"[1227, 4]",101,0,0,-1
120,"[1227, 5]",738,156,64,-1
121,"[1292, 0]",1864,158,64,-1
122,"[1292, 1]",1863,158,64,-1
123,"[1292, 2]",1862,156,64,-1
124,"[1292, 3]",1676,0,0,-1
125,"[1292, 4]",3638,158,64,7
126,"[1292, 5]",3560,0,0,-1
127,"[1292, 6]",6700,158,64,-1
128,"[1292, 7]",5627,158,64,0
129,"[1292, 8]",5626,0,0,0
130,"[1292, 9]",8702,158,64,0
131,"[1297, 6]",131,158,64,-1
132,"[1297, 7]",130,0,0,-1
133,"[1297, 9]",883,37,18,3
134,"[1297, 10]",880,0,0,-1
135,"[1297, 20]",1775,158,64,-1
136,"[1297, 21]",1773,158,64,-1
137,"[1297, 22]",1771,0,0,-1
138,"[1297, 26]",1666,158,64,-1
139,"[1297, 27]",1663,0,0,-1
140,"[1297, 28]",3489,41,18,4
141,"[1297, 33]",3364,156,64,-1
142,"[1297, 34]",3356,158,64,-1
143,"[1409, 0]",901,2,1,0
144,"[1418, 0]",30504,0,0,0
145,"[1418, 1]",46371,2,1,0
146,"[1418, 2]",46368,0,0,0
147,"[1418, 4]",41948,41,18,0
148,"[1418, 5]",38071,41,18,0
149,"[1418, 6]",38070,0,0,0
150,"[1418, 7]",38069,0,0,0
151,"[1418, 8]",50689,41,18,0
152,"[1418, 9]",50685,0,0,0
153,"[1418, 10]",49493,0,0,0
154,"[1418, 11]",49349,41,18,0
155,"[1418, 12]",58731,57,26,0
156,"[1418, 13]",52955,41,18,0
157,"[1436, 0]",610,158,64,-1
158,"[1436, 1]",609,158,64,-1
159,"[1447, 0]",22,158,64,-1
160,"[1447, 1]",21,158,64,-1
161,"[1460, 0]",456,0,0,0
162,"[1460, 1]",454,0,0,0
163,"[1460, 2]",453,0,0,0
164,"[1460, 3]",1476,51,24,0
165,"[1460, 4]",1473,0,0,0
166,"[1460, 5]",1469,41,18,0
167,"[1460, 6]",1459,156,64,0
168,"[1460, 7]",1959,0,0,0
169,"[1460, 8]",3628,41,18,0
170,"[1460, 9]",4434,156,64,0
171,"[1460, 10]",4432,0,0,0
172,"[1460, 11]",5926,158,64,5
173,"[1461, 0]",6546,158,64,0
174,"[1565, 0]",143,0,0,-1
175,"[1565, 1]",142,0,0,-1
176,"[1565, 2]",1629,0,0,-1
177,"[1565, 3]",1624,158,64,-1
178,"[1565, 4]",2612,158,64,-1
179,"[1565, 5]",2611,0,0,-1
180,"[1565, 6]",4434,158,64,-1
181,"[1610, 33]",2795,0,0,-1
182,"[1610, 40]",3662,0,0,-1
183,"[1610, 41]",3661,0,0,-1
184,"[1610, 50]",3181,0,0,-1
185,"[1610, 52]",3064,158,64,-1
186,"[1610, 56]",9969,158,64,-1
187,"[1610, 57]",9964,158,64,-1
188,"[1610, 65]",8255,0,0,-1
189,"[1610, 66]",8249,158,64,-1
190,"[1610, 71]",12758,158,64,-1
191,"[1610, 78]",22714,0,0,-1
192,"[1610, 79]",29729,57,26,-1
193,"[1621, 0]",1300,2,1,0
194,"[1640, 0]",5546,158,64,0
195,"[1640, 1]",5545,158,64,0
196,"[1640, 2]",5543,0,0,0
197,"[1640, 3]",5541,0,0,0
198,"[1640, 4]",8497,0,0,0
199,"[1640, 5]",8489,158,64,0
200,"[1640, 6]",11047,158,64,-1
201,"[1646, 0]",1822,158,64,-1
202,"[1721, 0]",20,0,0,-1
203,"[1721, 1]",134,156,64,-1
204,"[1721, 2]",131,0,0,-1
205,"[1721, 15]",484,0,0,-1
206,"[1721, 16]",483,0,0,-1
207,"[1721, 17]",1298,0,0,-1
208,"[1721, 18]",1294,0,0,-1
209,"[1721, 32]",1766,158,64,-1
210,"[1721, 33]",1765,0,0,-1
211,"[1721, 34]",1723,0,0,-1
212,"[1721, 35]",2585,0,0,-1
213,"[1721, 36]",2546,2,1,-1
214,"[1721, 54]",2731,0,0,-1
215,"[1721, 55]",2730,0,0,-1
216,"[1721, 59]",3497,158,64,-1
217,"[1721, 60]",3495,2,1,-1
218,"[1756, 6]",945,2,1,0
219,"[1756, 7]",944,2,1,0
220,"[1827, 0]",23530,158,64,-1
221,"[1827, 1]",23528,158,64,-1
222,"[1827, 2]",23410,158,64,-1
223,"[1827, 3]",23406,0,0,-1
224,"[1827, 4]",30190,2,1,-1
225,"[1827, 5]",30189,156,64,-1
226,"[1827, 6]",96703,0,0,-1
227,"[1827, 7]",96702,0,0,-1
228,"[1827, 8]",84712,158,64,-1
229,"[1827, 10]",80180,158,64,-1
230,"[1827, 11]",61132,158,64,-1
231,"[1827, 12]",103139,0,0,-1
232,"[1827, 13]",103135,158,64,-1
233,"[1827, 14]",103133,0,0,-1
234,"[1827, 15]",194636,156,64,-1
235,"[1827, 16]",194635,158,64,-1
236,"[1827, 17]",154935,158,64,1
237,"[1827, 18]",120888,57,26,0
238,"[1827, 19]",120886,0,0,0
239,"[1827, 20]",213302,158,64,-1
240,"[1827, 21]",204976,2,1,-1
241,"[1881, 0]",485,0,0,0
242,"[1881, 1]",2216,156,64,0
243,"[1898, 0]",28,41,18,0
244,"[1898, 1]",26,0,0,0
245,"[1898, 2]",25,0,0,0
246,"[1898, 3]",24,0,0,0
247,"[1898, 4]",84,2,1,0
248,"[1898, 5]",80,2,1,0
249,"[1898, 6]",77,2,1,0
250,"[1988, 0]",2562,2,1,0
251,"[1988, 1]",2561,0,0,0
252,"[1988, 2]",4747,37,18,0
253,"[2003, 30]",4823,0,0,-1
254,"[2003, 31]",4821,0,0,-1
255,"[2003, 32]",4820,0,0,-1
256,"[2003, 44]",4479,158,64,-1
257,"[2003, 45]",4478,0,0,-1
258,"[2003, 46]",10037,158,64,-1
259,"[2003, 47]",10036,158,64,-1
260,"[2003, 50]",9997,156,64,-1
261,"[2003, 51]",9995,156,64,-1
262,"[2003, 61]",9604,156,64,-1
263,"[2003, 62]",9599,158,64,-1
264,"[2003, 63]",9593,0,0,-1
265,"[2013, 0]",10310,158,64,-1
266,"[2050, 40]",4564,156,64,-1
267,"[2050, 41]",4561,156,64,-1
268,"[2050, 43]",4484,158,64,-1
269,"[2050, 44]",4483,158,64,-1
270,"[2050, 45]",4482,0,0,-1
271,"[2050, 46]",4477,158,64,-1
272,"[2050, 50]",4333,2,1,-1
273,"[2050, 69]",5745,158,64,-1
274,"[2068, 11]",2459,0,0,-1
275,"[2068, 17]",2839,158,64,-1
276,"[2068, 18]",2838,156,64,-1
277,"[2092, 14]",523,0,0,-1
278,"[2092, 15]",517,158,64,-1
279,"[2092, 18]",439,0,0,-1
280,"[2092, 19]",438,0,0,-1
281,"[2092, 20]",437,0,0,-1
282,"[2092, 21]",431,0,0,-1
283,"[2092, 22]",2095,156,64,-1
284,"[2092, 23]",2093,158,64,-1
285,"[2092, 24]",2071,158,64,-1
286,"[2092, 25]",2070,0,0,-1
287,"[2092, 26]",2067,0,0,-1
288,"[2092, 32]",2054,0,0,-1
289,"[2092, 33]",2053,0,0,-1
290,"[2092, 35]",1837,158,64,-1
291,"[2092, 36]",1835,0,0,-1
292,"[2092, 39]",2885,156,64,-1
293,"[2092, 40]",2883,0,0,-1
294,"[2092, 42]",2693,158,64,-1
295,"[2092, 43]",2685,158,64,-1
296,"[2092, 44]",2684,158,64,-1
297,"[2092, 47]",2608,0,0,-1
298,"[2099, 2]",280,0,0,-1
299,"[2099, 3]",278,158,64,-1
300,"[2099, 9]",245,0,0,-1
301,"[2099, 31]",1441,0,0,-1
302,"[2099, 32]",1431,0,0,-1
303,"[2099, 33]",1428,0,0,-1
304,"[2099, 34]",1427,0,0,-1
305,"[2099, 43]",1364,158,64,-1
306,"[2099, 44]",1362,0,0,-1
307,"[2099, 45]",1329,158,64,-1
308,"[2099, 46]",1327,0,0,-1
309,"[2099, 47]",1304,0,0,-1
310,"[2099, 48]",1299,0,0,-1
311,"[2099, 59]",3534,0,0,-1
312,"[2099, 60]",3529,156,64,-1
313,"[2099, 61]",3521,158,64,-1
314,"[2099, 62]",3517,158,64,-1
315,"[2099, 63]",3516,158,64,-1
316,"[2099, 65]",3499,0,0,2
317,"[2099, 77]",3271,0,0,-1
318,"[2099, 78]",3265,158,64,-1
319,"[2099, 79]",3264,0,0,-1
