# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[62, 0]",1565,0,0,-1
1,"[62, 1]",3046,0,0,-1
2,"[62, 2]",5123,2,1,5
3,"[84, 0]",4050,158,64,0
4,"[92, 0]",29,158,64,-1
5,"[92, 1]",27,158,64,-1
6,"[113, 2]",289,0,0,-1
7,"[113, 3]",288,0,0,-1
8,"[113, 4]",287,0,0,-1
9,"[113, 6]",667,158,64,-1
10,"[113, 7]",666,0,0,-1
11,"[113, 8]",659,156,64,-1
12,"[113, 9]",2374,0,0,-1
13,"[113, 10]",2680,158,64,-1
14,"[168, 0]",16811,2,1,0
15,"[219, 0]",896,158,64,-1
16,"[241, 2]",256,0,0,-1
17,"[241, 5]",1177,158,64,-1
18,"[241, 6]",1173,158,64,-1
19,"[241, 7]",1171,158,64,-1
20,"[329, 0]",136,41,18,0
21,"[329, 1]",134,0,0,0
22,"[329, 2]",797,156,64,0
23,"[365, 0]",725,158,64,-1
24,"[374, 4]",20663,0,0,-1
25,"[374, 5]",13128,158,64,-1
26,"[374, 6]",29891,158,64,-1
27,"[374, 7]",25689,2,1,-1
28,"[374, 8]",25688,0,0,-1
29,"[374, 9]",24919,0,0,-1
30,"[374, 10]",24918,0,0,-1
31,"[374, 12]",24906,158,64,-1
32,"[374, 14]",87584,158,64,-1
33,"[374, 15]",87580,0,0,-1
34,"[374, 16]",87576,0,0,-1
35,"[374, 17]",87575,0,0,-1
36,"[374, 18]",80785,156,64,-1
37,"[374, 19]",68182,0,0,-1
38,"[374, 20]",59261,0,0,-1
39,"[374, 21]",59259,0,0,-1
40,"[374, 22]",103407,158,64,-1
41,"[374, 23]",103401,0,0,-1
42,"[374, 24]",100995,0,0,-1
43,"[374, 25]",94080,158,64,-1
44,"[374, 26]",94079,0,0,-1
45,"[374, 27]",94073,0,0,-1
46,"[374, 35]",206115,158,64,-1
47,"[374, 36]",206113,158,64,-1
48,"[374, 37]",206060,2,1,-1
49,"[374, 38]",154294,158,64,-1
50,"[374, 39]",136637,156,64,-1
51,"[374, 42]",324261,156,64,-1
52,"[374, 43]",324260,156,64,-1
53,"[374, 45]",234589,158,64,-1
54,"[374, 46]",230315,158,64,-1
55,"[385, 0]",10344,0,0,0
56,"[385, 1]",10884,0,0,-1
57,"[385, 2]",16798,158,64,-1
58,"[469, 0]",6862,0,0,0
59,"[469, 1]",11010,158,64,0
60,"[487, 0]",1824,158,64,-1
61,"[496, 0]",5826,158,64,-1
62,"[496, 1]",20200,158,64,-1
63,"[496, 2]",56261,158,64,-1
64,"[586, 0]",613,158,64,0
65,"[586, 1]",611,0,0,0
66,"[586, 2]",1146,2,1,0
67,"[672, 0]",40766,2,1,0
68,"[672, 1]",40765,41,18,0
69,"[672, 2]",40764,0,0,0
70,"[672, 3]",71183,41,18,0
71,"[672, 4]",98217,0,0,0
72,"[672, 5]",97192,0,0,0
73,"[672, 6]",96302,2,1,0
74,"[672, 7]",96301,0,0,0
75,"[672, 8]",87920,2,1,0
76,"[672, 9]",87918,0,0,0
77,"[672, 10]",87136,41,18,0
78,"[672, 11]",87133,41,18,0
79,"[672, 12]",86162,0,0,0
80,"[672, 13]",86160,0,0,0
81,"[672, 14]",85959,37,18,0
82,"[672, 15]",84238,41,18,0
83,"[672, 16]",81351,41,18,0
84,"[672, 17]",81349,41,18,0
85,"[672, 18]",106168,2,1,0
86,"[672, 19]",106150,2,1,0
87,"[672, 20]",105794,41,18,0
88,"[672, 21]",103766,0,0,0
89,"[672, 22]",103673,41,18,0
90,"[672, 23]",103522,41,18,0
91,"[672, 24]",128492,41,18,0
92,"[672, 25]",116730,41,18,0
93,"[672, 26]",116729,57,26,0
94,"[672, 27]",130819,41,18,0
95,"[672, 28]",130818,0,0,0
96,"[672, 29]",140340,41,18,0
97,"[672, 30]",137856,41,18,0
98,"[672, 31]",137855,0,0,0
99,"[672, 32]",143108,158,64,0
100,"[690, 0]",26832,63,28,0
101,"[709, 0]",217,0,0,-1
102,"[709, 1]",1148,156,64,3
103,"[782, 0]",15956,156,64,-1
104,"[803, 0]",75,158,64,-1
105,"[803, 1]",1973,0,0,-1
106,"[803, 2]",1968,0,0,-1
107,"[803, 3]",2255,0,0,-1
108,"[803, 4]",2254,0,0,-1
109,"[803, 5]",2253,0,0,-1
110,"[803, 6]",2247,158,64,-1
111,"[803, 12]",6648,0,0,-1
112,"[803, 13]",6647,0,0,-1
113,"[803, 14]",6641,0,0,-1
114,"[803, 15]",7747,0,0,-1
115,"[803, 16]",7741,158,64,-1
116,"[803, 23]",10424,158,64,-1
117,"[809, 0]",552,0,0,-1
118,"[809, 1]",551,156,64,-1
119,"[809, 2]",3275,2,1,-1
120,"[809, 3]",3272,158,64,-1
121,"[809, 4]",3259,158,64,-1
122,"[809, 5]",10105,158,64,-1
123,"[809, 6]",10104,0,0,-1
124,"[809, 7]",10101,0,0,-1
125,"[809, 8]",9323,158,64,-1
126,"[809, 9]",13123,158,64,-1
127,"[809, 10]",13122,0,0,-1
128,"[809, 11]",13117,57,26,3
129,"[809, 12]",32365,0,0,-1
130,"[809, 13]",31867,2,1,-1
131,"[809, 14]",35539,158,64,-1
132,"[829, 3]",8065,158,64,-1
133,"[847, 0]",1320,158,64,-1
134,"[847, 1]",7649,158,64,-1
135,"[847, 2]",7598,158,64,-1
136,"[847, 3]",7596,0,0,-1
137,"[847, 4]",14700,0,0,-1
138,"[847, 5]",14696,158,64,-1
139,"[847, 6]",14692,0,0,1
140,"[847, 9]",17279,158,64,-1
141,"[847, 10]",17272,0,0,-1
142,"[847, 11]",17270,0,0,4
143,"[847, 12]",17268,0,0,3
144,"[847, 13]",17265,0,0,1
145,"[847, 14]",17244,0,0,1
146,"[847, 15]",21497,158,64,-1
147,"[847, 16]",21494,0,0,-1
148,"[847, 17]",21493,0,0,-1
149,"[847, 18]",21492,0,0,-1
150,"[847, 19]",21406,0,0,0
151,"[847, 20]",21387,2,1,1
152,"[847, 21]",21372,57,26,0
153,"[847, 22]",21360,41,18,9
154,"[847, 23]",21349,0,0,-1
155,"[847, 24]",22502,158,64,-1
156,"[847, 25]",22425,0,0,0
157,"[847, 26]",22403,158,64,-1
158,"[847, 27]",22402,156,64,-1
159,"[847, 28]",22396,156,64,-1
160,"[847, 29]",22387,158,64,-1
