# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[11, 0]",21727,158,64,-1
1,"[11, 1]",17947,2,1,-1
2,"[11, 2]",13102,57,26,-1
3,"[11, 3]",30849,158,64,-1
4,"[11, 5]",86038,158,64,-1
5,"[11, 12]",164542,158,64,-1
6,"[11, 15]",336381,156,64,-1
7,"[11, 16]",320841,158,64,-1
8,"[11, 23]",275594,156,64,-1
9,"[11, 30]",575360,158,64,-1
10,"[11, 38]",691355,0,0,-1
11,"[11, 41]",875045,156,64,-1
12,"[80, 0]",5678,158,64,-1
13,"[80, 1]",19036,0,0,-1
14,"[108, 0]",27,0,0,0
15,"[108, 1]",24,0,0,0
16,"[108, 2]",23,0,0,0
17,"[108, 3]",22,0,0,0
18,"[108, 4]",19,0,0,0
19,"[108, 5]",18,0,0,0
20,"[108, 6]",17,0,0,0
21,"[108, 7]",249,0,0,0
22,"[108, 8]",245,0,0,0
23,"[108, 9]",242,0,0,0
24,"[108, 10]",240,0,0,0
25,"[108, 11]",238,0,0,0
26,"[108, 12]",237,0,0,0
27,"[108, 13]",235,0,0,0
28,"[108, 14]",230,0,0,0
29,"[108, 15]",228,41,18,0
30,"[108, 16]",224,0,0,0
31,"[108, 17]",221,0,0,0
32,"[108, 18]",220,0,0,0
33,"[108, 19]",218,0,0,0
34,"[108, 20]",217,0,0,0
35,"[108, 21]",216,0,0,0
36,"[108, 22]",215,0,0,0
37,"[108, 23]",213,41,18,0
38,"[108, 24]",211,0,0,0
39,"[108, 25]",210,0,0,0
40,"[108, 26]",209,0,0,0
41,"[108, 27]",206,0,0,0
42,"[108, 28]",205,0,0,0
43,"[108, 29]",201,41,18,0
44,"[108, 30]",189,41,18,0
45,"[108, 31]",1021,2,1,0
46,"[108, 32]",1019,41,18,0
47,"[108, 33]",1016,2,1,0
48,"[108, 34]",1008,0,0,0
49,"[108, 35]",991,156,64,0
50,"[108, 36]",990,0,0,0
51,"[108, 37]",989,0,0,0
52,"[108, 38]",982,0,0,0
53,"[108, 39]",978,41,18,0
54,"[108, 40]",954,0,0,0
55,"[108, 41]",953,0,0,0
56,"[108, 42]",949,41,18,0
57,"[108, 43]",947,0,0,0
58,"[108, 44]",945,0,0,0
59,"[108, 45]",944,41,18,0
60,"[108, 46]",941,0,0,0
61,"[108, 47]",932,41,18,0
62,"[108, 48]",928,0,0,0
63,"[108, 49]",923,0,0,0
64,"[108, 50]",918,0,0,0
65,"[108, 51]",893,0,0,0
66,"[108, 52]",890,0,0,0
67,"[108, 53]",889,0,0,0
68,"[108, 54]",888,0,0,0
69,"[108, 55]",887,0,0,0
70,"[108, 56]",859,41,18,0
71,"[108, 57]",858,0,0,0
72,"[108, 58]",857,0,0,0
73,"[108, 59]",851,0,0,0
74,"[108, 60]",849,0,0,0
75,"[108, 61]",847,0,0,0
76,"[108, 62]",846,0,0,0
77,"[108, 63]",842,2,1,0
78,"[108, 64]",840,41,18,0
79,"[108, 65]",839,0,0,0
80,"[108, 66]",838,0,0,0
81,"[108, 67]",837,0,0,0
82,"[108, 68]",836,0,0,0
83,"[108, 69]",831,0,0,0
84,"[108, 70]",830,0,0,0
85,"[108, 71]",829,0,0,0
86,"[108, 72]",827,0,0,0
87,"[108, 73]",826,0,0,0
88,"[108, 74]",822,2,1,0
89,"[108, 75]",820,0,0,0
90,"[108, 76]",817,158,64,0
91,"[108, 77]",812,57,26,0
92,"[108, 78]",811,156,64,0
93,"[108, 79]",810,0,0,0
94,"[108, 80]",801,2,1,0
95,"[108, 81]",786,2,1,0
96,"[108, 82]",2970,0,0,0
97,"[108, 83]",2929,158,64,-1
98,"[108, 84]",2904,0,0,0
99,"[108, 85]",2903,0,0,0
100,"[108, 86]",2899,0,0,0
101,"[108, 87]",2898,0,0,0
102,"[108, 88]",2896,0,0,0
103,"[108, 89]",2890,2,1,0
104,"[108, 90]",2884,0,0,0
105,"[108, 91]",2881,2,1,0
106,"[108, 92]",2867,0,0,0
107,"[108, 93]",2866,0,0,0
108,"[108, 94]",2861,0,0,0
109,"[108, 95]",2855,0,0,0
110,"[108, 97]",2820,0,0,0
111,"[108, 99]",2809,41,18,0
112,"[108, 100]",2802,41,18,0
113,"[108, 101]",2780,0,0,0
114,"[108, 102]",2774,41,18,0
115,"[108, 103]",2766,41,18,0
116,"[108, 104]",2739,2,1,0
117,"[108, 105]",2737,0,0,0
118,"[108, 106]",2736,0,0,0
119,"[108, 107]",2735,0,0,0
120,"[108, 108]",2731,37,18,0
121,"[108, 109]",2730,0,0,0
122,"[108, 110]",2726,2,1,0
123,"[108, 111]",2725,2,1,0
124,"[108, 112]",2723,41,18,0
125,"[108, 113]",2722,0,0,0
126,"[108, 114]",2716,51,24,0
127,"[108, 115]",2648,0,0,0
128,"[108, 116]",2631,41,18,0
129,"[108, 117]",2600,0,0,0
130,"[108, 118]",2510,41,18,0
131,"[108, 119]",2485,158,64,43
132,"[108, 120]",2479,2,1,0
133,"[108, 121]",2456,41,18,0
134,"[108, 122]",2455,41,18,0
135,"[108, 123]",2454,41,18,0
136,"[108, 124]",2453,0,0,0
137,"[108, 125]",2444,41,18,0
138,"[108, 126]",2378,158,64,1
139,"[108, 127]",2331,41,18,3
140,"[108, 128]",2327,57,26,3
141,"[108, 129]",2305,0,0,0
142,"[108, 130]",4762,57,26,0
143,"[108, 131]",4370,41,18,0
144,"[108, 132]",4317,41,18,0
145,"[108, 133]",4275,41,18,0
146,"[108, 134]",4224,41,18,0
147,"[108, 135]",4195,0,0,0
148,"[108, 136]",4193,0,0,0
149,"[108, 137]",4192,0,0,0
150,"[108, 138]",4191,0,0,0
151,"[108, 139]",4188,158,64,0
152,"[108, 140]",4184,41,18,0
153,"[108, 141]",4065,57,26,0
154,"[108, 142]",4062,0,0,0
155,"[108, 143]",4059,0,0,0
156,"[108, 144]",4001,0,0,0
157,"[108, 145]",4000,0,0,0
158,"[108, 146]",3880,41,18,0
159,"[108, 147]",3874,41,18,0
160,"[108, 148]",3873,0,0,0
