# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[60, 0]",1378,0,0,0
1,"[60, 1]",1377,0,0,0
2,"[60, 2]",1775,0,0,0
3,"[60, 3]",1772,158,64,1
4,"[60, 4]",5146,2,1,2
5,"[137, 0]",21,156,64,-1
6,"[137, 1]",19,156,64,-1
7,"[137, 2]",17,156,64,-1
8,"[139, 0]",439,158,64,-1
9,"[229, 0]",19,2,1,0
10,"[285, 0]",1641,158,64,-1
11,"[316, 0]",7687,158,64,-1
12,"[322, 0]",856,158,64,-1
13,"[322, 1]",854,158,64,-1
14,"[354, 0]",1050,0,0,5
15,"[354, 1]",1049,0,0,-1
16,"[354, 2]",1048,0,0,3
17,"[354, 3]",1047,0,0,-1
18,"[354, 4]",1046,0,0,-1
19,"[354, 5]",1041,0,0,-1
20,"[354, 6]",3007,158,64,-1
21,"[354, 7]",3005,158,64,-1
22,"[354, 8]",3003,0,0,-1
23,"[354, 9]",2988,0,0,-1
24,"[354, 10]",2984,2,1,9
25,"[354, 11]",2981,158,64,1
26,"[354, 12]",2978,57,26,-1
27,"[354, 13]",2975,156,64,2
28,"[354, 14]",5875,0,0,-1
29,"[354, 15]",5852,158,64,-1
30,"[354, 16]",8586,2,1,-1
31,"[354, 17]",9765,158,64,-1
32,"[379, 0]",16,0,0,-1
33,"[379, 1]",140,158,64,-1
34,"[569, 0]",18,57,26,23
35,"[612, 1]",1994,57,26,3
36,"[640, 2]",5174,0,0,-1
37,"[640, 3]",11815,156,64,-1
38,"[640, 4]",11813,0,0,-1
39,"[640, 5]",11807,158,64,-1
40,"[640, 6]",14695,0,0,5
41,"[640, 7]",14407,158,64,-1
42,"[640, 8]",30698,158,64,0
43,"[683, 0]",15,54,24,-1
44,"[694, 0]",27,158,64,-1
45,"[694, 1]",26,0,0,-1
46,"[694, 5]",127,0,0,-1
47,"[694, 6]",815,0,0,-1
48,"[694, 7]",814,0,0,-1
49,"[720, 0]",6015,158,64,-1
50,"[749, 0]",31114,2,1,-1
51,"[761, 22]",1359,158,64,-1
52,"[761, 44]",1165,0,0,-1
53,"[761, 72]",3205,2,1,-1
54,"[761, 73]",3202,158,64,-1
55,"[761, 74]",3200,0,0,-1
56,"[761, 78]",3007,158,64,-1
57,"[761, 84]",2840,2,1,-1
58,"[761, 89]",2606,158,64,-1
59,"[761, 90]",2603,0,0,-1
60,"[761, 99]",6980,158,64,-1
61,"[761, 100]",6978,0,0,-1
62,"[761, 112]",6417,0,0,-1
63,"[761, 113]",6416,0,0,-1
64,"[761, 126]",5316,158,64,-1
65,"[761, 127]",5315,156,64,-1
66,"[761, 131]",4831,0,0,-1
67,"[761, 137]",10285,0,0,6
68,"[761, 138]",10284,0,0,6
69,"[761, 153]",8451,156,64,-1
70,"[761, 154]",8449,158,64,-1
71,"[761, 155]",8448,158,64,-1
72,"[761, 182]",11554,2,1,0
73,"[761, 183]",11551,0,0,0
74,"[761, 184]",11549,0,0,0
75,"[761, 185]",11547,41,18,0
76,"[761, 186]",11544,0,0,0
77,"[761, 187]",11543,0,0,0
78,"[761, 188]",11542,0,0,0
79,"[761, 189]",18486,41,18,0
