# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[56, 2]",150,0,0,-1
1,"[56, 3]",149,0,0,-1
2,"[56, 7]",431,0,0,-1
3,"[56, 8]",427,0,0,-1
4,"[56, 18]",1325,158,64,-1
5,"[56, 19]",1291,158,64,-1
6,"[80, 0]",6573,158,64,-1
7,"[128, 0]",23,158,64,-1
8,"[128, 1]",21,158,64,-1
9,"[128, 2]",19,0,0,-1
10,"[128, 3]",235,0,0,-1
11,"[128, 4]",226,158,64,-1
12,"[128, 5]",1039,158,64,-1
13,"[158, 0]",100,0,0,-1
14,"[158, 1]",99,0,0,-1
15,"[158, 2]",85,158,64,-1
16,"[158, 3]",84,158,64,-1
17,"[158, 4]",82,0,0,-1
18,"[158, 5]",627,0,0,-1
19,"[158, 6]",611,156,64,-1
20,"[158, 7]",610,2,1,-1
21,"[158, 8]",577,2,1,-1
22,"[158, 9]",576,158,64,-1
23,"[158, 10]",575,0,0,-1
24,"[158, 11]",573,0,0,-1
25,"[158, 12]",563,158,64,-1
26,"[158, 13]",1158,158,64,-1
27,"[158, 14]",1157,2,1,-1
28,"[158, 15]",1155,158,64,-1
29,"[158, 16]",1150,0,0,-1
30,"[158, 17]",1449,156,64,-1
31,"[189, 0]",2943,158,64,-1
32,"[189, 1]",2942,158,64,-1
33,"[189, 2]",2940,0,0,-1
34,"[189, 3]",4278,158,64,-1
35,"[189, 4]",4277,0,0,-1
36,"[189, 5]",5184,0,0,-1
37,"[189, 6]",5877,158,64,-1
38,"[189, 7]",5873,158,64,-1
39,"[198, 0]",3182,54,24,0
40,"[198, 1]",3180,0,0,0
41,"[198, 2]",4469,158,64,0
42,"[225, 0]",5292,41,18,0
43,"[225, 1]",5290,0,0,0
44,"[225, 3]",6436,2,1,0
45,"[313, 0]",26,158,64,-1
46,"[313, 1]",24,158,64,-1
47,"[510, 1]",15676,156,64,-1
48,"[510, 2]",62652,158,64,-1
49,"[510, 3]",62649,158,64,-1
50,"[510, 4]",57002,158,64,-1
51,"[531, 0]",1165,0,0,0
52,"[531, 1]",1164,41,18,0
53,"[531, 2]",1610,41,18,2
54,"[569, 0]",4535,158,64,-1
55,"[582, 0]",1397,41,18,0
56,"[582, 1]",1393,0,0,0
57,"[582, 2]",2775,0,0,0
58,"[582, 3]",2774,0,0,0
59,"[582, 4]",2773,0,0,0
60,"[582, 5]",2772,0,0,0
61,"[582, 6]",2770,0,0,0
62,"[582, 7]",2768,0,0,0
63,"[582, 8]",2767,0,0,0
64,"[582, 9]",6136,158,64,0
65,"[582, 10]",4811,2,1,0
66,"[582, 11]",4808,59,28,0
67,"[582, 12]",4807,0,0,0
68,"[582, 13]",4803,0,0,-1
69,"[582, 14]",4800,0,0,0
70,"[582, 15]",4798,0,0,0
71,"[582, 16]",4790,2,1,0
72,"[582, 17]",4785,57,26,0
73,"[582, 18]",4782,158,64,0
74,"[582, 19]",4779,41,18,0
75,"[582, 20]",7888,57,26,0
76,"[582, 21]",7872,158,64,0
77,"[582, 22]",7857,158,64,-1
78,"[582, 23]",7819,0,0,0
79,"[582, 24]",7818,0,0,0
80,"[582, 25]",8781,0,0,0
81,"[582, 26]",8780,0,0,0
82,"[582, 27]",8777,0,0,0
83,"[582, 28]",11374,41,18,0
84,"[582, 29]",11357,0,0,0
85,"[582, 30]",11356,0,0,0
86,"[582, 31]",11351,41,18,0
87,"[582, 32]",11740,41,18,0
88,"[582, 33]",11736,0,0,0
89,"[582, 34]",12838,2,1,0
90,"[627, 0]",1904,158,64,-1
91,"[637, 0]",444,158,64,0
92,"[679, 11]",784,158,64,-1
93,"[734, 3]",1387,158,64,-1
94,"[734, 4]",1386,158,64,-1
95,"[808, 0]",1924,156,64,-1
96,"[808, 1]",1922,156,64,-1
97,"[808, 2]",1920,158,64,-1
98,"[823, 0]",1560,2,1,-1
99,"[877, 0]",9733,41,18,0
100,"[893, 0]",8080,156,64,0
101,"[893, 1]",8079,0,0,0
102,"[893, 2]",9899,2,1,0
103,"[1061, 0]",1365,156,64,-1
104,"[1075, 1]",13609,2,1,-1
105,"[1116, 0]",5821,158,64,-1
106,"[1167, 0]",4257,0,0,-1
107,"[1167, 1]",7647,0,0,-1
108,"[1167, 2]",7646,0,0,-1
109,"[1167, 3]",8117,0,0,-1
110,"[1167, 4]",8116,158,64,4
111,"[1167, 5]",8111,0,0,-1
112,"[1167, 6]",10496,156,64,-1
113,"[1167, 7]",10465,158,64,-1
114,"[1400, 0]",158,2,1,-1
115,"[1514, 2]",5069,158,64,-1
116,"[1514, 3]",5067,156,64,-1
117,"[1514, 4]",5065,0,0,-1
118,"[1514, 5]",5064,0,0,-1
119,"[1514, 7]",13537,158,64,-1
120,"[1524, 0]",1347,158,64,-1
121,"[1530, 0]",761,0,0,0
122,"[1530, 1]",760,0,0,0
123,"[1530, 2]",2500,2,1,0
124,"[1530, 3]",2497,2,1,0
125,"[1530, 4]",4522,41,18,0
126,"[1530, 5]",4521,13,6,0
127,"[1588, 0]",3849,158,64,-1
128,"[1634, 0]",2051,158,64,-1
129,"[1649, 0]",3749,158,64,-1
130,"[1652, 0]",5247,158,64,-1
131,"[1655, 0]",1997,41,18,2
132,"[1655, 1]",1996,37,18,0
133,"[1655, 2]",1995,158,64,0
134,"[1655, 3]",1993,0,0,0
135,"[1655, 4]",3335,2,1,0
136,"[1716, 0]",8182,57,26,0
137,"[1716, 1]",8180,158,64,0
138,"[1734, 0]",2941,0,0,0
139,"[1734, 1]",3413,0,0,-1
140,"[1734, 2]",3712,54,24,-1
141,"[1771, 0]",3361,2,1,0
142,"[1771, 1]",3360,156,64,0
143,"[1827, 0]",39,2,1,-1
144,"[1827, 1]",37,158,64,-1
145,"[1827, 2]",36,156,64,-1
146,"[1827, 3]",35,158,64,-1
147,"[1827, 4]",34,0,0,-1
148,"[1827, 5]",31,0,0,-1
149,"[1827, 6]",245,158,64,-1
150,"[1827, 7]",222,158,64,-1
151,"[1827, 8]",221,158,64,-1
152,"[1827, 9]",220,0,0,-1
153,"[1827, 10]",196,158,64,-1
154,"[1827, 11]",191,0,0,-1
155,"[1827, 12]",179,0,0,-1
156,"[1827, 13]",172,158,64,-1
157,"[1827, 14]",916,0,0,-1
158,"[1827, 15]",894,158,64,-1
159,"[1827, 16]",891,158,64,-1
160,"[1827, 17]",881,158,64,-1
161,"[1827, 18]",878,0,0,-1
162,"[1827, 19]",877,0,0,-1
163,"[1827, 20]",869,158,64,-1
164,"[1827, 21]",868,156,64,-1
165,"[1827, 22]",866,0,0,-1
166,"[1827, 23]",865,0,0,-1
167,"[1827, 24]",813,0,0,-1
168,"[1827, 25]",811,0,0,-1
169,"[1827, 26]",776,158,64,-1
170,"[1827, 31]",2368,0,0,-1
171,"[1827, 33]",2338,158,64,-1
172,"[1827, 34]",2337,0,0,-1
173,"[1827, 35]",2336,156,64,-1
174,"[1827, 36]",2309,158,64,-1
175,"[1827, 37]",2298,158,64,-1
176,"[1827, 38]",2292,158,64,-1
177,"[1827, 39]",2175,156,64,-1
178,"[1827, 42]",2873,158,64,-1
179,"[1827, 44]",2809,158,64,-1
180,"[1827, 45]",2808,158,64,-1
181,"[1827, 46]",2806,158,64,-1
182,"[1827, 57]",5689,156,64,-1
183,"[1904, 0]",11902,158,64,-1
184,"[1904, 1]",24228,2,1,-1
185,"[1904, 2]",55786,158,64,-1
186,"[1904, 6]",111001,158,64,-1
187,"[1904, 8]",144267,158,64,-1
188,"[1920, 0]",683,2,1,-1
189,"[1920, 1]",554,158,64,-1
190,"[1968, 0]",757,158,64,-1
191,"[1968, 1]",754,158,64,-1
192,"[2013, 0]",2578,158,64,-1
193,"[2079, 0]",781,0,0,0
194,"[2079, 1]",1888,51,24,0
195,"[2093, 0]",1005,158,64,-1
196,"[2133, 0]",727,158,64,-1
197,"[2191, 202]",3755,158,64,-1
198,"[2191, 342]",8088,0,0,-1
199,"[2191, 343]",8087,0,0,-1
200,"[2191, 401]",21647,158,64,-1
201,"[2191, 402]",21646,158,64,-1
202,"[2191, 403]",21644,158,64,-1
203,"[2191, 404]",21640,0,0,-1
204,"[2191, 483]",36933,158,64,-1
205,"[2191, 484]",36931,0,0,-1
206,"[2191, 487]",36266,158,64,-1
207,"[2191, 494]",34630,158,64,-1
208,"[2191, 531]",47369,156,64,-1
209,"[2191, 540]",43915,0,0,-1
210,"[2191, 541]",43914,0,0,-1
211,"[2191, 549]",53096,158,64,-1
212,"[2191, 550]",53095,0,0,-1
213,"[2191, 551]",53094,0,0,-1
214,"[2191, 559]",69583,158,64,-1
215,"[2245, 0]",840,0,0,0
216,"[2245, 1]",2015,2,1,0
217,"[2245, 3]",15841,0,0,0
218,"[2245, 4]",21733,0,0,0
219,"[2245, 5]",21126,0,0,0
220,"[2245, 6]",22166,2,1,0
221,"[2245, 7]",22040,41,18,0
222,"[2249, 0]",669,158,64,-1
223,"[2250, 0]",7338,0,0,-1
224,"[2283, 37]",8807,158,64,-1
225,"[2305, 1]",16512,158,64,-1
226,"[2371, 0]",9031,41,18,0
227,"[2371, 1]",9030,41,18,0
228,"[2382, 0]",10612,51,24,13
229,"[2382, 1]",19255,158,64,1
230,"[2399, 0]",529,158,64,-1
231,"[2462, 0]",2145,158,64,0
232,"[2462, 1]",2144,41,18,0
233,"[2469, 0]",5345,158,64,0
234,"[2469, 1]",4101,158,64,0
235,"[2469, 2]",4099,0,0,0
236,"[2469, 3]",6656,0,0,0
237,"[2469, 4]",7212,55,26,0
238,"[2469, 5]",8668,156,64,0
239,"[2487, 0]",3772,158,64,0
240,"[2510, 0]",4862,2,1,-1
241,"[2512, 13]",7568,2,1,-1
242,"[2530, 0]",3859,156,64,-1
243,"[2530, 1]",3858,0,0,-1
244,"[2530, 2]",4770,0,0,-1
245,"[2548, 0]",6508,158,64,-1
246,"[2548, 1]",24618,156,64,-1
247,"[2560, 42]",4677,158,64,-1
248,"[2560, 43]",4675,158,64,-1
249,"[2560, 44]",4674,158,64,-1
250,"[2560, 79]",16853,0,0,-1
