# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[15, 0]",15421,158,64,-1
1,"[84, 0]",565,158,64,-1
2,"[84, 1]",564,156,64,-1
3,"[171, 0]",1533,2,1,1
4,"[182, 0]",1940,2,1,-1
5,"[317, 0]",16,2,1,-1
6,"[317, 1]",15,158,64,-1
7,"[317, 2]",14,156,64,-1
8,"[356, 0]",1786,158,64,0
9,"[373, 0]",15,0,0,-1
10,"[373, 1]",14,0,0,-1
11,"[373, 2]",244,156,64,-1
12,"[373, 3]",243,2,1,-1
13,"[373, 4]",242,158,64,-1
14,"[373, 5]",235,0,0,-1
15,"[373, 6]",937,158,64,-1
16,"[373, 7]",936,158,64,-1
17,"[373, 8]",934,0,0,-1
18,"[373, 9]",880,0,0,-1
19,"[373, 10]",2570,0,0,-1
20,"[373, 11]",2569,0,0,-1
21,"[373, 15]",3094,156,64,-1
22,"[373, 16]",3088,156,64,-1
23,"[385, 0]",4123,41,18,0
24,"[435, 2]",18108,158,64,-1
25,"[435, 3]",18107,158,64,-1
26,"[462, 0]",22958,41,18,0
27,"[462, 1]",22956,0,0,0
28,"[462, 2]",23784,0,0,0
29,"[462, 3]",28981,57,26,3
30,"[485, 0]",19,158,64,11
31,"[485, 1]",16,41,18,1
32,"[485, 2]",15,0,0,2
33,"[485, 3]",13,0,0,1
34,"[485, 4]",67,0,0,0
35,"[485, 5]",268,41,18,1
36,"[520, 0]",5579,158,64,-1
37,"[520, 1]",16497,158,64,-1
38,"[520, 3]",60935,158,64,-1
39,"[520, 4]",60932,158,64,-1
40,"[527, 0]",4771,158,64,-1
41,"[567, 0]",576,0,0,-1
42,"[567, 1]",575,0,0,-1
43,"[567, 2]",2367,158,64,-1
44,"[567, 3]",2366,158,64,-1
45,"[567, 4]",2361,0,0,-1
46,"[567, 5]",2885,158,64,-1
47,"[567, 6]",2884,0,0,-1
48,"[626, 0]",20,0,0,-1
49,"[626, 1]",159,158,64,-1
50,"[626, 2]",157,158,64,-1
51,"[626, 3]",156,158,64,-1
52,"[626, 4]",150,158,64,-1
53,"[626, 5]",149,0,0,-1
54,"[626, 6]",763,2,1,-1
55,"[642, 2]",27,158,64,-1
56,"[642, 49]",1556,158,64,-1
57,"[644, 0]",7564,158,64,0
58,"[644, 1]",7562,0,0,0
59,"[644, 2]",13804,41,18,0
60,"[644, 3]",11746,158,64,1
61,"[711, 0]",904,0,0,0
62,"[711, 1]",903,0,0,0
63,"[711, 2]",902,0,0,0
64,"[711, 3]",901,0,0,0
65,"[711, 4]",2214,0,0,0
66,"[711, 5]",2210,158,64,0
67,"[711, 6]",2206,158,64,0
68,"[711, 7]",2202,0,0,0
69,"[711, 8]",2980,2,1,0
70,"[711, 9]",2916,55,26,0
71,"[847, 0]",6215,158,64,5
72,"[860, 0]",1857,156,64,-1
73,"[860, 1]",1570,0,0,-1
74,"[860, 2]",3469,59,28,7
75,"[928, 0]",639,158,64,-1
76,"[997, 0]",1711,59,28,0
77,"[997, 1]",1709,57,26,1
78,"[1052, 0]",295,158,64,-1
79,"[1074, 0]",2558,0,0,-1
80,"[1074, 1]",3955,2,1,-1
81,"[1169, 0]",1161,158,64,-1
82,"[1239, 0]",2900,158,64,-1
83,"[1275, 0]",8944,158,64,-1
84,"[1275, 3]",39956,0,0,-1
85,"[1302, 0]",913,158,64,0
86,"[1302, 1]",912,2,1,0
87,"[1308, 0]",1039,158,64,-1
88,"[1314, 0]",5459,57,26,-1
89,"[1362, 0]",1117,158,64,-1
90,"[1383, 0]",19260,156,64,-1
91,"[1420, 0]",1609,158,64,-1
92,"[1457, 0]",7422,158,64,-1
93,"[1479, 0]",2245,158,64,-1
94,"[1479, 1]",2242,158,64,-1
95,"[1479, 2]",10016,0,0,-1
96,"[1479, 3]",12910,57,26,-1
97,"[1547, 0]",8246,41,18,0
98,"[1547, 1]",8244,0,0,0
99,"[1547, 2]",11744,54,24,0
100,"[1613, 0]",21,158,64,-1
101,"[1638, 6]",291,158,64,-1
102,"[1638, 7]",290,158,64,-1
103,"[1638, 8]",289,156,64,-1
104,"[1653, 0]",7913,158,64,2
105,"[1653, 1]",7078,156,64,0
106,"[1653, 2]",7075,0,0,0
107,"[1653, 3]",12857,158,64,-1
108,"[1653, 4]",21253,158,64,1
109,"[1653, 5]",19825,0,0,1
110,"[1653, 6]",29662,2,1,-1
111,"[1669, 0]",2931,158,64,-1
112,"[1669, 1]",7295,0,0,0
113,"[1669, 2]",14042,2,1,1
114,"[1876, 33]",1263,0,0,-1
115,"[1876, 34]",1262,0,0,-1
116,"[1876, 35]",1261,0,0,-1
117,"[1876, 36]",1260,0,0,-1
118,"[1876, 37]",1259,0,0,-1
119,"[1876, 38]",1258,0,0,-1
120,"[1876, 70]",2909,158,64,-1
121,"[1876, 71]",2908,156,64,-1
122,"[1876, 73]",2895,0,0,-1
123,"[1876, 122]",9045,158,64,-1
124,"[1939, 0]",829,158,64,-1
125,"[1956, 0]",1381,0,0,-1
126,"[1956, 1]",4390,158,64,14
127,"[1956, 2]",18112,158,64,1
128,"[1956, 3]",23751,57,26,8
129,"[1956, 4]",22971,41,18,12
130,"[1990, 0]",13852,0,0,0
131,"[1990, 1]",13850,0,0,0
132,"[1990, 2]",13848,0,0,0
133,"[1990, 3]",16539,158,64,0
134,"[1990, 4]",16526,41,18,0
135,"[1990, 5]",16514,2,1,0
136,"[1990, 6]",20967,158,64,0
137,"[1990, 7]",20964,2,1,0
138,"[2050, 0]",1526,59,28,0
139,"[2050, 1]",1524,0,0,0
140,"[2050, 2]",1520,0,0,0
141,"[2050, 3]",2612,0,0,1
142,"[2050, 4]",2610,0,0,-1
143,"[2050, 5]",2601,0,0,0
144,"[2050, 6]",2594,0,0,-1
145,"[2050, 7]",2593,158,64,4
146,"[2050, 8]",2590,0,0,-1
147,"[2050, 9]",2584,158,64,3
148,"[2050, 10]",7925,158,64,7
