# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[5, 0]",1596,158,64,0
1,"[5, 1]",1593,0,0,0
2,"[5, 2]",1592,0,0,0
3,"[5, 3]",3950,2,1,0
4,"[5, 4]",3947,0,0,0
5,"[5, 5]",5894,57,26,3
6,"[53, 0]",2994,0,0,-1
7,"[53, 1]",2993,0,0,-1
8,"[53, 2]",5137,0,0,1
9,"[53, 3]",5131,158,64,-1
10,"[53, 4]",7903,2,1,0
11,"[144, 23]",5334,0,0,-1
12,"[144, 24]",5331,158,64,-1
13,"[273, 1]",211,0,0,-1
14,"[273, 2]",210,0,0,-1
15,"[273, 3]",1143,158,64,-1
16,"[273, 4]",1142,158,64,-1
17,"[273, 5]",1138,158,64,-1
18,"[284, 0]",4074,158,64,-1
19,"[344, 0]",3299,158,64,-1
20,"[384, 0]",695,2,1,-1
21,"[384, 1]",694,0,0,0
22,"[384, 2]",1974,41,18,0
23,"[429, 1]",36,158,64,-1
24,"[429, 2]",229,158,64,-1
25,"[429, 3]",227,158,64,-1
26,"[429, 4]",221,0,0,-1
27,"[429, 5]",220,0,0,-1
28,"[429, 6]",216,158,64,-1
29,"[429, 7]",209,0,0,-1
30,"[429, 8]",197,158,64,-1
31,"[429, 9]",196,158,64,-1
32,"[429, 10]",195,158,64,-1
33,"[429, 11]",186,158,64,-1
34,"[429, 12]",178,158,64,-1
35,"[429, 13]",166,158,64,-1
36,"[429, 14]",165,0,0,-1
37,"[429, 15]",1715,158,64,-1
38,"[429, 16]",1714,158,64,-1
39,"[429, 17]",1656,158,64,-1
40,"[429, 18]",1652,0,0,-1
41,"[429, 19]",1577,0,0,-1
42,"[429, 21]",1491,0,0,-1
43,"[429, 22]",1487,158,64,-1
44,"[429, 23]",1484,156,64,-1
45,"[429, 24]",1482,0,0,-1
46,"[429, 25]",1481,158,64,-1
47,"[429, 26]",2712,2,1,-1
48,"[429, 27]",2695,158,64,-1
49,"[429, 28]",2693,158,64,-1
50,"[429, 29]",2692,0,0,-1
51,"[429, 30]",2647,158,64,-1
52,"[429, 31]",2505,0,0,-1
53,"[429, 32]",2503,0,0,-1
54,"[429, 33]",2502,0,0,-1
55,"[429, 34]",2399,0,0,-1
56,"[429, 35]",2084,0,0,-1
57,"[429, 36]",4753,2,1,-1
58,"[429, 40]",3909,156,64,-1
59,"[429, 41]",3898,158,64,-1
60,"[429, 42]",3612,158,64,-1
