# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[72, 0]",2221,158,64,0
1,"[72, 1]",2219,0,0,0
2,"[72, 2]",2217,0,0,0
3,"[72, 3]",2212,0,0,0
4,"[72, 4]",3006,158,64,-1
5,"[72, 5]",3005,158,64,-1
6,"[72, 6]",3004,0,0,-1
7,"[72, 7]",2996,2,1,5
8,"[72, 8]",2985,156,64,-1
9,"[72, 9]",9354,0,0,-1
10,"[72, 10]",11444,158,64,-1
11,"[76, 0]",17,158,64,-1
12,"[103, 0]",13,0,0,-1
13,"[103, 1]",12,0,0,-1
14,"[123, 0]",3979,41,18,3
15,"[143, 0]",4668,2,1,0
16,"[143, 1]",4667,0,0,0
17,"[143, 2]",11746,41,18,5
18,"[143, 3]",25385,41,18,0
19,"[157, 4]",3278,0,0,0
20,"[157, 5]",13151,2,1,0
21,"[157, 6]",34248,41,18,0
22,"[157, 7]",34245,41,18,0
23,"[157, 8]",27237,2,1,0
24,"[157, 9]",109277,2,1,0
25,"[157, 10]",109273,0,0,0
26,"[157, 11]",100328,41,18,0
27,"[157, 12]",100326,0,0,0
28,"[157, 13]",119007,41,18,0
29,"[157, 14]",117084,41,18,0
30,"[157, 15]",148723,2,1,0
31,"[157, 16]",148722,2,1,0
32,"[158, 0]",4667,61,28,0
33,"[158, 1]",4665,0,0,0
34,"[158, 2]",5650,0,0,0
35,"[193, 0]",164,156,64,-1
36,"[193, 1]",163,0,0,-1
37,"[193, 2]",156,0,0,-1
38,"[193, 3]",155,0,0,-1
39,"[193, 4]",815,0,0,-1
40,"[193, 5]",809,158,64,-1
41,"[193, 6]",808,158,64,-1
42,"[193, 7]",806,0,0,-1
43,"[193, 8]",762,0,0,-1
44,"[193, 9]",706,158,64,-1
45,"[193, 10]",705,158,64,-1
46,"[193, 11]",703,0,0,-1
47,"[193, 12]",701,0,0,-1
48,"[193, 13]",699,0,0,-1
49,"[193, 14]",2332,158,64,-1
50,"[193, 15]",2329,158,64,-1
51,"[193, 16]",2327,0,0,-1
52,"[193, 17]",2323,158,64,-1
53,"[193, 18]",2310,0,0,-1
54,"[193, 19]",2306,0,0,-1
55,"[193, 20]",2114,0,0,-1
56,"[193, 21]",2060,0,0,-1
57,"[193, 22]",2002,2,1,-1
58,"[193, 23]",3958,158,64,-1
59,"[193, 24]",3875,0,0,-1
60,"[193, 25]",3778,158,64,-1
61,"[193, 26]",3506,158,64,-1
62,"[193, 27]",3505,2,1,-1
63,"[193, 28]",2959,156,64,-1
