# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[21, 3]",3892,0,0,-1
1,"[21, 4]",5958,0,0,-1
2,"[21, 5]",12150,158,64,-1
3,"[21, 6]",12148,0,0,-1
4,"[21, 7]",12147,158,64,-1
5,"[42, 0]",23382,158,64,-1
6,"[126, 114]",6920,158,64,-1
7,"[126, 115]",6919,158,64,-1
8,"[165, 0]",15,158,64,-1
9,"[216, 0]",18,158,64,-1
10,"[243, 0]",9216,41,18,0
11,"[243, 1]",9214,2,1,0
12,"[243, 2]",22253,2,1,0
13,"[243, 3]",22252,2,1,0
14,"[261, 0]",1668,0,0,1
15,"[261, 1]",3797,0,0,0
16,"[261, 2]",5672,0,0,4
17,"[261, 3]",8146,156,64,0
18,"[290, 0]",23206,0,0,0
19,"[290, 1]",37291,41,18,0
20,"[335, 0]",129,2,1,-1
21,"[335, 1]",128,0,0,-1
22,"[335, 2]",126,0,0,-1
23,"[335, 11]",1186,158,64,-1
24,"[369, 0]",3971,158,64,-1
25,"[369, 1]",3968,158,64,-1
26,"[389, 0]",548,158,64,-1
27,"[389, 1]",545,158,64,-1
28,"[410, 0]",20,2,1,-1
29,"[410, 1]",19,158,64,-1
30,"[410, 2]",18,0,0,-1
31,"[410, 3]",65,158,64,-1
32,"[504, 0]",13,158,64,-1
33,"[506, 34]",2653,0,0,-1
34,"[506, 35]",2652,0,0,-1
35,"[506, 63]",4563,0,0,2
36,"[506, 64]",4558,158,64,-1
37,"[506, 65]",4556,0,0,-1
38,"[506, 68]",7786,158,64,-1
39,"[506, 69]",7725,156,64,0
40,"[554, 0]",573,158,64,-1
41,"[566, 0]",1907,41,18,0
42,"[589, 0]",33847,158,64,0
43,"[589, 1]",33846,0,0,4
44,"[589, 2]",36762,158,64,0
45,"[589, 3]",60331,2,1,0
46,"[589, 4]",60330,158,64,0
47,"[589, 5]",60328,0,0,0
48,"[589, 6]",61737,0,0,0
49,"[589, 7]",73074,158,64,9
50,"[700, 0]",6315,0,0,-1
51,"[700, 1]",6314,0,0,-1
52,"[700, 2]",8804,158,64,-1
53,"[700, 3]",8803,0,0,-1
54,"[700, 4]",8799,0,0,-1
55,"[700, 5]",12446,158,64,-1
56,"[700, 6]",12444,158,64,-1
57,"[700, 7]",12417,158,64,-1
