# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[26, 0]",1132,158,64,-1
1,"[40, 0]",25,158,64,-1
2,"[40, 1]",147,158,64,-1
3,"[40, 2]",145,158,64,-1
4,"[40, 3]",143,0,0,-1
5,"[40, 4]",136,0,0,-1
6,"[40, 5]",1265,158,64,-1
7,"[40, 6]",1261,0,0,-1
8,"[40, 7]",1260,2,1,-1
9,"[40, 8]",1254,2,1,-1
10,"[40, 9]",1184,156,64,-1
11,"[40, 10]",1179,158,64,-1
12,"[40, 11]",1178,158,64,-1
13,"[40, 12]",1830,158,64,-1
14,"[40, 13]",1827,158,64,-1
15,"[166, 0]",863,41,18,0
16,"[166, 1]",862,0,0,0
17,"[166, 2]",2156,0,0,0
18,"[166, 3]",2941,2,1,0
19,"[301, 1]",25844,158,64,-1
20,"[306, 0]",644,156,64,-1
21,"[323, 0]",843,2,1,0
22,"[323, 1]",842,0,0,0
23,"[323, 2]",1729,2,1,0
24,"[360, 0]",44,158,64,-1
25,"[360, 1]",39,0,0,-1
26,"[360, 2]",156,158,64,-1
27,"[360, 3]",154,158,64,-1
28,"[360, 4]",153,0,0,-1
29,"[360, 5]",145,0,0,-1
30,"[360, 6]",137,158,64,-1
31,"[360, 7]",119,158,64,-1
32,"[360, 8]",117,0,0,-1
33,"[360, 9]",110,158,64,-1
34,"[360, 10]",106,156,64,-1
35,"[360, 11]",105,0,0,-1
36,"[360, 12]",94,0,0,-1
37,"[360, 13]",1975,158,64,-1
38,"[360, 15]",1910,158,64,-1
39,"[360, 16]",1909,0,0,-1
40,"[360, 17]",1867,158,64,-1
41,"[360, 18]",1865,0,0,-1
42,"[360, 19]",1864,158,64,-1
43,"[360, 20]",1862,0,0,-1
44,"[360, 21]",1768,2,1,-1
45,"[360, 22]",1762,0,0,-1
46,"[360, 23]",1761,0,0,-1
47,"[360, 24]",1760,158,64,-1
48,"[360, 28]",1683,158,64,-1
49,"[360, 29]",1681,158,64,-1
50,"[360, 30]",1648,158,64,-1
51,"[360, 31]",1646,0,0,-1
52,"[360, 32]",1603,158,64,-1
53,"[360, 33]",1601,156,64,-1
54,"[360, 34]",1600,0,0,-1
55,"[360, 35]",3578,0,0,-1
56,"[360, 36]",3478,0,0,-1
57,"[360, 37]",3299,158,64,-1
58,"[360, 42]",3017,158,64,-1
59,"[360, 43]",3012,156,64,-1
60,"[360, 44]",3011,158,64,-1
61,"[360, 45]",2973,158,64,-1
62,"[360, 46]",2968,158,64,-1
63,"[360, 47]",2967,158,64,-1
64,"[360, 48]",2965,0,0,-1
65,"[360, 49]",2958,158,64,-1
66,"[360, 50]",2956,0,0,-1
67,"[360, 51]",2786,156,64,-1
68,"[360, 52]",2774,158,64,-1
69,"[360, 53]",2551,2,1,-1
70,"[360, 54]",2550,158,64,-1
71,"[360, 55]",6249,0,0,-1
72,"[360, 56]",6248,158,64,-1
73,"[360, 57]",6234,158,64,-1
74,"[360, 58]",6231,0,0,-1
75,"[360, 59]",6230,0,0,-1
76,"[360, 62]",5668,0,0,-1
77,"[360, 63]",5667,0,0,-1
78,"[360, 64]",5486,2,1,-1
79,"[360, 65]",9744,0,0,-1
80,"[360, 66]",9743,0,0,-1
81,"[360, 67]",9742,0,0,-1
82,"[360, 68]",9737,2,1,-1
83,"[360, 72]",9015,0,0,-1
84,"[360, 73]",8955,0,0,-1
85,"[360, 74]",8954,0,0,-1
86,"[360, 75]",12328,0,0,-1
87,"[360, 76]",12146,158,64,-1
88,"[360, 79]",11630,0,0,-1
89,"[360, 80]",11624,2,1,-1
90,"[360, 81]",11618,158,64,-1
91,"[360, 82]",14402,158,64,-1
92,"[360, 84]",13430,158,64,-1
93,"[436, 46]",3820,158,64,-1
94,"[492, 0]",3541,158,64,-1
95,"[499, 0]",1942,2,1,2
96,"[499, 1]",1941,0,0,-1
97,"[499, 2]",2366,41,18,1
98,"[556, 1]",41373,41,18,0
99,"[556, 2]",41372,0,0,0
100,"[614, 23]",2993,0,0,-1
101,"[614, 25]",9534,0,0,-1
102,"[614, 26]",9533,0,0,-1
103,"[614, 48]",10308,0,0,-1
104,"[614, 49]",10303,156,64,-1
105,"[619, 63]",4713,158,64,-1
106,"[619, 77]",14044,158,64,-1
107,"[639, 0]",7136,158,64,-1
108,"[656, 0]",17,158,64,-1
109,"[685, 0]",17027,158,64,-1
110,"[685, 1]",17025,0,0,-1
111,"[685, 2]",28901,2,1,-1
112,"[717, 0]",781,158,64,-1
113,"[745, 0]",2437,41,18,0
114,"[745, 1]",2436,0,0,0
115,"[745, 2]",3326,2,1,0
116,"[745, 3]",8680,0,0,0
117,"[745, 4]",8679,0,0,0
118,"[745, 5]",12328,41,18,0
119,"[745, 6]",12325,2,1,0
120,"[745, 7]",15276,57,26,0
121,"[745, 8]",36952,0,0,0
122,"[745, 9]",49697,2,1,0
123,"[772, 3]",6508,158,64,-1
124,"[772, 4]",6504,2,1,-1
125,"[812, 0]",1843,158,64,-1
