# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[48, 62]",3207,158,64,-1
1,"[48, 63]",3205,158,64,-1
2,"[48, 172]",9804,0,0,-1
3,"[48, 173]",9803,0,0,-1
4,"[48, 174]",9774,0,0,-1
5,"[48, 175]",9773,0,0,-1
6,"[48, 184]",9655,158,64,-1
7,"[48, 244]",8388,0,0,-1
8,"[48, 291]",7726,158,64,-1
9,"[48, 311]",27540,158,64,-1
10,"[48, 357]",25080,158,64,-1
11,"[48, 358]",25079,156,64,-1
12,"[48, 359]",25076,0,0,-1
13,"[48, 363]",24993,0,0,-1
14,"[48, 392]",23338,2,1,-1
15,"[48, 413]",22778,0,0,-1
16,"[48, 428]",21478,158,64,-1
17,"[48, 429]",21475,0,0,-1
18,"[48, 432]",21364,158,64,-1
19,"[48, 433]",21361,2,1,-1
20,"[48, 434]",21355,158,64,-1
21,"[48, 473]",17076,158,64,-1
22,"[48, 508]",53378,0,0,-1
23,"[48, 509]",53373,0,0,-1
24,"[48, 513]",53045,158,64,-1
25,"[48, 553]",51253,0,0,-1
26,"[48, 554]",51252,0,0,-1
27,"[48, 555]",51251,0,0,-1
28,"[48, 562]",50579,0,0,-1
29,"[48, 584]",45943,156,64,-1
30,"[48, 597]",43550,0,0,-1
31,"[48, 641]",40402,158,64,-1
32,"[48, 644]",40306,158,64,13
33,"[48, 645]",40303,0,0,1
34,"[48, 709]",36942,156,64,-1
35,"[48, 744]",102348,158,64,-1
36,"[48, 745]",102346,0,0,-1
37,"[48, 746]",102332,0,0,-1
38,"[48, 777]",96076,41,18,0
39,"[48, 778]",96075,57,26,0
40,"[48, 779]",96074,0,0,0
41,"[48, 780]",96071,0,0,0
42,"[48, 781]",96070,0,0,0
43,"[48, 782]",96069,0,0,0
44,"[48, 790]",93654,0,0,-1
45,"[48, 824]",90727,158,64,-1
46,"[48, 825]",90726,0,0,-1
47,"[48, 864]",62990,0,0,-1
48,"[48, 865]",62984,158,64,-1
49,"[48, 876]",61562,158,64,-1
50,"[48, 877]",61561,158,64,-1
51,"[48, 878]",61559,158,64,-1
52,"[48, 879]",61557,2,1,-1
53,"[48, 901]",59744,0,0,-1
54,"[48, 903]",59595,158,64,-1
55,"[48, 904]",59593,0,0,-1
56,"[48, 905]",151263,0,0,-1
57,"[48, 906]",151165,158,64,-1
58,"[48, 915]",144777,158,64,-1
59,"[48, 924]",143532,158,64,-1
60,"[48, 926]",143387,0,0,-1
61,"[48, 927]",143386,0,0,-1
62,"[48, 949]",127814,0,0,-1
63,"[48, 963]",124240,158,64,-1
64,"[48, 965]",124191,0,0,-1
65,"[48, 967]",122298,158,64,0
66,"[48, 968]",122297,2,1,0
67,"[48, 969]",122292,0,0,0
68,"[48, 970]",122289,0,0,0
69,"[48, 971]",122283,2,1,0
70,"[48, 977]",119813,156,64,-1
71,"[48, 985]",116970,0,0,-1
72,"[48, 1012]",221022,0,0,-1
73,"[48, 1022]",209066,0,0,0
74,"[48, 1023]",209042,41,18,0
75,"[48, 1025]",207612,156,64,-1
76,"[48, 1031]",204675,158,64,-1
77,"[48, 1032]",202549,158,64,-1
78,"[48, 1043]",161981,0,0,-1
79,"[48, 1044]",161975,158,64,-1
80,"[48, 1062]",156799,0,0,-1
81,"[48, 1063]",263302,158,64,-1
82,"[48, 1074]",252300,158,64,-1
83,"[48, 1081]",233491,41,18,0
84,"[48, 1083]",229272,0,0,-1
85,"[48, 1084]",228298,41,20,-1
86,"[48, 1092]",303760,2,1,-1
87,"[48, 1109]",318043,0,0,-1
88,"[48, 1126]",322603,156,64,-1
89,"[49, 0]",4931,2,1,-1
90,"[49, 1]",4927,158,64,-1
91,"[49, 11]",10388,158,64,-1
92,"[49, 12]",10387,158,64,-1
93,"[49, 13]",10386,156,64,-1
94,"[49, 14]",10383,0,0,-1
95,"[49, 16]",17584,158,64,-1
96,"[49, 17]",17582,158,64,-1
97,"[69, 0]",3563,158,64,-1
98,"[90, 0]",7209,0,0,-1
99,"[90, 1]",5667,158,64,-1
100,"[90, 2]",14072,0,0,-1
101,"[90, 3]",29674,158,64,-1
102,"[90, 4]",47843,158,64,-1
103,"[163, 0]",1856,0,0,0
104,"[163, 1]",2400,0,0,-1
105,"[163, 2]",2453,0,0,1
106,"[163, 3]",2651,158,64,0
107,"[199, 11]",16097,0,0,-1
108,"[199, 15]",21297,158,64,-1
109,"[199, 16]",21295,158,64,-1
110,"[287, 0]",28,158,64,-1
111,"[287, 1]",97,156,64,-1
112,"[287, 2]",95,0,0,-1
113,"[287, 3]",744,158,64,-1
114,"[287, 4]",742,158,64,-1
115,"[287, 5]",740,0,0,-1
116,"[349, 0]",8172,41,18,0
117,"[349, 1]",8170,41,18,0
118,"[349, 2]",16073,2,1,0
119,"[349, 3]",16071,0,0,0
120,"[349, 4]",17610,2,1,0
121,"[408, 0]",25,158,64,-1
122,"[408, 1]",21,0,0,-1
123,"[408, 2]",134,156,64,-1
124,"[408, 3]",132,156,64,-1
125,"[408, 4]",125,158,64,-1
126,"[408, 5]",124,158,64,-1
127,"[408, 6]",834,156,64,-1
128,"[408, 7]",833,158,64,-1
129,"[408, 8]",801,158,64,-1
130,"[408, 9]",794,158,64,-1
131,"[408, 10]",793,158,64,-1
132,"[419, 0]",27,0,0,-1
133,"[419, 1]",25,0,0,-1
134,"[419, 2]",321,0,0,-1
135,"[419, 3]",319,0,0,-1
136,"[419, 4]",300,0,0,-1
137,"[419, 5]",294,158,64,-1
138,"[419, 6]",291,158,64,-1
139,"[419, 7]",290,0,0,4
140,"[419, 8]",282,158,64,-1
141,"[419, 9]",277,158,64,-1
142,"[419, 10]",276,0,0,-1
143,"[419, 11]",271,0,0,-1
144,"[419, 12]",264,2,1,-1
145,"[419, 13]",262,0,0,-1
146,"[419, 14]",244,158,64,-1
147,"[419, 15]",243,158,64,-1
148,"[419, 18]",229,158,64,-1
149,"[419, 19]",228,2,1,-1
150,"[419, 20]",227,158,64,-1
151,"[419, 21]",219,158,64,-1
152,"[419, 22]",217,156,64,-1
153,"[419, 23]",216,0,0,-1
154,"[419, 24]",1891,158,64,-1
155,"[419, 28]",1701,158,64,-1
156,"[419, 29]",1691,158,64,-1
157,"[419, 30]",1683,0,0,-1
158,"[419, 31]",1682,0,0,-1
159,"[419, 39]",1642,0,0,-1
160,"[419, 40]",1636,158,64,-1
161,"[419, 41]",1635,0,0,-1
162,"[419, 42]",1600,0,0,-1
163,"[419, 43]",1599,0,0,-1
164,"[419, 44]",1597,0,0,-1
165,"[419, 45]",1592,0,0,-1
166,"[419, 46]",1591,0,0,-1
167,"[419, 47]",1590,0,0,-1
168,"[419, 48]",1579,0,0,-1
169,"[419, 49]",1520,0,0,0
170,"[419, 50]",1472,0,0,-1
171,"[419, 51]",1468,158,64,-1
172,"[419, 52]",1466,158,64,-1
173,"[419, 53]",1387,158,64,-1
174,"[419, 54]",1385,158,64,-1
175,"[419, 55]",1383,0,0,-1
176,"[419, 56]",1303,0,0,-1
177,"[419, 57]",1296,0,0,-1
178,"[419, 58]",1292,0,0,-1
179,"[419, 59]",1274,158,64,-1
180,"[419, 60]",1273,0,0,-1
181,"[419, 61]",1259,158,64,-1
182,"[419, 62]",1247,0,0,-1
183,"[419, 63]",1242,0,0,-1
184,"[419, 64]",1237,158,64,-1
185,"[419, 65]",1233,0,0,-1
186,"[419, 66]",1232,0,0,-1
187,"[419, 67]",1022,158,64,-1
188,"[419, 69]",5817,158,64,-1
189,"[419, 70]",5812,158,64,-1
190,"[419, 71]",5811,0,0,-1
