# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[4, 0]",921,158,64,-1
1,"[7, 0]",1128,156,64,-1
2,"[53, 28]",3025,0,0,-1
3,"[53, 33]",7351,0,0,-1
4,"[53, 36]",8583,158,64,-1
5,"[70, 0]",12168,158,64,-1
6,"[70, 1]",12167,158,64,-1
7,"[70, 2]",19316,2,1,-1
8,"[70, 3]",19315,0,0,6
9,"[70, 4]",19314,0,0,-1
10,"[70, 5]",58787,158,64,-1
11,"[70, 6]",53531,0,0,4
12,"[70, 7]",53530,0,0,-1
13,"[70, 8]",53090,158,64,-1
14,"[70, 9]",51323,0,0,-1
15,"[70, 10]",51319,59,28,1
16,"[70, 11]",42254,158,64,-1
17,"[70, 12]",26820,158,64,-1
18,"[70, 13]",86960,0,0,-1
19,"[70, 14]",86256,2,1,-1
20,"[70, 15]",86255,158,64,-1
21,"[70, 16]",86253,0,0,-1
22,"[70, 17]",86246,158,64,-1
23,"[70, 18]",86243,158,64,-1
24,"[70, 19]",85911,156,64,-1
25,"[70, 20]",85910,0,0,-1
26,"[70, 21]",85906,2,1,0
27,"[70, 22]",85904,0,0,0
28,"[70, 23]",85903,0,0,0
29,"[70, 24]",85902,0,0,0
30,"[70, 25]",164857,2,1,-1
31,"[70, 26]",147117,158,64,-1
32,"[70, 27]",140003,41,18,0
33,"[70, 28]",140002,158,64,0
34,"[70, 29]",140000,0,0,0
35,"[70, 30]",139996,158,64,0
36,"[70, 31]",139995,156,64,0
37,"[70, 32]",139989,41,18,0
38,"[70, 33]",139967,0,0,-1
39,"[70, 34]",137704,158,64,-1
40,"[70, 37]",137359,0,0,-1
41,"[70, 38]",137354,158,64,-1
42,"[70, 39]",137353,0,0,-1
43,"[70, 40]",131151,158,64,-1
44,"[70, 41]",116022,158,64,-1
45,"[70, 42]",114139,158,64,-1
46,"[70, 43]",113964,156,64,-1
47,"[70, 45]",205042,2,1,-1
48,"[70, 46]",204120,0,0,-1
49,"[70, 47]",203999,0,0,0
50,"[70, 48]",291658,158,64,-1
51,"[70, 49]",257770,0,0,-1
52,"[70, 50]",257769,0,0,-1
53,"[70, 51]",247447,2,1,0
54,"[70, 55]",224928,158,64,-1
55,"[70, 56]",223254,158,64,-1
56,"[70, 58]",321066,2,1,-1
57,"[70, 59]",320781,156,64,-1
58,"[70, 60]",320780,158,64,-1
59,"[70, 61]",319097,0,0,-1
60,"[70, 62]",319092,0,0,-1
61,"[70, 63]",318877,158,64,-1
62,"[70, 64]",340642,0,0,-1
63,"[70, 65]",340586,41,18,14
64,"[70, 66]",338980,158,64,-1
65,"[70, 70]",383076,158,64,-1
66,"[70, 71]",390816,156,64,-1
67,"[81, 0]",15,0,0,-1
68,"[81, 1]",293,158,64,-1
69,"[81, 2]",291,0,0,-1
70,"[81, 3]",283,158,64,-1
71,"[81, 4]",1010,158,64,-1
72,"[81, 5]",1008,158,64,-1
73,"[81, 13]",3273,0,0,-1
74,"[81, 14]",4182,2,1,-1
75,"[81, 19]",8535,158,64,-1
76,"[81, 20]",7926,158,64,-1
77,"[83, 0]",404,2,1,0
78,"[83, 1]",403,0,0,0
79,"[83, 2]",1001,2,1,0
80,"[145, 0]",2731,158,64,-1
81,"[203, 0]",1901,2,1,1
82,"[281, 0]",8039,2,1,0
83,"[281, 1]",31561,41,18,0
84,"[281, 2]",31560,0,0,0
85,"[281, 3]",28091,2,1,0
86,"[281, 4]",28088,0,0,0
87,"[281, 5]",41527,0,0,0
88,"[281, 6]",40921,0,0,0
89,"[281, 7]",53921,2,1,0
90,"[281, 8]",52109,2,1,0
91,"[326, 4]",6947,158,64,-1
92,"[350, 0]",807,0,0,-1
93,"[350, 1]",2648,51,24,4
94,"[401, 0]",7311,0,0,0
95,"[401, 1]",7553,2,1,5
96,"[460, 0]",926,158,64,0
97,"[472, 0]",22,2,1,0
98,"[472, 1]",21,0,0,0
99,"[472, 2]",38,54,24,0
100,"[510, 0]",5141,0,0,-1
101,"[510, 1]",6021,0,0,-1
102,"[510, 2]",7991,158,64,-1
103,"[604, 0]",2677,158,64,-1
104,"[604, 1]",2673,0,0,-1
105,"[604, 2]",2672,158,64,-1
106,"[604, 3]",2671,0,0,-1
107,"[604, 4]",1669,0,0,-1
108,"[604, 5]",5804,0,0,-1
109,"[604, 6]",5798,158,64,-1
110,"[604, 7]",5797,0,0,-1
111,"[604, 8]",5007,158,64,-1
112,"[604, 9]",5004,156,64,-1
113,"[604, 10]",4990,158,64,-1
114,"[604, 11]",4989,0,0,-1
115,"[604, 12]",8806,0,0,-1
116,"[604, 13]",24158,158,64,-1
117,"[640, 0]",2417,0,0,-1
118,"[640, 1]",2721,2,1,28
119,"[666, 0]",651,0,0,1
120,"[666, 1]",1447,2,1,0
121,"[669, 0]",981,158,64,-1
122,"[678, 19]",10393,158,64,-1
123,"[678, 20]",9241,158,64,-1
124,"[714, 0]",2850,158,64,1
125,"[720, 8]",1415,0,0,-1
126,"[720, 9]",1414,0,0,-1
127,"[720, 15]",2707,158,64,-1
128,"[720, 16]",2704,0,0,-1
129,"[720, 17]",2703,0,0,-1
130,"[720, 18]",2698,158,64,-1
131,"[720, 19]",5169,158,64,-1
132,"[720, 20]",5163,0,0,-1
133,"[720, 21]",5161,59,28,-1
134,"[720, 27]",6105,0,0,-1
135,"[720, 28]",8448,41,18,1
136,"[747, 0]",1125,156,64,0
137,"[747, 1]",1124,0,0,0
138,"[747, 2]",2475,156,64,0
139,"[748, 0]",678,156,64,-1
140,"[816, 0]",8382,41,18,0
141,"[816, 1]",8381,0,0,0
142,"[816, 2]",5924,2,1,0
143,"[816, 3]",5922,158,64,0
144,"[816, 4]",4357,41,18,0
145,"[816, 5]",4356,0,0,0
146,"[816, 6]",17302,158,64,0
147,"[816, 7]",14811,61,28,0
148,"[816, 8]",31943,158,64,0
149,"[816, 9]",29975,0,0,0
150,"[816, 10]",96460,158,64,-1
151,"[816, 11]",95768,0,0,1
152,"[816, 12]",87653,158,64,0
153,"[816, 13]",87652,2,1,0
154,"[816, 14]",72108,158,64,0
155,"[816, 15]",72106,0,0,0
156,"[816, 16]",110265,41,18,0
157,"[816, 17]",137846,156,64,1
158,"[826, 0]",44461,158,64,3
