# [HF, 3, 200, 10.0, 360, 0.0, 0.0, 3.5, 300.0, 42.0, 13998936.86] # mode design r d npanels phi theta L H z V
,nidx,tid,nC_A,nC_Z,cross_cryo
0,"[86, 0]",190,2,1,-1
1,"[121, 0]",630,158,64,-1
2,"[123, 0]",1228,2,1,0
3,"[123, 1]",1226,0,0,0
4,"[123, 2]",2881,158,64,0
5,"[123, 3]",6186,41,18,0
6,"[123, 4]",6185,41,18,0
7,"[151, 0]",605,37,18,0
8,"[288, 0]",346,0,0,0
9,"[288, 1]",3965,158,64,0
10,"[288, 2]",29953,156,64,2
11,"[288, 3]",53509,0,0,0
12,"[288, 4]",53829,57,26,3
13,"[318, 0]",12516,0,0,1
14,"[318, 1]",10362,158,64,-1
15,"[318, 2]",16725,57,26,-1
16,"[384, 25]",70773,158,64,-1
17,"[384, 26]",70772,0,0,-1
18,"[384, 27]",159599,0,0,-1
19,"[384, 28]",159598,0,0,-1
20,"[384, 49]",277052,158,64,-1
21,"[384, 51]",191077,0,0,-1
22,"[384, 52]",191073,0,0,-1
23,"[384, 53]",352173,158,64,-1
24,"[384, 54]",352157,158,64,-1
25,"[384, 61]",443300,158,64,-1
26,"[557, 0]",17,158,64,-1
27,"[642, 0]",7960,158,64,-1
28,"[642, 1]",4693,0,0,-1
29,"[642, 2]",4692,0,0,-1
30,"[642, 3]",12677,158,64,-1
31,"[642, 4]",12676,0,0,-1
32,"[642, 5]",12672,0,0,-1
33,"[642, 6]",15114,156,64,-1
34,"[642, 7]",15112,158,64,-1
35,"[642, 8]",15109,158,64,-1
36,"[642, 9]",15095,158,64,-1
37,"[671, 0]",31,158,64,-1
38,"[671, 1]",30,158,64,-1
39,"[671, 2]",29,158,64,-1
40,"[671, 3]",25,0,0,-1
41,"[671, 4]",131,158,64,-1
42,"[671, 5]",130,0,0,-1
43,"[671, 6]",124,158,64,-1
44,"[671, 7]",1597,156,64,-1
45,"[671, 8]",1596,0,0,-1
46,"[671, 9]",1595,0,0,-1
47,"[671, 10]",2433,158,64,-1
48,"[671, 11]",2431,0,0,-1
49,"[671, 12]",2426,0,0,-1
50,"[671, 13]",4356,158,64,-1
51,"[671, 14]",4314,0,0,-1
52,"[671, 15]",5014,156,64,-1
53,"[773, 0]",34,158,64,-1
54,"[773, 1]",32,158,64,-1
55,"[807, 1]",4288,158,64,-1
56,"[887, 0]",38,0,0,-1
57,"[887, 1]",37,158,64,-1
58,"[887, 2]",120,158,64,-1
59,"[887, 3]",97,158,64,-1
60,"[930, 0]",1401,158,64,-1
61,"[938, 0]",43,0,0,0
62,"[938, 1]",42,0,0,0
63,"[938, 2]",39,0,0,0
64,"[938, 3]",38,0,0,0
